algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR02_pos,violation_LR03_neg,violation_LR04_neg,violation_LR05_neg,soft_violation_LR02,soft_violation_LR03,soft_violation_LR04,soft_violation_LR05
logistic:leave_out_LR01,0.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6133909287257019,0.7064824735230257,0.2486969471332837,0.8370927318295739,0.5758722152164775,0.38346727898966704,0.395825257538041,0.11894896582947341,1370,1009,65,334,0.14075511803503238,0.7593610971522965,0.3346097344662093,8.177543611673554,5.715480851711968,0.02411807055435565,67,0.02411807055435565,711,961.0,0.7315387930757399,0.6985132948792114,0.7054695640640237,621,0.529513440373019,0.09423347398030943,51,0,15,1,0.13614523400534911,0.7996402922478146,0.8957438651156685,0.8254633099466664
logistic:leave_out_LR01,0.0,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6159107271418287,0.6964811145139014,0.24581430745814306,0.8095238095238095,0.5834384195039932,0.37711617046117923,0.39548763288073996,0.1188529424855129,1388,991,76,323,0.14075511803503238,0.7686992807786595,0.3669462263354828,9.342020050892833,6.359396371430544,0.018718502519798418,53,0.01907847372210223,629,854.5,0.7389391689965974,0.7075748150355017,0.7145621467608096,561,0.47780836387546444,0.08426073131955485,31,1,19,2,0.13510331695002203,0.7998284295605904,0.8928541062428719,0.8264255487816486
logistic:leave_out_LR01,0.1,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6205903527717782,0.7065140783863821,0.2509505703422053,0.8270676691729323,0.5859604875998319,0.38506417736289383,0.393859139759228,0.11788651459188446,1394,985,69,330,0.16142576923589294,0.7572435713074194,0.33110777418032755,5.036172551103063,4.34892525656747,0.024838012958963283,69,0.024838012958963283,711,961.0,0.7027247823195956,0.6723831049450449,0.6793857033771034,621,0.47449038816814865,0.0970464135021097,53,0,15,1,0.15925540255401086,0.7499208258921926,0.8905436259074979,0.789016512772817
logistic:leave_out_LR01,0.1,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6277897768178545,0.7034168017774576,0.25214676034348166,0.8095238095238095,0.5973097940311055,0.38452380952380955,0.3931643043438585,0.11766861042628077,1421,958,76,323,0.16142576923589294,0.767149588978752,0.3610851704217263,5.845924450464921,4.840179675360507,0.021238300935925127,59,0.021238300935925127,629,854.5,0.710126594613886,0.6813780958374377,0.688510925259659,561,0.4287364148551569,0.09379968203497616,40,0,19,0,0.15814733020715874,0.7493556562136519,0.8872140274128534,0.7903164204692565
logistic:leave_out_LR01,0.25,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6198704103671706,0.7040078127222217,0.24980959634424982,0.8220551378446115,0.5859604875998319,0.38317757009345793,0.3966090960254294,0.11801726536483853,1394,985,71,328,0.1878577548130438,0.755669649112272,0.32888445914272924,2.779381251428319,3.3458243813624162,0.026997840172786176,75,0.026997840172786176,711,961.0,0.6629101039509442,0.6361774534615813,0.6432876631147532,621,0.41321185541578936,0.10548523206751055,59,0,15,1,0.18964741619169984,0.6806406301736833,0.8851228495636043,0.7389377619426923
logistic:leave_out_LR01,0.25,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6310295176385889,0.7053083528493365,0.2539308176100629,0.8095238095238095,0.6010928961748634,0.38659485338120886,0.39530219907280817,0.11754772381903712,1430,949,76,323,0.1878577548130438,0.7659907439890183,0.3572741466347766,3.329120397316121,3.721529596639858,0.021958243340532757,61,0.021958243340532757,629,854.5,0.6703639271890525,0.6451386303267036,0.6525222940414295,561,0.3740667154668907,0.09697933227344992,42,0,19,0,0.18842073033466905,0.6790737392456372,0.8811812780382733,0.7407262851776
logistic:leave_out_LR01,0.5,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7221022318214543,0.7032050491929698,0.29572836801752467,0.6766917293233082,0.7297183690626313,0.4115853658536585,0.4083987000211976,0.12127944605138401,1736,643,129,270,0.2481068476612302,0.7548026223608622,0.3274057769125213,1.1042540189309673,2.586588394463012,0.023038156947444204,64,0.023038156947444204,711,961.0,0.6064481508488238,0.5847311358791736,0.5919127455571803,621,0.34497268167551,0.090014064697609,48,0,15,1,0.23026187751729837,0.5835209271633874,0.8794494419204015,0.6682113414225082
logistic:leave_out_LR01,0.5,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7469402447804175,0.7197928617255622,0.32075471698113206,0.681704260651629,0.7578814627994955,0.4362469927826784,0.40599417300408774,0.12027236820586712,1803,576,127,272,0.2481068476612302,0.7651026473287043,0.3546493096475684,1.462198014340558,2.874756413744815,0.017638588912886968,49,0.017638588912886968,629,854.5,0.6140370214509291,0.5937178449312641,0.6013762028115059,561,0.31312725283776677,0.07790143084260731,30,0,19,0,0.2287399634010978,0.5810921001201436,0.874562661695352,0.6707144583949171
logistic:leave_out_LR01,0.75,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7213822894168467,0.70278470451033,0.29508196721311475,0.6766917293233082,0.7288776796973518,0.410958904109589,0.4235658864927575,0.12659774955465747,1734,645,129,270,0.2834536602284722,0.7547847129382936,0.32734328620268494,0.28870083725809487,2.2129245657000958,0.023038156947444204,64,0.023038156947444204,711,961.0,0.5607968890348254,0.543106987381034,0.5501510256835559,621,0.3002553225040822,0.090014064697609,48,0,15,1,0.2611892192313503,0.5076283932894826,0.8758340601086524,0.6111069693382081
logistic:leave_out_LR01,0.75,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7462203023758099,0.7193725170429226,0.32,0.681704260651629,0.757040773434216,0.4355484387510008,0.4200649495700363,0.12499411409549824,1801,578,127,272,0.2834536602284722,0.7650278491520941,0.354462637339017,0.554880245658058,2.4586754531043242,0.017638588912886968,49,0.017638588912886968,629,854.5,0.5685160685465078,0.5521418600349005,0.559818644877487,561,0.2731237564603429,0.07790143084260731,30,0,19,0,0.2592561260309419,0.5052348367551807,0.8700573923168191,0.614189581423674
logistic:leave_out_LR01,1.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7224622030237581,0.7034152215342897,0.29605263157894735,0.6766917293233082,0.7301387137452712,0.41189931350114417,0.439567935939338,0.13282397210772168,1737,642,129,270,0.3130552924446595,0.7550512472859324,0.3275677133927975,-0.20036147561798437,1.9886512078186107,0.02267818574514039,63,0.02267818574514039,711,961.0,0.5235245201625334,0.5091271652018888,0.5158673773911121,621,0.2686272949202491,0.08860759493670886,47,0,15,1,0.28518332523162815,0.44820721565880056,0.8732404739764792,0.5644705976706064
logistic:leave_out_LR01,1.0,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7458603311735061,0.7191623447016027,0.3196239717978848,0.681704260651629,0.7566204287515763,0.4352,0.43501638204445797,0.13062763150454115,1800,579,127,272,0.3130552924446595,0.7652712065999383,0.35519437726596736,0.011515673452921572,2.209276092411343,0.017638588912886968,49,0.017638588912886968,629,854.5,0.5313424170730744,0.5181945264092651,0.5256856282573242,561,0.24477144893256977,0.07790143084260731,30,0,19,0,0.28276135112113937,0.44637204886745124,0.8666147443724226,0.5680165777273363
logistic:leave_out_LR01,1.5,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6187904967602592,0.7044202561890224,0.2496206373292868,0.8245614035087719,0.5842791088692728,0.3832265579499126,0.4708875287617621,0.1459653220112703,1390,989,70,329,0.31416704872145723,0.7559172205418969,0.3287769794927431,-0.7723270107175146,1.7282496108519922,0.026997840172786176,75,0.026997840172786176,711,961.0,0.4665357940553723,0.4571962421741864,0.4630594278094849,621,0.22662683986055115,0.10548523206751055,60,0,15,0,0.31947619262283133,0.3627658899997989,0.8695556401439393,0.4930974796054653
logistic:leave_out_LR01,1.5,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6324694024478041,0.7071920027053763,0.2551181102362205,0.8120300751879699,0.6023539302227827,0.38825644098262435,0.46441217787871136,0.14269462545946626,1433,946,75,324,0.31416704872145723,0.7660202418614843,0.3571735798583939,-0.6232064583682253,1.9199395075032897,0.021958243340532757,61,0.021958243340532757,629,854.5,0.47445127780739293,0.4662541294257578,0.4730294889431322,561,0.2070018698945545,0.09697933227344992,42,0,19,0,0.3159623650361922,0.36264755254783826,0.8613340973537844,0.49731605089851716
logistic:leave_out_LR01,2.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6180705543556515,0.7050428719971429,0.24962178517397882,0.8270676691729323,0.5830180748213535,0.38349796629866356,0.49992500051344546,0.15873510947328234,1387,992,69,330,0.34249557375387746,0.7567937287523137,0.33011669160069784,-1.1070681915662715,1.5784847619245839,0.026277897768178547,73,0.026277897768178547,711,961.0,0.42493315508095353,0.4193012850220396,0.4241641755744753,621,0.19977044186071136,0.10267229254571027,57,0,15,1,0.34238923152228795,0.30507661020801036,0.8668307009861131,0.44095019352850473
