feature,standardized_coefficient,odds_ratio_per_sd
MCV,0.07956184279845104,1.0828125216153908
MCH,0.07909358576272946,1.082305605726505
HBA2,-0.00019030114122169155,0.999809716964892
HBF,-0.03466592062284845,0.9659280590047472
