algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,soft_violation_LR01
logistic:single_LR01,0.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.6133909287257019,0.7064824735230257,0.2486969471332837,0.8370927318295739,0.5758722152164775,0.38346727898966704,0.395825257538041,0.11894896582947341,1370,1009,65,334,0.14075511803503238,0.7593610971522965,0.3346097344662093,8.177543611673554,5.715480851711968,0.0025197984161267097,7,0.0025197984161267097,11,11.0,0.85705320925424,0.85705320925424,0.8570532092542398,11,0.007751031517175008,0.6363636363636364,7,0.8570532092542398
logistic:single_LR01,0.0,test,baseline_common_threshold,lambda_0_validation,2778,0.6159107271418287,0.6964811145139014,0.24581430745814306,0.8095238095238095,0.5834384195039932,0.37711617046117923,0.39548763288073996,0.1188529424855129,1388,991,76,323,0.14075511803503238,0.7686992807786595,0.3669462263354828,9.342020050892833,6.359396371430544,0.0014398848092152627,4,0.0014398848092152627,10,10.0,0.8279708143968035,0.8279708143968035,0.8279708143968035,10,0.006465272200982688,0.4,4,0.8279708143968035
logistic:single_LR01,0.1,validation,baseline_common_threshold,lambda_0_validation,2778,0.6051115910727142,0.7016485096726683,0.2445095168374817,0.8370927318295739,0.5662042875157629,0.3784702549575071,0.3958296583302873,0.11894332509905162,1347,1032,65,334,0.14075511803503238,0.7592093938081858,0.3346814017790689,8.150479775076516,5.708773837480456,0.0025197984161267097,7,0.0025197984161267097,11,11.0,0.8560781389493978,0.8560781389493978,0.8560781389493975,11,0.007724114827726733,0.6363636363636364,7,0.8560781389493975
logistic:single_LR01,0.1,test,baseline_common_threshold,lambda_0_validation,2778,0.60943124550036,0.6937409728609039,0.24287856071964017,0.8120300751879699,0.5754518705338377,0.3739180611656088,0.39548333293438115,0.11884525720355975,1369,1010,75,324,0.14075511803503238,0.7686929598059884,0.3669541039335494,9.322251304501007,6.357824240737755,0.0014398848092152627,4,0.0014398848092152627,10,10.0,0.826873244858918,0.826873244858918,0.826873244858918,10,0.006441850602554847,0.4,4,0.826873244858918
logistic:single_LR01,0.25,validation,baseline_common_threshold,lambda_0_validation,2778,0.5953923686105111,0.6970168169477919,0.24014336917562723,0.8395989974937343,0.5544346364018495,0.3734671125975474,0.3958383397343064,0.11893545228627193,1319,1060,64,335,0.14075511803503238,0.7587848351437654,0.3342350343871991,8.107893032992362,5.6974538491909765,0.0025197984161267097,7,0.0025197984161267097,11,11.0,0.8546116018626944,0.8546116018626944,0.8546116018626946,11,0.007683977114947204,0.6363636363636364,7,0.8546116018626946
logistic:single_LR01,0.25,test,baseline_common_threshold,lambda_0_validation,2778,0.6007919366450684,0.692868678632268,0.24011713030746706,0.8220551378446115,0.5636822194199244,0.371671388101983,0.39547897163384693,0.11883430817311033,1341,1038,71,328,0.14075511803503238,0.7686634619335224,0.36716242267751736,9.28995257616584,6.353857118842582,0.0010799136069114472,3,0.0010799136069114472,10,10.0,0.8252240384340211,0.8252240384340211,0.8252240384340211,10,0.006406934114993065,0.3,3,0.8252240384340211
logistic:single_LR01,0.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.5827933765298776,0.6948755874553976,0.2361111111111111,0.8521303258145363,0.537620849096259,0.36976617727025557,0.39585825942032815,0.11892388684429242,1279,1100,59,340,0.14075511803503238,0.7579620552010543,0.3334773866277377,8.031821694008942,5.675329733666021,0.0021598272138228943,6,0.0021598272138228943,11,11.0,0.8521572270594227,0.8521572270594227,0.8521572270594227,11,0.007617711839513887,0.5454545454545454,6,0.8521572270594227
logistic:single_LR01,0.5,test,baseline_common_threshold,lambda_0_validation,2778,0.5849532037437005,0.6888358980679947,0.23450704225352112,0.8345864661654135,0.5430853299705759,0.36613523914238594,0.39547717799899307,0.11881759159097988,1292,1087,66,333,0.14075511803503238,0.7683916601086576,0.3670014989849772,9.229272349931579,6.343041820918314,0.0007199424046076314,2,0.0007199424046076314,10,10.0,0.822468151155244,0.822468151155244,0.822468151155244,10,0.006349313649735048,0.2,2,0.822468151155244
logistic:single_LR01,0.75,validation,baseline_common_threshold,lambda_0_validation,2778,0.5619150467962563,0.6837285521496048,0.22733333333333333,0.8546365914786967,0.5128205128205128,0.3591363875724065,0.3958848357850446,0.11891424462990541,1220,1159,58,341,0.14075511803503238,0.7571361147720077,0.33288983064458005,7.949735487109796,5.649301764246474,0.0021598272138228943,6,0.0021598272138228943,11,11.0,0.8496907180379973,0.8496907180379973,0.8496907180379973,11,0.007552231829750583,0.5454545454545454,6,0.8496907180379973
logistic:single_LR01,0.75,test,baseline_common_threshold,lambda_0_validation,2778,0.5680345572354212,0.6831296399890014,0.22847457627118645,0.8446115288220551,0.5216477511559479,0.35965848452508004,0.39548207498915716,0.11880276955643776,1241,1138,62,337,0.14075511803503238,0.7681440886790326,0.3672215992593003,9.160298073202132,6.327078180553235,0.0007199424046076314,2,0.0007199424046076314,10,10.0,0.8197038860191732,0.8197038860191732,0.819703886019173,10,0.0062924066555404235,0.2,2,0.819703886019173
