algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,soft_violation_LR01
logistic:single_LR01,0.0,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.395825257538041,0.11894896582947341,2379,0,399,0,0.5,0.7593610971522965,0.3346097344662093,8.177543611673554,5.715480851711968,0.003959683225341973,11,0.003959683225341973,11,11.0,0.85705320925424,0.85705320925424,0.8570532092542398,11,0.007751031517175008,1.0,11,0.8570532092542398
logistic:single_LR01,0.0,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39548763288073996,0.1188529424855129,2379,0,399,0,0.5,0.7686992807786595,0.3669462263354828,9.342020050892833,6.359396371430544,0.003599712023038157,10,0.003599712023038157,10,10.0,0.8279708143968035,0.8279708143968035,0.8279708143968035,10,0.006465272200982688,1.0,10,0.8279708143968035
logistic:single_LR01,0.1,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.3958296583302873,0.11894332509905162,2379,0,399,0,0.5,0.7592093938081858,0.3346814017790689,8.150479775076516,5.708773837480456,0.003959683225341973,11,0.003959683225341973,11,11.0,0.8560781389493978,0.8560781389493978,0.8560781389493975,11,0.007724114827726733,1.0,11,0.8560781389493975
logistic:single_LR01,0.1,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39548333293438115,0.11884525720355975,2379,0,399,0,0.5,0.7686929598059884,0.3669541039335494,9.322251304501007,6.357824240737755,0.003599712023038157,10,0.003599712023038157,10,10.0,0.826873244858918,0.826873244858918,0.826873244858918,10,0.006441850602554847,1.0,10,0.826873244858918
logistic:single_LR01,0.25,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.3958383397343064,0.11893545228627193,2379,0,399,0,0.5,0.7587848351437654,0.3342350343871991,8.107893032992362,5.6974538491909765,0.003959683225341973,11,0.003959683225341973,11,11.0,0.8546116018626944,0.8546116018626944,0.8546116018626946,11,0.007683977114947204,1.0,11,0.8546116018626946
logistic:single_LR01,0.25,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39547897163384693,0.11883430817311033,2379,0,399,0,0.5,0.7686634619335224,0.36716242267751736,9.28995257616584,6.353857118842582,0.003599712023038157,10,0.003599712023038157,10,10.0,0.8252240384340211,0.8252240384340211,0.8252240384340211,10,0.006406934114993065,1.0,10,0.8252240384340211
logistic:single_LR01,0.5,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39585825942032815,0.11892388684429242,2379,0,399,0,0.5,0.7579620552010543,0.3334773866277377,8.031821694008942,5.675329733666021,0.003959683225341973,11,0.003959683225341973,11,11.0,0.8521572270594227,0.8521572270594227,0.8521572270594227,11,0.007617711839513887,1.0,11,0.8521572270594227
logistic:single_LR01,0.5,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39547717799899307,0.11881759159097988,2379,0,399,0,0.5,0.7683916601086576,0.3670014989849772,9.229272349931579,6.343041820918314,0.003599712023038157,10,0.003599712023038157,10,10.0,0.822468151155244,0.822468151155244,0.822468151155244,10,0.006349313649735048,1.0,10,0.822468151155244
logistic:single_LR01,0.75,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.3958848357850446,0.11891424462990541,2379,0,399,0,0.5,0.7571361147720077,0.33288983064458005,7.949735487109796,5.649301764246474,0.003959683225341973,11,0.003959683225341973,11,11.0,0.8496907180379973,0.8496907180379973,0.8496907180379973,11,0.007552231829750583,1.0,11,0.8496907180379973
logistic:single_LR01,0.75,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39548207498915716,0.11880276955643776,2379,0,399,0,0.5,0.7681440886790326,0.3672215992593003,9.160298073202132,6.327078180553235,0.003599712023038157,10,0.003599712023038157,10,10.0,0.8197038860191732,0.8197038860191732,0.819703886019173,10,0.0062924066555404235,1.0,10,0.819703886019173
