algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR04_neg,soft_violation_LR04
neural:single_LR04,0.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.6943844492440605,0.7245683565787103,0.288135593220339,0.7669172932330827,0.682219419924338,0.4188911704312115,0.34052978353268676,0.10331301249123011,1623,756,93,306,0.11813894162575404,0.7907373519970585,0.39418291803713384,-0.030169580945564572,0.9929274615911143,0.0007199424046076314,2,0.0007199424046076314,15,15.0,0.6008417910999722,0.6008417910999722,0.6008417910999723,15,0.006230389701830642,0.13333333333333333,2,0.6008417910999723
neural:single_LR04,0.5,test,baseline_common_threshold,lambda_0_validation,2778,0.7167026637868971,0.7323842392867415,0.30404040404040406,0.7543859649122807,0.7103825136612022,0.4334053275737941,0.3263861409331325,0.09717139161240787,1690,689,98,301,0.11813894162575404,0.8051428487148936,0.4785954793000799,0.2743749131827006,1.1355196723700542,0.0007199424046076314,2,0.0007199424046076314,19,19.0,0.6499571813956686,0.6499571813956686,0.6499571813956687,19,0.00825808023229257,0.10526315789473684,2,0.6499571813956687
