algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR05_neg,soft_violation_LR05,violation_reduction_fraction,soft_violation_reduction_fraction,passes_balanced_accuracy,passes_auc,passes_average_precision,passes_violation_reduction,passes_soft_violation_reduction,is_penalized,eligible,selected,best_validation_balanced_accuracy,baseline_validation_roc_auc,baseline_validation_average_precision,baseline_validation_patient_violation_rate,baseline_validation_soft_rule_violation,balanced_accuracy_tolerance,auc_tolerance,average_precision_tolerance,minimum_violation_reduction,minimum_soft_violation_reduction,selection_reason,selection_evaluation_mode,baseline_common_threshold
lightgbm:single_LR05,0.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.7534197264218863,0.7319196477954028,0.3309692671394799,0.7017543859649122,0.7620849096258933,0.4497991967871486,0.3409690727392309,0.1033494132771442,1813,566,119,280,0.1620460991482594,0.7898776997137652,0.40453878836719104,-0.1398448685489366,0.9606272594483047,0.03275737940964723,91,0.03275737940964723,500,750.0,0.6452682189261444,0.6452682189261444,0.6452682189261444,500,0.318705562507559,0.182,91,0.6452682189261444,0.0,0.0,True,True,True,False,True,False,False,False,0.7319196477954028,0.7898776997137652,0.40453878836719104,0.03275737940964723,0.6452682189261444,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.1620460991482594
lightgbm:single_LR05,0.1,validation,baseline_common_threshold,lambda_0_validation,2778,0.730381569474442,0.7257693413862525,0.3106060606060606,0.7192982456140351,0.73224043715847,0.43386243386243384,0.3443730149860723,0.10480785472897758,1742,637,112,287,0.1620460991482594,0.7887783772166862,0.4130455233669468,-0.3761431380099948,0.8660064430100655,0.005039596832253419,14,0.005039596832253419,500,750.0,0.565795448752036,0.565795448752036,0.565795448752036,500,0.24697175004440902,0.028,14,0.565795448752036,0.8461538461538461,0.12316238091869297,True,True,True,True,True,True,True,True,0.7319196477954028,0.7898776997137652,0.40453878836719104,0.03275737940964723,0.6452682189261444,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.1620460991482594
lightgbm:single_LR05,0.25,validation,baseline_common_threshold,lambda_0_validation,2778,0.7224622030237581,0.7253173918402565,0.3050314465408805,0.7293233082706767,0.7213114754098361,0.43015521064301554,0.3559484198745269,0.11017089391990381,1716,663,108,291,0.1620460991482594,0.784617070208097,0.40155890034256514,-0.5968171833735512,0.7872652015589273,0.0,0,0.0,500,750.0,0.4761131157986265,0.47611311579862636,0.47611311579862636,500,0.18349428167831766,0.0,0,0.47611311579862636,1.0,0.26214696178439706,True,True,True,True,True,True,True,False,0.7319196477954028,0.7898776997137652,0.40453878836719104,0.03275737940964723,0.6452682189261444,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.1620460991482594
lightgbm:single_LR05,0.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.7217422606191505,0.7238540866668564,0.3039832285115304,0.7268170426065163,0.7208911307271963,0.4286770140428677,0.37583943177955564,0.11947503973115525,1715,664,109,290,0.1620460991482594,0.7812453580356945,0.3981923320549461,-0.8226694836386439,0.684419897391224,0.0,0,0.0,500,750.0,0.37629570092688225,0.37629570092688225,0.3762957009268823,500,0.13114681762777244,0.0,0,0.3762957009268823,1.0,0.41683831639327645,True,True,True,True,True,True,True,False,0.7319196477954028,0.7898776997137652,0.40453878836719104,0.03275737940964723,0.6452682189261444,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.1620460991482594
lightgbm:single_LR05,0.75,validation,baseline_common_threshold,lambda_0_validation,2778,0.7203023758099352,0.7250993182830974,0.30353430353430355,0.731829573934837,0.7183690626313577,0.429096252755327,0.39269662092592306,0.12716919026742354,1709,670,107,292,0.1620460991482594,0.7801386610704988,0.4023686797950529,-0.9527256475634155,0.6381594353918936,0.0,0,0.0,500,750.0,0.3148701414081925,0.3148701414081925,0.31487014140819247,500,0.10395394044383943,0.0,0,0.31487014140819247,1.0,0.5120321562834761,True,True,True,True,True,True,True,False,0.7319196477954028,0.7898776997137652,0.40453878836719104,0.03275737940964723,0.6452682189261444,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.1620460991482594
lightgbm:single_LR05,1.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.7192224622030238,0.7244688012591378,0.30259067357512953,0.731829573934837,0.7171080285834385,0.4281524926686217,0.4096183742317475,0.13430381837197738,1706,673,107,292,0.1620460991482594,0.7793954200339015,0.40002892589870254,-1.044598442834953,0.580172599409113,0.0,0,0.0,500,750.0,0.26564929464093556,0.2656492946409355,0.2656492946409355,500,0.08460541039208226,0.0,0,0.2656492946409355,1.0,0.5883118262309134,True,False,True,True,True,True,False,False,0.7319196477954028,0.7898776997137652,0.40453878836719104,0.03275737940964723,0.6452682189261444,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.1620460991482594
lightgbm:single_LR05,1.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.7203023758099352,0.7282281997553783,0.3047520661157025,0.7393483709273183,0.7171080285834385,0.4316020482809071,0.4373827905262253,0.14448774800998662,1706,673,104,295,0.1620460991482594,0.7788786805180248,0.3945887231450197,-1.1598967322583305,0.5212721484451921,0.0,0,0.0,500,750.0,0.20457955513093676,0.20457955513093679,0.20457955513093676,500,0.06242558426572331,0.0,0,0.20457955513093676,1.0,0.682954236501221,True,False,True,True,True,True,False,False,0.7319196477954028,0.7898776997137652,0.40453878836719104,0.03275737940964723,0.6452682189261444,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.1620460991482594
lightgbm:single_LR05,2.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.7224622030237581,0.7284462733125373,0.30625,0.7368421052631579,0.7200504413619168,0.4326710816777042,0.46069652291152596,0.15170877875552127,1713,666,105,294,0.1620460991482594,0.7781133160770779,0.38898031241366926,-1.232431800194604,0.4826707789147744,0.0,0,0.0,500,750.0,0.1663033072704567,0.1663033072704567,0.1663033072704567,500,0.04950141129955537,0.0,0,0.1663033072704567,1.0,0.7422725893005877,True,False,True,True,True,True,False,False,0.7319196477954028,0.7898776997137652,0.40453878836719104,0.03275737940964723,0.6452682189261444,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.1620460991482594
