feature,standardized_coefficient,odds_ratio_per_sd
MCH,0.07130637027702716,1.073910189635725
MCV,0.07081240092473373,1.0733798419134737
HBA2,-0.0004919146235085144,0.9995082063466534
HBF,-0.03565596883353338,0.9649722169012372
