feature,standardized_coefficient,odds_ratio_per_sd
MCH,0.05876209409693374,1.0605229060657049
MCV,0.056733048633791285,1.0583732384987252
HBA2,-0.0030535723293321744,0.9969510850808674
HBF,-0.037088795849081896,0.9635905687074127
