algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR02_pos,soft_violation_LR02,violation_reduction_fraction,soft_violation_reduction_fraction,passes_balanced_accuracy,passes_auc,passes_average_precision,passes_violation_reduction,passes_soft_violation_reduction,is_penalized,eligible,selected,best_validation_balanced_accuracy,baseline_validation_roc_auc,baseline_validation_average_precision,baseline_validation_patient_violation_rate,baseline_validation_soft_rule_violation,balanced_accuracy_tolerance,auc_tolerance,average_precision_tolerance,minimum_violation_reduction,minimum_soft_violation_reduction,selection_reason,selection_evaluation_mode,baseline_common_threshold
lightgbm:single_LR02,0.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.7534197264218863,0.7319196477954028,0.3309692671394799,0.7017543859649122,0.7620849096258933,0.4497991967871486,0.3409690727392309,0.1033494132771442,1813,566,119,280,0.1620460991482594,0.7898776997137652,0.40453878836719104,-0.1398448685489366,0.9606272594483047,0.0032397408207343412,9,0.0032397408207343412,130,130.0,0.08276934369713913,0.08276934369713913,0.08276934369713913,130,0.004147000844748261,0.06923076923076923,9,0.08276934369713913,0.0,0.0,True,True,True,False,True,False,False,False,0.7321298201367226,0.7898776997137652,0.40453878836719104,0.0032397408207343412,0.08276934369713913,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.1620460991482594
lightgbm:single_LR02,0.1,validation,baseline_common_threshold,lambda_0_validation,2778,0.7537796976241901,0.7321298201367226,0.33136094674556216,0.7017543859649122,0.762505254308533,0.45016077170418006,0.34094547323797886,0.10338588129234881,1814,565,119,280,0.1620460991482594,0.7899735677992796,0.40464448360492267,-0.13929874844200413,0.958757207757293,0.0025197984161267097,7,0.0025197984161267097,130,130.0,0.07706782567795745,0.07706782567795745,0.07706782567795745,130,0.003850103537344004,0.05384615384615385,7,0.07706782567795745,0.2222222222222223,0.0688844174002887,True,True,True,False,True,True,False,False,0.7321298201367226,0.7898776997137652,0.40453878836719104,0.0032397408207343412,0.08276934369713913,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.1620460991482594
lightgbm:single_LR02,0.25,validation,baseline_common_threshold,lambda_0_validation,2778,0.7526997840172787,0.7252415401682011,0.3277511961722488,0.6867167919799498,0.7637662883564523,0.4437246963562753,0.3409577667702056,0.10325693813490763,1817,562,125,274,0.1620460991482594,0.789147627370233,0.40774504892486085,-0.1501664110459174,0.9423718765242871,0.0025197984161267097,7,0.0025197984161267097,130,130.0,0.06838230239365169,0.06838230239365169,0.06838230239365169,130,0.0033989401486596966,0.05384615384615385,7,0.06838230239365169,0.2222222222222223,0.1738208938339658,True,True,True,False,True,True,False,False,0.7321298201367226,0.7898776997137652,0.40453878836719104,0.0032397408207343412,0.08276934369713913,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.1620460991482594
lightgbm:single_LR02,0.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.750179985601152,0.7216844127974413,0.32419547079856975,0.681704260651629,0.7616645649432535,0.4394184168012924,0.341291601496136,0.10338256400589943,1812,567,127,272,0.1620460991482594,0.7889026896792211,0.40498771921786464,-0.1430038162646096,0.9447218068439964,0.0021598272138228943,6,0.0021598272138228943,130,130.0,0.058060071611474584,0.058060071611474584,0.058060071611474584,130,0.0028551835531556644,0.046153846153846156,6,0.058060071611474584,0.3333333333333333,0.2985316903813822,False,True,True,False,True,True,False,False,0.7321298201367226,0.7898776997137652,0.40453878836719104,0.0032397408207343412,0.08276934369713913,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.1620460991482594
lightgbm:single_LR02,0.75,validation,baseline_common_threshold,lambda_0_validation,2778,0.751979841612671,0.7248211954855612,0.3269689737470167,0.6867167919799498,0.7629255989911727,0.44300727566693615,0.3422905472812881,0.10368537110218423,1815,564,125,274,0.1620460991482594,0.7870643401273255,0.39911006698904505,-0.1467557152178896,0.9426237736695227,0.0014398848092152627,4,0.0014398848092152627,130,130.0,0.05358785658684295,0.05358785658684295,0.05358785658684295,130,0.002616406473951172,0.03076923076923077,4,0.05358785658684295,0.5555555555555556,0.3525639543195365,True,True,True,True,True,True,True,True,0.7321298201367226,0.7898776997137652,0.40453878836719104,0.0032397408207343412,0.08276934369713913,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.1620460991482594
lightgbm:single_LR02,1.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.7530597552195825,0.7244087520187606,0.3277310924369748,0.6842105263157895,0.7646069777217318,0.4431818181818182,0.3414370894885916,0.10325117910736445,1819,560,126,273,0.1620460991482594,0.7876885361786139,0.4078385375966155,-0.18159887093193386,0.905908392900642,0.0014398848092152627,4,0.0014398848092152627,130,130.0,0.043145460700980895,0.043145460700980895,0.0431454607009809,130,0.002105087016999498,0.03076923076923077,4,0.0431454607009809,0.5555555555555556,0.4787265577596674,True,True,True,True,True,True,True,False,0.7321298201367226,0.7898776997137652,0.40453878836719104,0.0032397408207343412,0.08276934369713913,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.1620460991482594
lightgbm:single_LR02,1.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.7530597552195825,0.7244087520187606,0.3277310924369748,0.6842105263157895,0.7646069777217318,0.4431818181818182,0.3421996130285844,0.10331451324824331,1819,560,126,273,0.1620460991482594,0.7851043118515078,0.4043485181702629,-0.16380843238678772,0.9214574293048281,0.0003599712023038157,1,0.0003599712023038157,130,130.0,0.03755913965426896,0.03755913965426896,0.03755913965426896,130,0.0018098560556210177,0.007692307692307693,1,0.03755913965426896,0.8888888888888888,0.5462191920754935,True,True,True,True,True,True,True,False,0.7321298201367226,0.7898776997137652,0.40453878836719104,0.0032397408207343412,0.08276934369713913,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.1620460991482594
lightgbm:single_LR02,2.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.7526997840172787,0.7241985796774408,0.3273381294964029,0.6842105263157895,0.7641866330390921,0.44282238442822386,0.3430205341106435,0.10354614606597899,1818,561,126,273,0.1620460991482594,0.7830420945175044,0.4030549106333947,-0.1718767041773529,0.9138857330878342,0.0,0,0.0,130,130.0,0.03145576179980709,0.03145576179980709,0.031455761799807094,130,0.0015054210995161345,0.0,0,0.031455761799807094,1.0,0.6199587867350175,True,True,True,True,True,True,True,False,0.7321298201367226,0.7898776997137652,0.40453878836719104,0.0032397408207343412,0.08276934369713913,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.1620460991482594
