algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR02_pos,violation_LR04_neg,violation_LR05_neg,soft_violation_LR01,soft_violation_LR02,soft_violation_LR04,soft_violation_LR05
logistic:leave_out_LR03,0.0,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.395825257538041,0.11894896582947341,2379,0,399,0,0.5,0.7593610971522965,0.3346097344662093,8.177543611673554,5.715480851711968,0.18934485241180707,526,0.18934485241180707,656,906.0,0.7281016624274027,0.6909973760252444,0.7064831885738765,618,0.4989873442725565,0.801829268292683,11,0,15,500,0.8570532092542398,0.13614523400534911,0.8957438651156685,0.8254633099466664
logistic:leave_out_LR03,0.0,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39548763288073996,0.1188529424855129,2379,0,399,0,0.5,0.7686992807786595,0.3669462263354828,9.342020050892833,6.359396371430544,0.17278617710583152,480,0.17278617710583152,588,813.5,0.7362163222421271,0.7016207770301166,0.7152604511246181,559,0.45462893874105403,0.8163265306122449,10,0,19,451,0.8279708143968035,0.13510331695002203,0.8928541062428719,0.8264255487816486
logistic:leave_out_LR03,0.1,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.3941364972842952,0.1179998092521419,2379,0,399,0,0.5,0.7573984351378656,0.33148610293412933,5.290004551776389,4.4824008686214905,0.18934485241180707,526,0.18934485241180707,656,906.0,0.7030873229340363,0.6692385568450016,0.6830305356533704,618,0.4522376563197704,0.801829268292683,11,0,15,500,0.836065944731622,0.1578508170475813,0.8899946070837425,0.791906485151663
logistic:leave_out_LR03,0.1,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.3934756830095942,0.11779430130868633,2379,0,399,0,0.5,0.7672960248456366,0.3615835313957867,6.132398545186213,4.991034492441478,0.17278617710583152,480,0.17278617710583152,588,813.5,0.7108824122054656,0.6793198289669,0.6915012253161938,559,0.41226070839508633,0.8163265306122449,10,0,19,451,0.7937733446498294,0.15675438946802528,0.8866992700144344,0.793183072712235
logistic:leave_out_LR03,0.25,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39669498188725955,0.11810131434476559,2379,0,399,0,0.5,0.7558245129427182,0.32930881430326764,3.071585841184841,3.5140294687336926,0.18934485241180707,526,0.18934485241180707,656,906.0,0.6682398023869927,0.6388599012736855,0.6502922320126331,618,0.39891409513455434,0.801829268292683,11,0,15,500,0.8081094512100488,0.1867856755015593,0.8836281335246158,0.7453326629083105
logistic:leave_out_LR03,0.25,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39548406633526495,0.11767330896771884,2379,0,399,0,0.5,0.7661550892784714,0.3580155768071624,3.6599176222704948,3.9124683878238837,0.17278617710583152,480,0.17278617710583152,588,813.5,0.6756279240228056,0.6482285624192639,0.6583802872541958,559,0.36392498858648037,0.8163265306122449,10,0,19,451,0.7469467631846839,0.18559058056473693,0.8797527047178224,0.7470728225721733
logistic:leave_out_LR03,0.5,validation,fixed_threshold_0.5,prespecified,2778,0.8552915766738661,0.49936948297604034,0.0,0.0,0.9987389659520807,0.0,0.4077791353184995,0.12107715060144145,2376,3,399,0,0.5,0.7547478405977112,0.3276785191334869,1.338609048248775,2.7413760262197857,0.18862491000719941,524,0.18862491000719941,656,906.0,0.6178329749033364,0.5947874434078965,0.6028151424123047,618,0.33772486061324924,0.7987804878048781,11,0,15,498,0.7695642309613188,0.22627552873529744,0.8764875217154212,0.6783044495473711
logistic:leave_out_LR03,0.5,test,fixed_threshold_0.5,prespecified,2778,0.8549316054715623,0.49915931063472047,0.0,0.0,0.9983186212694409,0.0,0.405572556145662,0.12017044594614161,2375,4,399,0,0.5,0.7653681281808979,0.3555849885911455,1.7281900668213943,3.05120941410108,0.17134629229661627,476,0.17134629229661627,588,813.5,0.6247051586360471,0.6032121287189638,0.6104407621251322,559,0.3084277038824488,0.8095238095238095,8,0,19,449,0.6827695630706029,0.22482578594732228,0.871685339283505,0.6807490681315906
logistic:leave_out_LR03,0.75,validation,fixed_threshold_0.5,prespecified,2778,0.8538516918646508,0.5037435960645624,0.29411764705882354,0.012531328320802004,0.9949558638083228,0.02403846153846154,0.4223501680543319,0.12607887130773587,2367,12,394,5,0.5,0.754647758530416,0.3274170918013698,0.4692386180210452,2.3485144040204045,0.18430525557955363,512,0.18430525557955363,656,906.0,0.5760416963868267,0.5581307897993002,0.5633503506788836,618,0.29650558661175097,0.7804878048780488,10,0,15,487,0.7388157087534227,0.2570146734398367,0.8716640085750846,0.6230399152724964
logistic:leave_out_LR03,0.75,test,fixed_threshold_0.5,prespecified,2778,0.8545716342692584,0.5062498617287228,0.3684210526315789,0.017543859649122806,0.9949558638083228,0.03349282296650718,0.4191314427786462,0.12462847370696614,2367,12,392,7,0.5,0.7652806880589451,0.35526286189707734,0.7602967843420163,2.613832005932724,0.16594672426205903,461,0.16594672426205903,588,813.5,0.5825421281375917,0.5658439091729395,0.5706675352775071,559,0.27100145141837795,0.7840136054421769,7,0,19,435,0.6337942920789335,0.25519773077386326,0.8659639714124922,0.6260833820232473
logistic:leave_out_LR03,1.0,validation,fixed_threshold_0.5,prespecified,2778,0.8538516918646508,0.5266887268612894,0.4426229508196721,0.06766917293233082,0.985708280790248,0.11739130434782609,0.437974117297981,0.1320671678273396,2345,34,372,27,0.5,0.7549248278325068,0.32799922681402416,-0.05860747206421504,2.1092165535980043,0.17098632109431244,475,0.17098632109431244,656,906.0,0.5411940199885283,0.5274792408815023,0.5303710398774515,618,0.26680207058094585,0.7240853658536586,10,2,15,448,0.7137618104468637,0.2812539957865014,0.8680788312281748,0.5771816003653646
