feature,standardized_coefficient,odds_ratio_per_sd
MCH,0.07683191320359287,1.0798605508364465
MCV,0.07668065924866597,1.079697230009135
HBA2,0.0012262836865758909,1.0012270358798518
HBF,-0.03389177748106292,0.9666761151009732
