feature,standardized_coefficient,odds_ratio_per_sd
MCH,0.07002556107572824,1.0725355960674312
MCV,0.06777788514272368,1.0701275908423349
HBA2,0.0015353645656887274,1.0015365438413257
HBF,-0.030821877072085963,0.9696482742842092
