feature,standardized_coefficient,odds_ratio_per_sd
MCH,0.06093904872132659,1.0628341311136007
MCV,0.05483526403794817,1.0563665787762682
HBA2,0.0013590861490197898,1.0013600101251403
HBF,-0.025060145445891108,0.9752512533428358
