feature,standardized_coefficient,odds_ratio_per_sd
MCH,0.06700298640921099,1.0692986715332338
MCV,0.06364114085363165,1.0657098903907545
HBA2,0.001581570636270315,1.0015828219787175
HBF,-0.02916672656332401,0.9712545170387722
