feature,standardized_coefficient,odds_ratio_per_sd
MCH,0.05831658139083233,1.0600505348674394
MCV,0.05073770465089236,1.052046910078674
HBA2,0.001037568848594299,1.001038107309366
HBF,-0.022822430445536623,0.9774360312450321
