algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR03_neg,violation_LR04_neg,violation_LR05_neg,soft_violation_LR01,soft_violation_LR03,soft_violation_LR04,soft_violation_LR05
logistic:leave_out_LR02,0.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.6133909287257019,0.7064824735230257,0.2486969471332837,0.8370927318295739,0.5758722152164775,0.38346727898966704,0.395825257538041,0.11894896582947341,1370,1009,65,334,0.14075511803503238,0.7593610971522965,0.3346097344662093,8.177543611673554,5.715480851711968,0.00827933765298776,23,0.00827933765298776,592,842.0,0.8251039014571108,0.8249521242233457,0.8274938385050858,537,0.5304041139162278,0.03885135135135135,7,0,15,1,0.8570532092542398,0.7996402922478146,0.8957438651156685,0.8254633099466664
logistic:leave_out_LR02,0.0,test,baseline_common_threshold,lambda_0_validation,2778,0.6159107271418287,0.6964811145139014,0.24581430745814306,0.8095238095238095,0.5834384195039932,0.37711617046117923,0.39548763288073996,0.1188529424855129,1388,991,76,323,0.14075511803503238,0.7686992807786595,0.3669462263354828,9.342020050892833,6.359396371430544,0.008999280057595392,26,0.009359251259899209,531,756.5,0.8263213084216233,0.8262770406227801,0.8289552394933346,487,0.4786232343380868,0.04896421845574388,4,1,19,2,0.8279708143968035,0.7998284295605904,0.8928541062428719,0.8264255487816486
logistic:leave_out_LR02,0.1,validation,baseline_common_threshold,lambda_0_validation,2778,0.27681785457163427,0.5579475169639104,0.16033755274261605,0.9523809523809523,0.16351408154686844,0.27446731672083785,0.3940478580950113,0.1179176758990637,389,1990,19,380,0.14075511803503238,0.7566019925812851,0.330296161952529,4.971632283669802,4.327515615677541,0.005759539236861051,16,0.005759539236861051,592,842.0,0.7869844543310507,0.7866997755814044,0.7905784939945955,537,0.4715735000787802,0.02702702702702703,1,0,15,0,0.8332814665448489,0.7482386161728417,0.8898090359789268,0.7876585736102131
logistic:leave_out_LR02,0.1,test,baseline_common_threshold,lambda_0_validation,2778,0.2663786897048236,0.5455947561210719,0.15668202764976957,0.9373433583959899,0.15384615384615385,0.2684852835606604,0.39333583323317217,0.11769548620877844,366,2013,25,374,0.14075511803503238,0.7668050959681676,0.360132930113116,5.7794139046922295,4.820039679892192,0.007199424046076314,20,0.007199424046076314,531,756.5,0.7886223454330388,0.7884756308045543,0.7926431647084852,487,0.4260719479530714,0.03766478342749529,1,0,19,0,0.7888690381834159,0.7475001180477727,0.886572359431407,0.7889678242256118
logistic:leave_out_LR02,0.25,validation,baseline_common_threshold,lambda_0_validation,2778,0.16414686825053995,0.5057220605106714,0.1450719822812846,0.9849624060150376,0.02648171500630517,0.2528957528957529,0.3976057900016628,0.11828004589841491,63,2316,6,393,0.14075511803503238,0.7539893238771582,0.3270079048847571,2.673895137662718,3.308916096847741,0.005399568034557235,15,0.005399568034557235,592,842.0,0.7341228362644912,0.7336431869810968,0.7394688489610273,537,0.40558090827931437,0.02533783783783784,0,0,15,0,0.8014000984539149,0.6761080979759424,0.8832605506413044,0.7352586457675689
logistic:leave_out_LR02,0.25,test,baseline_common_threshold,lambda_0_validation,2778,0.16198704103671707,0.5002891844997108,0.14370151459179903,0.974937343358396,0.02564102564102564,0.2504829362524147,0.3962559567212361,0.11779756313617158,61,2318,10,389,0.14075511803503238,0.7649551579663745,0.35424751942046584,3.2152258428048546,3.6838323093995293,0.006839452843772498,19,0.006839452843772498,531,756.5,0.7363594395487107,0.736064082194851,0.7423973273167009,487,0.36712684871777435,0.035781544256120526,0,0,19,0,0.735308965923444,0.6739745050128286,0.879603236016305,0.7370549373531429
logistic:leave_out_LR02,0.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.14650827933765298,0.49542361578599714,0.14249456127628715,0.9849624060150376,0.0058848255569567045,0.2489705416534685,0.4116569313116032,0.12237435979551474,14,2365,6,393,0.14075511803503238,0.7516790083658074,0.32403694913239617,0.9726407100561818,2.538007685432247,0.004319654427645789,12,0.004319654427645789,592,842.0,0.6588390820838749,0.6581398000778255,0.6666592713528736,537,0.33133835801681333,0.02027027027027027,0,0,12,0,0.7570042863712678,0.5743857827648171,0.8756507930940726,0.6604949818741995
logistic:leave_out_LR02,0.5,test,baseline_common_threshold,lambda_0_validation,2778,0.14758819294456443,0.4960541328099568,0.1426497277676951,0.9849624060150376,0.007145859604875998,0.24920735573874445,0.4091776731557188,0.12133870475109915,17,2362,6,393,0.14075511803503238,0.7630988989919101,0.34887370821491775,1.3150591613892986,2.8218502121013027,0.006119510439164867,17,0.006119510439164867,531,756.5,0.6619660199860989,0.6615446471732209,0.670833802887455,487,0.30080237998138837,0.032015065913371,0,0,17,0,0.6628579330908526,0.5705820031092422,0.8714617483417464,0.6629582548581092
logistic:leave_out_LR02,0.75,validation,baseline_common_threshold,lambda_0_validation,2778,0.1443484521238301,0.49416258173807787,0.14218523878437048,0.9849624060150376,0.003362757461118117,0.2484982611444831,0.4297671474492613,0.1289361597548308,8,2371,6,393,0.14075511803503238,0.7505180563851831,0.3222062781721444,0.14565288085053055,2.1584871026658687,0.003959683225341973,11,0.003959683225341973,592,842.0,0.5977917011577353,0.5970243576137514,0.6074643101964432,537,0.28215370432431525,0.018581081081081082,0,0,11,0,0.7210345420493058,0.49472336257875293,0.8700608319770782,0.5996087706698892
logistic:leave_out_LR02,0.75,test,baseline_common_threshold,lambda_0_validation,2778,0.14542836573074155,0.4958360592527978,0.14259862468331524,0.9874686716791979,0.004203446826397646,0.24920936116382036,0.42618006709535533,0.12729352733204724,10,2369,5,394,0.14075511803503238,0.7621486461003286,0.34625107016309725,0.3925118540882484,2.3975925521076675,0.004679625629949604,13,0.004679625629949604,531,756.5,0.6016632019119519,0.6012814577185772,0.6126267812079017,487,0.25683987136501396,0.02448210922787194,0,0,13,0,0.608443432429234,0.49013145856764734,0.8654631021930391,0.602562120611207
