algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR02_pos,violation_LR03_neg,violation_LR04_neg,soft_violation_LR01,soft_violation_LR02,soft_violation_LR03,soft_violation_LR04
lightgbm:leave_out_LR05,0.0,validation,fixed_threshold_0.5,prespecified,2778,0.8635709143268538,0.5959839700133056,0.5641025641025641,0.22055137844611528,0.971416561580496,0.3171171171171171,0.3409690727392309,0.1033494132771442,2311,68,311,88,0.5,0.7898776997137652,0.40453878836719104,-0.1398448685489366,0.9606272594483047,0.024478041756659467,69,0.024838012958963283,222,222.0,0.3230263719197886,0.3230263719197886,0.3143860537193393,212,0.04814541419645973,0.3108108108108108,11,0,48,10,0.8638260760203477,0.08276934369713913,0.6308009009096434,0.6544595726203124
lightgbm:leave_out_LR05,0.0,test,fixed_threshold_0.5,prespecified,2778,0.871130309575234,0.6014405496717835,0.6496350364963503,0.22305764411027568,0.9798234552332913,0.332089552238806,0.329078278187055,0.097942081247911,2331,48,310,89,0.5,0.7996451827340524,0.4719453791349321,0.09175927554321596,1.0539845533676393,0.02087832973362131,61,0.021958243340532757,188,188.0,0.33580383085795285,0.33580383085795285,0.32378524951813764,178,0.04367357865735517,0.324468085106383,10,0,34,17,0.7997263470945637,0.0792975706917617,0.6427075558106076,0.725875460489381
lightgbm:leave_out_LR05,0.1,validation,fixed_threshold_0.5,prespecified,2778,0.8617710583153347,0.593890147815946,0.5471698113207547,0.21804511278195488,0.969735182849937,0.3118279569892473,0.3412412522745438,0.10342762177046502,2307,72,312,87,0.5,0.7895469021439686,0.40276968443012395,-0.15303228665562005,0.9604952922435697,0.023038156947444204,64,0.023038156947444204,222,222.0,0.3080917569975852,0.3080917569975852,0.29933710419544807,212,0.04337360626607186,0.2882882882882883,10,0,45,9,0.8356486317395444,0.08232038397226886,0.5938561210783466,0.6205387464508725
lightgbm:leave_out_LR05,0.1,test,fixed_threshold_0.5,prespecified,2778,0.8682505399568035,0.5976732499597038,0.6170212765957447,0.21804511278195488,0.9773013871374527,0.32222222222222224,0.3291745065026239,0.0981289665573192,2325,54,312,87,0.5,0.8004816581175511,0.4635173637258543,0.07824962415886448,1.0569816711558784,0.018718502519798418,53,0.01907847372210223,188,188.0,0.3150485675946941,0.3150485675946941,0.30440473553934816,178,0.038146093590946124,0.28191489361702127,7,0,30,16,0.7320810539387226,0.07828200861209729,0.6035879117109879,0.6668884074235985
lightgbm:leave_out_LR05,0.25,validation,fixed_threshold_0.5,prespecified,2778,0.8621310295176385,0.6034869645741087,0.5454545454545454,0.24060150375939848,0.9663724253888188,0.3339130434782609,0.34284361658666773,0.10390347584946241,2299,80,303,96,0.5,0.7870374759934725,0.3969662595511937,-0.2104095539062572,0.9250963870982616,0.017278617710583154,48,0.017278617710583154,222,222.0,0.27923265799840163,0.27923265799840163,0.2698718108641978,212,0.03620356300615549,0.21621621621621623,9,2,30,7,0.7679541955089273,0.07727129982661649,0.5357186951855368,0.5426300710227588
lightgbm:leave_out_LR05,0.25,test,fixed_threshold_0.5,prespecified,2778,0.8693304535637149,0.6056044904189857,0.618421052631579,0.23558897243107768,0.9756200084068937,0.3411978221415608,0.33109799619490465,0.09883287140609298,2321,58,305,94,0.5,0.7983762474702941,0.438141791608082,0.00852256627370955,1.0118495097260007,0.01655867530597552,46,0.01655867530597552,188,188.0,0.28338708297977755,0.28338708297977755,0.2743348047157164,178,0.03173733668752696,0.24468085106382978,6,0,27,13,0.6202685751513206,0.0718097935402939,0.5506664158437293,0.5912968914896338
lightgbm:leave_out_LR05,0.5,validation,fixed_threshold_0.5,prespecified,2778,0.8599712023038157,0.6053548119984703,0.526595744680851,0.24812030075187969,0.962589323245061,0.3373083475298126,0.346492616250903,0.10514940006445883,2290,89,300,99,0.5,0.7823699644234587,0.3855558846829804,-0.288971631247694,0.8830542470926812,0.013678905687544997,38,0.013678905687544997,222,222.0,0.24782009370167882,0.24782009370167882,0.2372325991604343,212,0.02961736000717304,0.17117117117117117,9,2,20,7,0.6967426368086658,0.07200329211317792,0.4658977185528477,0.48281429317841995
lightgbm:leave_out_LR05,0.5,test,fixed_threshold_0.5,prespecified,2778,0.8700503959683226,0.6101966770646667,0.620253164556962,0.24561403508771928,0.9747793190416141,0.3518850987432675,0.3330592712350933,0.09942735062619527,2319,60,301,98,0.5,0.7958631340857397,0.43090096920001575,-0.06585572079370672,0.9763829285764583,0.013678905687544997,38,0.013678905687544997,188,188.0,0.24930818833746615,0.24930818833746615,0.2393668657337397,178,0.025495648731552772,0.20212765957446807,6,0,22,10,0.5434117041866366,0.06632363254198445,0.4812996979699389,0.5119255502408455
lightgbm:leave_out_LR05,0.75,validation,fixed_threshold_0.5,prespecified,2778,0.8596112311015118,0.6041016791663901,0.5240641711229946,0.24561403508771928,0.962589323245061,0.33447098976109213,0.3470886934416013,0.10543920795820481,2290,89,301,98,0.5,0.7828008440605506,0.38326300183248735,-0.30890596233411877,0.8820616422157148,0.012239020878329733,34,0.012239020878329733,222,222.0,0.2290264018336772,0.2290264018336772,0.21762051788797293,212,0.02607628371983977,0.15315315315315314,9,2,17,6,0.6468181393200662,0.07191058300206625,0.4216966919018386,0.43656694791770984
lightgbm:leave_out_LR05,0.75,test,fixed_threshold_0.5,prespecified,2778,0.8682505399568035,0.608102854867307,0.6024844720496895,0.24310776942355888,0.973097940311055,0.3464285714285714,0.3334590099036648,0.09971666513584096,2315,64,302,97,0.5,0.7963798736016163,0.4275051545757019,-0.08610914465057944,0.9777098300640538,0.01259899208063355,35,0.01259899208063355,188,188.0,0.22858118635156155,0.22858118635156155,0.21785143218174316,178,0.02182667184407147,0.18617021276595744,6,0,19,10,0.4931151547665379,0.06922863518615277,0.4286904617178739,0.45801080730063803
lightgbm:leave_out_LR05,1.0,validation,fixed_threshold_0.5,prespecified,2778,0.8606911447084233,0.6130758801164323,0.53,0.2656641604010025,0.9604875998318622,0.35392320534223703,0.35035348927520665,0.10649090740896551,2285,94,293,106,0.5,0.779301132191555,0.37912742896351187,-0.39121360012373874,0.8187449618732884,0.011519078473722102,32,0.011519078473722102,222,222.0,0.2007981650436433,0.2007981650436433,0.18833676292228896,212,0.022122301912363997,0.14414414414414414,9,2,16,5,0.5953505810744453,0.06032261126579627,0.36959690160658865,0.3862000851521039
lightgbm:leave_out_LR05,1.0,test,fixed_threshold_0.5,prespecified,2778,0.8671706263498921,0.6168589822601902,0.5824175824175825,0.2656641604010025,0.9680538041193779,0.3648881239242685,0.33676785887835675,0.1007771925349798,2303,76,293,106,0.5,0.7935475510971628,0.4188877098306082,-0.1844189293122621,0.9024226627599389,0.00827933765298776,23,0.00827933765298776,188,188.0,0.19873548546021672,0.19873548546021672,0.18708632840865153,178,0.018240522998552323,0.12234042553191489,4,0,12,7,0.43639704116292144,0.05794978657264192,0.37666937710209414,0.39629398278102085
lightgbm:leave_out_LR05,1.5,validation,fixed_threshold_0.5,prespecified,2778,0.857451403887689,0.616399131498355,0.5068493150684932,0.2781954887218045,0.9546027742749055,0.3592233009708738,0.35397663178861477,0.10778988833440764,2271,108,288,111,0.5,0.7764366780760223,0.37303502644901443,-0.4559323116721742,0.7822704576422147,0.008639308855291577,24,0.008639308855291577,222,222.0,0.17496224795877807,0.17496224795877807,0.1614330698877126,212,0.01858831377696722,0.10810810810810811,8,2,10,4,0.524796300399039,0.05472512636746789,0.31657403233102394,0.3373804787227261
lightgbm:leave_out_LR05,1.5,test,fixed_threshold_0.5,prespecified,2778,0.8657307415406768,0.6181042138764312,0.5684210526315789,0.2706766917293233,0.9655317360235393,0.366723259762309,0.3408511770818324,0.10215936308505452,2297,82,291,108,0.5,0.7901747854293152,0.4061577942718469,-0.26159751810737425,0.8572063263038189,0.005759539236861051,16,0.005759539236861051,188,188.0,0.1713711098182496,0.1713711098182496,0.15888405310348647,178,0.015121241808779275,0.0851063829787234,3,0,10,3,0.37951956775410994,0.05233796456125937,0.321421652020354,0.33566150224398716
lightgbm:leave_out_LR05,2.0,validation,fixed_threshold_0.5,prespecified,2778,0.8531317494600432,0.6128341029117561,0.48034934497816595,0.2756892230576441,0.949978982765868,0.3503184713375796,0.3581854410065779,0.10907409392136438,2260,119,289,110,0.5,0.7734084054187591,0.36888230192545,-0.5221852164957924,0.7386411989422124,0.0064794816414686825,18,0.0064794816414686825,222,222.0,0.1527979708212558,0.1527979708212558,0.13837028158430656,212,0.015860926708401793,0.08108108108108109,6,2,9,1,0.47249324498918316,0.05000549746477815,0.27047143492255227,0.29145963014187737
lightgbm:leave_out_LR05,2.0,test,fixed_threshold_0.5,prespecified,2778,0.8646508279337654,0.6216455388155129,0.5572139303482587,0.2807017543859649,0.962589323245061,0.37333333333333335,0.34267107145161596,0.10269266985667631,2290,89,287,112,0.5,0.791049713396564,0.4077043134384263,-0.3185180514969615,0.8189849966893802,0.003599712023038157,10,0.003599712023038157,188,188.0,0.14753135314042815,0.14753135314042815,0.1342928043293679,178,0.012714146858608062,0.05319148936170213,2,0,6,2,0.3375594517926379,0.046800598676584274,0.27242263460146665,0.28485688688043187
