feature,standardized_coefficient,odds_ratio_per_sd
HBF,0.10156112382837562,1.1068975741415767
MCH,0.020864079890241496,1.021083256456924
MCV,0.018399862483829726,1.018570182974369
HBA2,-0.01919505411983933,0.9809879978297146
