feature,standardized_coefficient,odds_ratio_per_sd
MCH,0.06732695643180957,1.0696451483690388
MCV,0.06709475397813348,1.0693968029753456
HBA2,-0.002839846126896094,0.9971641824217278
HBF,-0.008839026811255932,0.9911999225436191
