feature,standardized_coefficient,odds_ratio_per_sd
HBF,0.13737540865524425,1.1472587585557403
MCH,0.005716931731433754,1.0057333045715777
MCV,0.002755466819180569,1.002759266607138
HBA2,-0.02433458087154329,0.9759591178730087
