algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR02_pos,violation_LR04_neg,violation_LR05_neg,soft_violation_LR01,soft_violation_LR02,soft_violation_LR04,soft_violation_LR05
xgboost:leave_out_LR03,0.1,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7311015118790497,0.7293185675411732,0.3125,0.7268170426065163,0.7318200924758301,0.4370761115297664,0.34540263859724535,0.10529403913417225,1741,638,109,290,0.1669128756670311,0.7875600097342979,0.4073708159484604,-0.37908933793903454,0.8735347586298151,0.018718502519798418,52,0.018718502519798418,656,906.0,0.5023817409778187,0.478574888673739,0.4803586396336099,618,0.26634017376771385,0.07926829268292683,8,24,4,16,0.829102666470945,0.1089397316693007,0.5491581206614209,0.564850921423724
xgboost:leave_out_LR03,0.1,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.751979841612671,0.7279500769578423,0.3281990521327014,0.6942355889724311,0.7616645649432535,0.4456958970233307,0.32832579517620236,0.09796057022055185,1812,567,122,277,0.1669128756670311,0.8041088429354175,0.46811607901692015,-0.13616958228943246,0.9844050815598205,0.017638588912886968,49,0.017638588912886968,588,813.5,0.5182122094611327,0.4954466865265343,0.4979449296496109,559,0.2524224504943972,0.08333333333333333,5,20,6,18,0.7439798241435663,0.09841986323366851,0.6719761457300941,0.5775741938759611
