algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR02_pos,violation_LR04_neg,violation_LR05_neg,soft_violation_LR01,soft_violation_LR02,soft_violation_LR04,soft_violation_LR05
xgboost:leave_out_LR03,0.1,validation,fixed_threshold_0.5,prespecified,2778,0.8542116630669546,0.6218083038617983,0.48760330578512395,0.2957393483709273,0.9478772593526692,0.36817472698907955,0.34540263859724535,0.10529403913417225,2255,124,281,118,0.5,0.7875600097342979,0.4073708159484604,-0.37908933793903454,0.8735347586298151,0.11303095752339813,314,0.11303095752339813,656,906.0,0.5023817409778187,0.478574888673739,0.4803586396336099,618,0.26634017376771385,0.47865853658536583,9,1,7,297,0.829102666470945,0.1089397316693007,0.5491581206614209,0.564850921423724
xgboost:leave_out_LR03,0.1,test,fixed_threshold_0.5,prespecified,2778,0.8718502519798416,0.6404504325125551,0.6028708133971292,0.3157894736842105,0.9651113913408995,0.4144736842105263,0.32832579517620236,0.09796057022055185,2296,83,273,126,0.5,0.8041088429354175,0.46811607901692015,-0.13616958228943246,0.9844050815598205,0.10691144708423327,297,0.10691144708423327,588,813.5,0.5182122094611327,0.4954466865265343,0.4979449296496109,559,0.2524224504943972,0.5051020408163265,8,0,15,274,0.7439798241435663,0.09841986323366851,0.6719761457300941,0.5775741938759611
