algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR02_pos,violation_LR04_neg,violation_LR05_neg,soft_violation_LR01,soft_violation_LR02,soft_violation_LR04,soft_violation_LR05
xgboost:leave_out_LR03,0.0,validation,fixed_threshold_0.5,prespecified,2778,0.8639308855291576,0.5941082213731048,0.5695364238410596,0.21553884711779447,0.9726775956284153,0.31272727272727274,0.34098166820689346,0.10336912675655044,2314,65,313,86,0.5,0.7895953629344483,0.4112856354938421,-0.16055807277262055,0.9450566056771348,0.14614830813534918,406,0.14614830813534918,656,906.0,0.5656793026770571,0.5357328061986255,0.5419420753360946,618,0.3436255684378978,0.6189024390243902,11,1,8,386,0.8668706868602228,0.084804724391213,0.583404961449824,0.6442589094364617
xgboost:leave_out_LR03,0.0,test,fixed_threshold_0.5,prespecified,2778,0.8693304535637149,0.5962178460021428,0.6343283582089553,0.21303258145363407,0.9794031105506515,0.31894934333958724,0.32783613300787867,0.09776640131015564,2330,49,314,85,0.5,0.8027730107108881,0.4682172562859919,0.09362643509448579,1.0510456494183482,0.13210943124550037,367,0.13210943124550037,588,813.5,0.5821405847471712,0.5538415991120564,0.5601677436272811,559,0.32817342214977413,0.6241496598639455,9,0,15,343,0.7922094266636119,0.07587329210991299,0.7219705071322714,0.6559312878666724
xgboost:leave_out_LR03,0.1,validation,fixed_threshold_0.5,prespecified,2778,0.8542116630669546,0.6218083038617983,0.48760330578512395,0.2957393483709273,0.9478772593526692,0.36817472698907955,0.34540263859724535,0.10529403913417225,2255,124,281,118,0.5,0.7875600097342979,0.4073708159484604,-0.37908933793903454,0.8735347586298151,0.11303095752339813,314,0.11303095752339813,656,906.0,0.5023817409778187,0.478574888673739,0.4803586396336099,618,0.26634017376771385,0.47865853658536583,9,1,7,297,0.829102666470945,0.1089397316693007,0.5491581206614209,0.564850921423724
xgboost:leave_out_LR03,0.1,test,fixed_threshold_0.5,prespecified,2778,0.8718502519798416,0.6404504325125551,0.6028708133971292,0.3157894736842105,0.9651113913408995,0.4144736842105263,0.32832579517620236,0.09796057022055185,2296,83,273,126,0.5,0.8041088429354175,0.46811607901692015,-0.13616958228943246,0.9844050815598205,0.10691144708423327,297,0.10691144708423327,588,813.5,0.5182122094611327,0.4954466865265343,0.4979449296496109,559,0.2524224504943972,0.5051020408163265,8,0,15,274,0.7439798241435663,0.09841986323366851,0.6719761457300941,0.5775741938759611
xgboost:leave_out_LR03,0.25,validation,fixed_threshold_0.5,prespecified,2778,0.8423326133909287,0.650333273284093,0.44314868804664725,0.38095238095238093,0.919714165615805,0.40970350404312667,0.3576042987509657,0.11045962930866568,2188,191,247,152,0.5,0.7816214559096353,0.3984683413103455,-0.6120125213471616,0.7822253507829082,0.07919366450683946,220,0.07919366450683946,656,906.0,0.4315131801750891,0.414167330716335,0.41089564378661153,618,0.20384486332273408,0.3353658536585366,9,1,6,204,0.7617505567527612,0.13369488299238472,0.49465556394635896,0.4770286891548599
xgboost:leave_out_LR03,0.25,test,fixed_threshold_0.5,prespecified,2778,0.8646508279337654,0.6602350769736447,0.5418181818181819,0.37343358395989973,0.9470365699873896,0.4421364985163205,0.3363462108266666,0.10127322234807276,2253,126,250,149,0.5,0.799030468141771,0.46334189278263205,-0.40061658270312883,0.8865421398033526,0.08351331893448524,232,0.08351331893448524,588,813.5,0.4445545704720598,0.42808737232039423,0.42610108587685147,559,0.19140728567201407,0.3945578231292517,7,0,13,212,0.6797701167659752,0.12480894404867626,0.6094090258009083,0.4874934286236315
xgboost:leave_out_LR03,0.5,validation,fixed_threshold_0.5,prespecified,2778,0.8210943124550036,0.6650500779059881,0.3920704845814978,0.44611528822055135,0.8839848675914249,0.41735052754982416,0.37687951646690343,0.11943073062667292,2103,276,221,178,0.5,0.778275027627918,0.39404525338372365,-0.8330444670904076,0.6824184601052199,0.040316774658027354,112,0.040316774658027354,656,906.0,0.3526736453894671,0.3417752260291287,0.33320209569445,618,0.15250222045869818,0.17073170731707318,9,3,6,94,0.6729254639457951,0.1503274144054929,0.44161702689954085,0.381271097790995
xgboost:leave_out_LR03,0.5,test,fixed_threshold_0.5,prespecified,2778,0.8448524118070554,0.6789214524331004,0.4587628865979381,0.44611528822055135,0.9117276166456494,0.45235069885641677,0.3514433090906179,0.10819216378441698,2169,210,221,178,0.5,0.7942481255682292,0.45494334197868047,-0.6620685498062805,0.7698427335883137,0.04319654427645788,120,0.04319654427645788,588,813.5,0.36203526343253084,0.3516309571981562,0.3449259508669403,559,0.14173611724883775,0.20408163265306123,6,1,12,101,0.5841158959889162,0.14109637967820457,0.5350561540886587,0.3891648956534281
xgboost:leave_out_LR03,0.75,validation,fixed_threshold_0.5,prespecified,2778,0.8034557235421166,0.6620523566166362,0.3578336557059961,0.46365914786967416,0.8604455653635982,0.4039301310043668,0.39426036425377775,0.12717814658509805,2047,332,214,185,0.5,0.7772231124258735,0.38667878633709624,-0.9615713726325751,0.6207324780084494,0.017998560115190784,50,0.017998560115190784,656,906.0,0.3017053231405808,0.29471932231241554,0.2827384786963839,618,0.12450442214182157,0.07621951219512195,9,5,6,30,0.5988201981697158,0.15989885663374723,0.3962471491898279,0.32003658931368634
xgboost:leave_out_LR03,0.75,test,fixed_threshold_0.5,prespecified,2778,0.8218142548596112,0.6717281855331898,0.39655172413793105,0.46115288220551376,0.882303488860866,0.4264194669756663,0.36550653425670077,0.11473754823233838,2099,280,215,184,0.5,0.7935064647747996,0.4541141844725631,-0.812644929716849,0.6976149207187337,0.016198704103671708,45,0.016198704103671708,588,813.5,0.3077593543211742,0.30112329638007496,0.29133601278367094,559,0.11468020533957894,0.07653061224489796,6,4,10,25,0.525401478065751,0.1487999454591117,0.4806640233505392,0.32506313289929545
