algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR03_neg,violation_LR04_neg,violation_LR05_neg,soft_violation_LR01,soft_violation_LR03,soft_violation_LR04,soft_violation_LR05,violation_reduction_fraction,soft_violation_reduction_fraction,passes_balanced_accuracy,passes_auc,passes_average_precision,passes_violation_reduction,passes_soft_violation_reduction,is_penalized,eligible,selected,best_validation_balanced_accuracy,baseline_validation_roc_auc,baseline_validation_average_precision,baseline_validation_patient_violation_rate,baseline_validation_soft_rule_violation,balanced_accuracy_tolerance,auc_tolerance,average_precision_tolerance,minimum_violation_reduction,minimum_soft_violation_reduction,selection_reason,selection_evaluation_mode,baseline_common_threshold
neural:leave_out_LR02,0.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.7037437005039597,0.7331617189253082,0.2965451055662188,0.7744360902255639,0.6918873476250526,0.42886884108258155,0.3401498941990284,0.10336897278034907,1646,733,90,309,0.11813894162575404,0.7923144346785417,0.3945487977180163,-0.04559101436130201,0.9704074759332653,0.0183585313174946,51,0.0183585313174946,592,842.0,0.6627808630964938,0.6652173059090536,0.6687953223715393,537,0.3726131150272903,0.08614864864864864,9,5,6,31,0.9163113160228189,0.6624883955833738,0.7666202170153459,0.6570113665163517,0.0,0.0,True,True,True,False,True,False,False,False,0.7331617189253082,0.7923144346785417,0.3945487977180163,0.0183585313174946,0.6627808630964938,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.11813894162575404
neural:leave_out_LR02,0.1,validation,baseline_common_threshold,lambda_0_validation,2778,0.6756659467242621,0.7261549207192002,0.27943760984182775,0.7969924812030075,0.655317360235393,0.41379310344827586,0.3431601533708539,0.1046744067521689,1559,820,81,318,0.11813894162575404,0.7908595574687033,0.39971789052159673,-0.29980840446202883,0.9069057983542737,0.005759539236861051,16,0.005759539236861051,592,842.0,0.5841395926152254,0.5863167283519566,0.592496272599675,537,0.29156681458238304,0.02702702702702703,9,0,5,2,0.8816581193470593,0.5624630422980496,0.7191090323030949,0.578984135190646,0.6862745098039216,0.11865350202457342,True,True,True,True,True,True,True,True,0.7331617189253082,0.7923144346785417,0.3945487977180163,0.0183585313174946,0.6627808630964938,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.11813894162575404
neural:leave_out_LR02,0.25,validation,baseline_common_threshold,lambda_0_validation,2778,0.6706263498920086,0.7200836264684409,0.27486910994764396,0.7894736842105263,0.6506935687263556,0.4077669902912621,0.35411296843202866,0.10959387125637622,1548,831,84,315,0.11813894162575404,0.7868267769044301,0.3908074218957202,-0.5592706373469384,0.8054056129120665,0.003599712023038157,10,0.003599712023038157,592,842.0,0.502351594233468,0.5039993983290687,0.5123380002242524,537,0.22674511078650986,0.016891891891891893,6,0,4,0,0.8209318777151179,0.4582137586642997,0.6580325344370471,0.49844959413508577,0.803921568627451,0.24205476922418173,False,True,True,True,True,True,False,False,0.7331617189253082,0.7923144346785417,0.3945487977180163,0.0183585313174946,0.6627808630964938,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.11813894162575404
neural:leave_out_LR02,0.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.6652267818574514,0.7158880808578825,0.27092320966350303,0.7869674185463659,0.644808743169399,0.4030808729139923,0.3757411427620383,0.11928341543136245,1534,845,85,314,0.11813894162575404,0.7813412261212088,0.38115097144037374,-0.8255876906210278,0.6963341865241367,0.0010799136069114472,3,0.0010799136069114472,592,842.0,0.39693774324226083,0.3981669149319599,0.4071170082564386,537,0.16237902905898566,0.005067567567567568,2,0,1,0,0.7195708112734738,0.34611375825573704,0.5294996220204565,0.39402706468105314,0.9411764705882353,0.4011025885874575,False,False,True,True,True,True,False,False,0.7331617189253082,0.7923144346785417,0.3945487977180163,0.0183585313174946,0.6627808630964938,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.11813894162575404
neural:leave_out_LR02,0.75,validation,baseline_common_threshold,lambda_0_validation,2778,0.6591072714182865,0.7164869930184856,0.2685810810810811,0.7969924812030075,0.6359815048339639,0.40176879343019584,0.39681889654246544,0.12870293025832605,1513,866,81,318,0.11813894162575404,0.7792310747444483,0.3798315841844059,-0.9784203677449433,0.6155097013248928,0.0,0,0.0,592,842.0,0.31926008356662844,0.32113389174562984,0.3277478260858173,537,0.12166824013001162,0.0,0,0,0,0,0.6028362501299742,0.29753173526489374,0.42876784900824233,0.3148229057987531,1.0,0.5183022001041879,False,False,True,True,True,True,False,False,0.7331617189253082,0.7923144346785417,0.3945487977180163,0.0183585313174946,0.6627808630964938,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.11813894162575404
neural:leave_out_LR02,1.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.6616270698344132,0.7158722784262042,0.2693947144075021,0.7919799498746867,0.6397646069777218,0.4020356234096692,0.4145286722946684,0.13610914953645292,1522,857,83,316,0.11813894162575404,0.7771630631854963,0.3688009279729019,-1.0669095817037995,0.5714914146287657,0.0,0,0.0,592,842.0,0.27477247687683437,0.276617105567811,0.28308580291800295,537,0.10101797506253389,0.0,0,0,0,0,0.5429011811361169,0.25116685966048574,0.40041351318359375,0.2704043961366017,1.0,0.5854248482777474,False,False,False,True,True,True,False,False,0.7331617189253082,0.7923144346785417,0.3945487977180163,0.0183585313174946,0.6627808630964938,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.11813894162575404
neural:leave_out_LR02,1.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.6533477321814255,0.7162531170296484,0.26616915422885573,0.8045112781954887,0.6279949558638083,0.4,0.4487917937253895,0.14834905458398004,1494,885,78,321,0.11813894162575404,0.7762201847620311,0.35722414964464755,-1.2079262137693068,0.5127055614498686,0.0,0,0.0,592,842.0,0.20494103182759063,0.206685723644589,0.2130725958993315,537,0.07169903378711157,0.0,0,0,0,0,0.4515600028363141,0.18170224566652315,0.33290928999582925,0.20080960160493852,1.0,0.6907861357521522,False,False,False,True,True,True,False,False,0.7331617189253082,0.7923144346785417,0.3945487977180163,0.0183585313174946,0.6627808630964938,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.11813894162575404
neural:leave_out_LR02,2.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.6573074154067674,0.7154361313118862,0.2674516400336417,0.7969924812030075,0.6338797814207651,0.4005037783375315,0.470209220085768,0.15534875378168408,1508,871,81,318,0.11813894162575404,0.7748243032971247,0.3595134358064668,-1.269120089269803,0.48085496333997774,0.0,0,0.0,592,842.0,0.17301826243327895,0.17520572152827774,0.17983721027383148,537,0.059179368715003705,0.0,0,0,0,0,0.4447568474393902,0.1634882169239449,0.2746706571843889,0.16783835929632188,1.0,0.7389510288137433,False,False,False,True,True,True,False,False,0.7331617189253082,0.7923144346785417,0.3945487977180163,0.0183585313174946,0.6627808630964938,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.11813894162575404
