algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR03_neg,violation_LR04_neg,violation_LR05_neg,soft_violation_LR01,soft_violation_LR03,soft_violation_LR04,soft_violation_LR05
neural:leave_out_LR02,0.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7037437005039597,0.7331617189253082,0.2965451055662188,0.7744360902255639,0.6918873476250526,0.42886884108258155,0.3401498941990284,0.10336897278034907,1646,733,90,309,0.11813894162575404,0.7923144346785417,0.3945487977180163,-0.04559101436130201,0.9704074759332653,0.0183585313174946,51,0.0183585313174946,592,842.0,0.6627808630964938,0.6652173059090536,0.6687953223715393,537,0.3726131150272903,0.08614864864864864,9,5,6,31,0.9163113160228189,0.6624883955833738,0.7666202170153459,0.6570113665163517
neural:leave_out_LR02,0.0,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7210223182145429,0.7296915049287784,0.30578512396694213,0.7418546365914787,0.7175283732660782,0.43306510607168985,0.3266836116287911,0.09706227171673955,1707,672,103,296,0.11813894162575404,0.8034056347257382,0.486491531883908,0.24593559239224297,1.1007906954987479,0.01655867530597552,48,0.017278617710583154,531,756.5,0.6783146350980002,0.6816029521371827,0.6834584296758119,487,0.35346906272601514,0.0903954802259887,6,8,8,26,0.8299908118632933,0.6984573519892162,0.8201171990091863,0.6705714140434289
neural:leave_out_LR02,0.1,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.706983441324694,0.7329673490156665,0.2983479105928086,0.7694235588972431,0.6965111391340899,0.42997198879551823,0.3431601533708539,0.1046744067521689,1657,722,92,307,0.13593347122271857,0.7908595574687033,0.39971789052159673,-0.29980840446202883,0.9069057983542737,0.007919366450683946,22,0.007919366450683946,592,842.0,0.5841395926152254,0.5863167283519566,0.592496272599675,537,0.29156681458238304,0.037162162162162164,9,2,6,5,0.8816581193470593,0.5624630422980496,0.7191090323030949,0.578984135190646
neural:leave_out_LR02,0.1,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7138228941684666,0.7317458210469427,0.302,0.7568922305764411,0.7065994115174443,0.43173695496783415,0.32654533815276565,0.09697663464374301,1681,698,97,302,0.13593347122271857,0.8048457629993436,0.4872247593543134,-0.039016015408341646,1.0362747647008967,0.006839452843772498,19,0.006839452843772498,531,756.5,0.5999606085362992,0.6028696415841823,0.6079926848409011,487,0.2745008628835509,0.035781544256120526,6,5,6,2,0.7721389590452115,0.5923243325228005,0.7737372515298295,0.5931105129778694
neural:leave_out_LR02,0.25,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6900647948164147,0.7272610909366733,0.28690036900369004,0.7794486215538847,0.675073560319462,0.4194200944032367,0.35411296843202866,0.10959387125637622,1606,773,88,311,0.13171616196632385,0.7868267769044301,0.3908074218957202,-0.5592706373469384,0.8054056129120665,0.003599712023038157,10,0.003599712023038157,592,842.0,0.502351594233468,0.5039993983290687,0.5123380002242524,537,0.22674511078650986,0.016891891891891893,6,0,4,0,0.8209318777151179,0.4582137586642997,0.6580325344370471,0.49844959413508577
neural:leave_out_LR02,0.25,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7073434125269978,0.7321345608662261,0.2982456140350877,0.7669172932330827,0.6973518284993695,0.42947368421052634,0.3344218217705399,0.10028441740952013,1659,720,93,306,0.13171616196632385,0.8008635502164405,0.4548375465919885,-0.34975415589136793,0.9139016237740064,0.0032397408207343412,9,0.0032397408207343412,531,756.5,0.516214566445214,0.5185073407814701,0.5263620164247917,487,0.2123243103818593,0.01694915254237288,4,1,4,0,0.6719861499965191,0.48478232367950325,0.7108313066133282,0.5108156166777995
neural:leave_out_LR02,0.5,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6857451403887689,0.7236960623500743,0.283363802559415,0.7769423558897243,0.6704497688104245,0.41527126590756863,0.3757411427620383,0.11928341543136245,1595,784,89,310,0.1310401534040769,0.7813412261212088,0.38115097144037374,-0.8255876906210278,0.6963341865241367,0.0014398848092152627,4,0.0014398848092152627,592,842.0,0.39693774324226083,0.3981669149319599,0.4071170082564386,537,0.16237902905898566,0.006756756756756757,3,0,1,0,0.7195708112734738,0.34611375825573704,0.5294996220204565,0.39402706468105314
neural:leave_out_LR02,0.5,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7001439884809215,0.7268881535490681,0.2921455938697318,0.7644110275689223,0.689365279529214,0.4227304227304227,0.34903943868282794,0.10702759577998995,1640,739,94,305,0.1310401534040769,0.797518702177891,0.43747096576122835,-0.6493692134916248,0.795679499430093,0.0007199424046076314,2,0.0007199424046076314,531,756.5,0.4081377907553337,0.40962774689120457,0.41842579082276704,487,0.15144783429572142,0.003766478342749529,1,0,1,0,0.5671395093202591,0.369322442102666,0.5535623023384496,0.40462929094093253
neural:leave_out_LR02,0.75,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6724262059035278,0.7221774486658007,0.2764654418197725,0.7919799498746867,0.6523749474569147,0.4098573281452659,0.39681889654246544,0.12870293025832605,1552,827,83,316,0.12530134121576944,0.7792310747444483,0.3798315841844059,-0.9784203677449433,0.6155097013248928,0.0,0,0.0,592,842.0,0.31926008356662844,0.32113389174562984,0.3277478260858173,537,0.12166824013001162,0.0,0,0,0,0,0.6028362501299742,0.29753173526489374,0.42876784900824233,0.3148229057987531
neural:leave_out_LR02,0.75,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6868250539956804,0.7243265793740341,0.2841429880843263,0.7769423558897243,0.6717108028583438,0.4161073825503356,0.3662918019563283,0.11478752022636302,1598,781,89,310,0.12530134121576944,0.7945067587000286,0.4486416356576559,-0.8291492860861001,0.6996933868202782,0.0003599712023038157,1,0.0003599712023038157,531,756.5,0.3297449371433384,0.3314391717791782,0.337111403126573,487,0.1137866910052861,0.0018832391713747645,1,0,0,0,0.482178674141566,0.3204800649211298,0.41643372073508145,0.32575540902080663
