feature,standardized_coefficient,odds_ratio_per_sd
MCH,0.06759378486068211,1.0699305981847986
MCV,0.06599327180244179,1.0682195299497819
HBA2,0.002929883887536279,1.0029341801922
HBF,-0.037283088687491396,0.963403368147207
