feature,standardized_coefficient,odds_ratio_per_sd
MCH,0.06145272356130493,1.0633802225105216
MCV,0.058335729513435026,1.0600708330393815
HBA2,0.003676176699609049,1.0036829421249318
HBF,-0.039103185702898446,0.9616514753432733
