feature,standardized_coefficient,odds_ratio_per_sd
MCH,0.07425246972992579,1.0770787009408263
MCV,0.0739263943687627,1.0767275493684652
HBA2,0.0019000734901118371,1.0019018797735884
HBF,-0.03574272108402887,0.9648885070208182
