feature,standardized_coefficient,odds_ratio_per_sd
MCH,0.058661759691831204,1.0604165044687868
MCV,0.05468847473131567,1.0562115268388814
HBA2,0.00389447080762052,1.0039020641131586
HBF,-0.04016403249417453,0.9606318513893528
