feature,standardized_coefficient,odds_ratio_per_sd
MCV,0.07711838489247727,1.0801699446263693
MCH,0.07699417787643033,1.0800357882724763
HBA2,0.0014430745280775853,1.0014441162611636
HBF,-0.0351767025031572,0.9654348064374867
