feature,standardized_coefficient,odds_ratio_per_sd
MCV,0.09459685072645548,1.0992156178089165
MCH,0.09285878285562238,1.0973067657981943
HBA2,-0.010390390907024724,0.9896634027310567
HBF,-0.04753732015767964,0.9535748849034873
