feature,standardized_coefficient,odds_ratio_per_sd
MCV,0.08173708694115148,1.0851704668341855
MCH,0.08111028671998749,1.0844904948711238
HBA2,-0.0005347101210058798,0.999465432810974
HBF,-0.03635358725976806,0.9642992692595519
