algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR02_pos,violation_LR03_neg,violation_LR04_neg,soft_violation_LR01,soft_violation_LR02,soft_violation_LR03,soft_violation_LR04
logistic:leave_out_LR05,0.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.6133909287257019,0.7064824735230257,0.2486969471332837,0.8370927318295739,0.5758722152164775,0.38346727898966704,0.395825257538041,0.11894896582947341,1370,1009,65,334,0.14075511803503238,0.7593610971522965,0.3346097344662093,8.177543611673554,5.715480851711968,0.026277897768178547,73,0.026277897768178547,222,222.0,0.4204454188629857,0.4204454188629857,0.4153428618487309,212,0.06510699680245871,0.32882882882882886,7,51,0,15,0.8570532092542398,0.13614523400534911,0.7996402922478146,0.8957438651156685
logistic:leave_out_LR05,0.0,test,baseline_common_threshold,lambda_0_validation,2778,0.6159107271418287,0.6964811145139014,0.24581430745814306,0.8095238095238095,0.5834384195039932,0.37711617046117923,0.39548763288073996,0.1188529424855129,1388,991,76,323,0.14075511803503238,0.7686992807786595,0.3669462263354828,9.342020050892833,6.359396371430544,0.019798416126709864,55,0.019798416126709864,188,188.0,0.42886353351476125,0.42886353351476125,0.4205023646833645,178,0.05704403080533458,0.2925531914893617,4,31,1,19,0.8279708143968035,0.13510331695002203,0.7998284295605904,0.8928541062428719
logistic:leave_out_LR05,0.1,validation,baseline_common_threshold,lambda_0_validation,2778,0.5770338372930166,0.6915128299942794,0.23351648351648352,0.8521303258145363,0.5308953341740227,0.3665768194070081,0.39546410110932767,0.11880801192633482,1263,1116,59,340,0.14075511803503238,0.7593179038390427,0.3349079232757643,7.81372092663059,5.562068499693382,0.026277897768178547,73,0.026277897768178547,222,222.0,0.41987279646328474,0.41987279646328474,0.4147730009804064,212,0.06456892208519166,0.32882882882882886,7,51,0,15,0.8542344723854183,0.1377301941448856,0.7952150852147977,0.8950707170398551
logistic:leave_out_LR05,0.1,test,baseline_common_threshold,lambda_0_validation,2778,0.58207343412527,0.6871545193374357,0.23319327731092437,0.8345864661654135,0.5397225725094578,0.3645320197044335,0.3950903352502632,0.1187007215413874,1284,1095,66,333,0.14075511803503238,0.7688193792594137,0.3673618088229184,8.949888279901698,6.195861652836873,0.020158387329013677,56,0.020158387329013677,188,188.0,0.4282513065908254,0.4282513065908254,0.4199772843507203,178,0.056591704708726924,0.2978723404255319,3,33,1,19,0.8238666313920081,0.13663602294531843,0.7954209270080251,0.8920748194553377
logistic:leave_out_LR05,0.25,validation,baseline_common_threshold,lambda_0_validation,2778,0.5248380129589633,0.6735533663920203,0.21661538461538463,0.8822055137844611,0.46490121899957965,0.34782608695652173,0.39500176024638195,0.11861562291013544,1106,1273,47,352,0.14075511803503238,0.7590829743547604,0.33483216108465824,7.316730026981732,5.351835643558536,0.02843772498200144,79,0.02843772498200144,222,222.0,0.4189843715422407,0.4189843715422407,0.41388707347154546,212,0.06379500537395895,0.35585585585585583,6,58,0,15,0.8500654395297323,0.13999542776082471,0.7886810845437131,0.89409689725054
logistic:leave_out_LR05,0.25,test,baseline_common_threshold,lambda_0_validation,2778,0.5320374370050396,0.6704560897830958,0.21684475172847265,0.8646616541353384,0.4762505254308533,0.34673366834170855,0.39457286911761413,0.11849067231796102,1133,1246,54,345,0.14075511803503238,0.7689752965853052,0.3684392999107219,8.412276080209582,5.970815971184066,0.021958243340532757,61,0.021958243340532757,188,188.0,0.4273036482646714,0.4273036482646714,0.4191568000544565,178,0.05594159887066734,0.324468085106383,2,40,0,19,0.8177874657829056,0.1388185163010098,0.7889207721513172,0.8909395829317331
logistic:leave_out_LR05,0.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.44132469402447805,0.6383518695856918,0.1938396176314392,0.9147869674185464,0.3619167717528373,0.31989482909728306,0.39442196164331006,0.11834289839152141,861,1518,34,365,0.14075511803503238,0.7585699220729418,0.33454308697222446,6.598305166996852,5.046627707586224,0.029157667386609073,81,0.029157667386609073,222,222.0,0.41743514219286115,0.41743514219286115,0.4123379618293266,212,0.06258647446057838,0.36486486486486486,3,63,0,15,0.8432707444530376,0.14348773502082351,0.7780736306162669,0.8925572136300735
logistic:leave_out_LR05,0.5,test,baseline_common_threshold,lambda_0_validation,2778,0.4402447804175666,0.6314635896171703,0.19156883671291355,0.899749373433584,0.36317780580075665,0.31588209414870216,0.39389906340175007,0.11818658178904363,864,1515,40,359,0.14075511803503238,0.769142802361094,0.36963028182688384,7.631142064720257,5.642145385493202,0.02591792656587473,72,0.02591792656587473,188,188.0,0.4256568912870827,0.4256568912870827,0.4177124866909669,178,0.0549275212140719,0.3829787234042553,1,52,0,19,0.8078694535922729,0.14216261811665568,0.7783891237153412,0.8891259452614535
logistic:leave_out_LR05,0.75,validation,baseline_common_threshold,lambda_0_validation,2778,0.3675305975521958,0.6036102235411985,0.17728136882129278,0.9348370927318296,0.2723833543505675,0.2980423491809828,0.39405035393068377,0.1181254833383054,648,1731,26,373,0.14075511803503238,0.7582285895486932,0.33484020666611203,5.990560721339524,4.787262319070081,0.03095752339812815,86,0.03095752339812815,222,222.0,0.4158149678670864,0.4158149678670864,0.4107133810875274,212,0.06146866910295544,0.38738738738738737,2,69,0,15,0.8366616339704099,0.14665508443512348,0.7678166437013817,0.8911056954640941
logistic:leave_out_LR05,0.75,test,baseline_common_threshold,lambda_0_validation,2778,0.3650107991360691,0.5927523727351165,0.17391304347826086,0.9122807017543859,0.273224043715847,0.29213483146067415,0.39343117964716257,0.11793552236609392,650,1729,35,364,0.14075511803503238,0.7692576333646222,0.3706538481039098,6.966621680564725,5.360962374668135,0.028077753779697623,78,0.028077753779697623,188,188.0,0.4239417303079006,0.4239417303079006,0.4161880638448611,178,0.05399076643069278,0.4148936170212766,1,58,0,19,0.7982254029187452,0.14517099024762753,0.7682314568578541,0.8873957906422911
