feature,standardized_coefficient,odds_ratio_per_sd
MCV,0.1783343656434039,1.1952248965705001
MCH,0.17114226715187714,1.1866595596891254
HBA2,-0.002092132047388188,0.9979100549354455
HBF,-0.0283580524087176,0.9720402631277031
