algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR02_pos,violation_LR03_neg,violation_LR04_neg,violation_LR05_neg,soft_violation_LR01,soft_violation_LR02,soft_violation_LR03,soft_violation_LR04,soft_violation_LR05
Logistic Regression,0.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6133909287257019,0.7064824735230257,0.2486969471332837,0.8370927318295739,0.5758722152164775,0.38346727898966704,0.395825257538041,0.11894896582947341,1370,1009,65,334,0.14075511803503238,0.7593610971522965,0.3346097344662093,8.177543611673554,5.715480851711968,0.02663786897048236,74,0.02663786897048236,722,899.5,0.7747291231226986,0.7009287229375568,0.7143896883261542,629,0.5277250530563711,0.10249307479224377,7,51,0,15,1,0.8570532092542398,0.13614523400534911,0.7996402922478146,0.8957438651156685,0.8254633099466664
Logistic Regression,0.0,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6159107271418287,0.6964811145139014,0.24581430745814306,0.8095238095238095,0.5834384195039932,0.37711617046117923,0.39548763288073996,0.1188529424855129,1388,991,76,323,0.14075511803503238,0.7686992807786595,0.3669462263354828,9.342020050892833,6.359396371430544,0.020158387329013677,57,0.020518358531317494,639,801.0,0.778933252093573,0.7094589464809056,0.7220856320069701,566,0.47380660544196773,0.0892018779342723,4,31,1,19,2,0.8279708143968035,0.13510331695002203,0.7998284295605904,0.8928541062428719,0.8264255487816486
Logistic Regression,0.1,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6187904967602592,0.7054632166797827,0.25,0.8270676691729323,0.5838587641866331,0.38394415357766143,0.39384974864316286,0.11787491616478152,1389,990,69,330,0.1616683107762983,0.7567968892386494,0.33075977704940585,4.969128014748081,4.313743167563583,0.028797696184305256,80,0.028797696184305256,722,899.5,0.7413760233959372,0.674376657665107,0.6872784858219593,629,0.4705600347060848,0.11080332409972299,7,57,0,15,1,0.834103041337606,0.1602227758883331,0.74873664149665,0.8904900296290532,0.7882437674615913
Logistic Regression,0.1,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6256299496040317,0.7021557677295382,0.25097125097125095,0.8095238095238095,0.594787725935267,0.3831553973902728,0.3931398499943462,0.11765328241187971,1415,964,76,323,0.1616683107762983,0.7669188734762504,0.3605819606323227,5.776109219612983,4.804249993920088,0.02267818574514039,63,0.02267818574514039,639,801.0,0.7455798593789467,0.682609241100025,0.695026614371225,566,0.42278201121006875,0.09859154929577464,4,40,0,19,0,0.7896254182453074,0.15917499176037722,0.7480534899897489,0.8872157913553579,0.7895616934481445
Logistic Regression,0.25,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7195824334053276,0.7017338428037306,0.29347826086956524,0.6766917293233082,0.726775956284153,0.4094010614101592,0.3968091412874252,0.11806331464428334,1729,650,129,270,0.20526658428949396,0.7546614539712037,0.3276833715354036,2.687317857897654,3.293477534795288,0.025557955363570913,71,0.025557955363570913,722,899.5,0.6952250428641319,0.6375172462442485,0.6496979971849969,629,0.40669556804588347,0.09833795013850416,8,47,0,15,1,0.8036945156491939,0.19249721220377472,0.6774728663049281,0.8849793077073779,0.7368685514759593
Logistic Regression,0.25,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7455003599712023,0.7210380933418035,0.32009345794392524,0.6867167919799498,0.755359394703657,0.4366533864541833,0.3954616237214332,0.11758166897232959,1797,582,125,274,0.20526658428949396,0.7653881445943568,0.35557663772140097,3.2309799914330006,3.6668670115813713,0.019438444924406047,54,0.019438444924406047,639,801.0,0.699459334606327,0.6453858426766205,0.6575719317180103,566,0.3657766033228534,0.08450704225352113,5,30,0,19,0,0.7374409425613513,0.19147183655542765,0.6755460199947775,0.8812008744848959,0.7386973881636676
Logistic Regression,0.5,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7350611951043916,0.702427569554403,0.3042973286875726,0.656641604010025,0.748213535098781,0.4158730158730159,0.40930792934461246,0.12159685983442921,1780,599,137,262,0.2547572442614559,0.7529874497087612,0.3256093416911979,1.0086213206691772,2.5259447531571766,0.025557955363570913,71,0.025557955363570913,722,899.5,0.6297433115376337,0.5851202609440008,0.5962024833519847,629,0.3353179811344329,0.09833795013850416,8,47,0,15,1,0.7621809988962507,0.23695213915670194,0.5772241089449172,0.8791309796512344,0.663970606876411
Logistic Regression,0.5,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7580993520518359,0.7169215598896359,0.32916145181476847,0.6591478696741855,0.7746952501050862,0.43906510851419034,0.4068200859927128,0.12055848148899453,1843,536,136,263,0.2547572442614559,0.7640091190565738,0.351759020768236,1.3579719887213664,2.8101534077023937,0.019438444924406047,54,0.019438444924406047,639,801.0,0.6340945425050335,0.5925790705370327,0.6043145471927157,566,0.30205016213748426,0.08450704225352113,5,30,0,19,0,0.6675783792871667,0.23596723914170392,0.5740010645364798,0.8746278786207318,0.6665316994852191
Logistic Regression,0.75,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7350611951043916,0.7034705300451634,0.3047508690614137,0.6591478696741855,0.7477931904161412,0.41679873217115687,0.42540743509200263,0.12732791947247085,1779,600,136,263,0.29216574838814025,0.7524280436273534,0.3249340449179646,0.19706817422059433,2.149309465546594,0.02663786897048236,74,0.02663786897048236,722,899.5,0.5768578373749479,0.5428056251638317,0.5528031279027845,629,0.288401869118808,0.10249307479224377,8,50,0,15,1,0.729398476073197,0.27209264991008386,0.4988201795317541,0.875337686826843,0.604916072983344
Logistic Regression,0.75,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7573794096472283,0.7165012152069961,0.3283395755305868,0.6591478696741855,0.7738545607398066,0.43833333333333335,0.42178518261136905,0.12567141610662502,1841,538,136,263,0.29216574838814025,0.763579292914927,0.35023618576068516,0.45377244063244887,2.390299531697847,0.019798416126709864,55,0.019798416126709864,639,801.0,0.5813607403350834,0.5500160514409763,0.561118589226395,566,0.2601362268300558,0.08607198748043818,5,31,0,19,0,0.6158347852236455,0.27110108094510305,0.4952450025965072,0.8701891612301886,0.6080530001788932
Logistic Regression,1.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7354211663066955,0.7036807023864833,0.3051044083526682,0.6591478696741855,0.748213535098781,0.41712926249008725,0.4424348618170181,0.1340365861710994,1780,599,136,263,0.32364463102353475,0.7522342004654343,0.3246171299916701,-0.2871968436788386,1.9235216264548909,0.02663786897048236,74,0.02663786897048236,722,899.5,0.5337691476489205,0.5083682822622592,0.5172870285455416,629,0.25516095676536565,0.10249307479224377,8,50,0,15,1,0.7028442737579236,0.30035172597532217,0.4375001473185022,0.8725752423901132,0.5566025000926985
Logistic Regression,1.0,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7573794096472283,0.7165012152069961,0.3283395755305868,0.6591478696741855,0.7738545607398066,0.43833333333333335,0.4377296766679663,0.1317671872867736,1841,538,136,263,0.32364463102353475,0.7635297786290021,0.35005438881132017,-0.08506083982531278,2.1390534894337603,0.019798416126709864,55,0.019798416126709864,639,801.0,0.5384159003553044,0.5154094196706829,0.5257474409343824,566,0.23041103937215285,0.08607198748043818,5,31,0,19,0,0.5767428046407372,0.2993013861592608,0.4341490346793489,0.8668278135275527,0.5601847276990877
Logistic Regression,1.5,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7354211663066955,0.7036807023864833,0.3051044083526682,0.6591478696741855,0.748213535098781,0.41712926249008725,0.47584255245446244,0.1481870026279987,1780,599,136,263,0.37458323400459986,0.7523901177913258,0.3247551822905942,-0.8503523407673546,1.6616037002372384,0.02663786897048236,74,0.02663786897048236,722,899.5,0.4681469288116366,0.45601816763120817,0.46287886507504866,629,0.2109897978962186,0.10249307479224377,8,50,0,15,1,0.6621109447039649,0.34278537910625884,0.34958972618816775,0.8686228423090837,0.48259506558223925
Logistic Regression,1.5,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7573794096472283,0.7154582547162357,0.327909887359199,0.656641604010025,0.7742749054224464,0.4373956594323873,0.46916344916234215,0.14481333396828394,1842,537,137,262,0.37458323400459986,0.7636572515778728,0.3503624479792781,-0.7109106109397579,1.8482490420505615,0.019798416126709864,55,0.019798416126709864,639,801.0,0.47300163647582943,0.4628033150374077,0.4714729300080012,566,0.19084514123573262,0.08607198748043818,5,31,0,19,0,0.521640964037352,0.3415048297018704,0.34738838958642193,0.861765067567023,0.4867894521242729
Logistic Regression,2.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7350611951043916,0.702427569554403,0.3042973286875726,0.656641604010025,0.748213535098781,0.4158730158730159,0.5068478541982573,0.16189990270884838,1780,599,137,262,0.41402154773408567,0.7528610302553358,0.32530046852522804,-1.1776259212044342,1.5111671261923014,0.02591792656587473,72,0.02591792656587473,722,899.5,0.42052601060361905,0.41810309009628177,0.4231147425148931,629,0.18278135276281687,0.0997229916897507,8,48,0,15,1,0.6318372984303892,0.37303338766768923,0.29051075172141627,0.8657466460896273,0.42853194213004747
Logistic Regression,2.0,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7580993520518359,0.7169215598896359,0.32916145181476847,0.6591478696741855,0.7746952501050862,0.43906510851419034,0.49843485762984613,0.15761878561186196,1843,536,136,263,0.41402154773408567,0.7640017445884573,0.3516044417961046,-1.0742806148953932,1.6816145303348986,0.019438444924406047,54,0.019438444924406047,639,801.0,0.4254847564523137,0.42465763642217375,0.4317013993766197,566,0.16551312473965196,0.08450704225352113,5,30,0,19,0,0.484128644987721,0.3714357703077423,0.28964805831648965,0.8578590887950026,0.4331009010408196
