feature,standardized_coefficient,odds_ratio_per_sd
MCV,0.13718881123029733,1.1470447029973752
MCH,0.1330000639277603,1.1422500713523807
HBA2,-0.0009783877497477242,0.9990220907154925
HBF,-0.02962756571047408,0.970807028053615
