feature,standardized_coefficient,odds_ratio_per_sd
MCV,0.2723308008673857,1.3130212780552628
MCH,0.2575040498635078,1.2936970502661806
HBA2,-0.003365782108003714,0.9966398757870683
HBF,-0.038287747509700674,0.9624359624917349
