algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR02_pos,violation_LR03_neg,violation_LR04_neg,violation_LR05_neg,soft_violation_LR01,soft_violation_LR02,soft_violation_LR03,soft_violation_LR04,soft_violation_LR05
Logistic Regression,0.0,validation,fixed_threshold_0.5,prespecified,2222,0.8564356435643564,0.5,0.0,0.0,1.0,0.0,0.39573067402182693,0.11894413926006928,1903,0,319,0,0.5,0.7657040442660243,0.3281024168328473,8.07287284744666,5.620628245502131,0.17686768676867687,434,0.19531953195319532,540,720.0,0.7241569261316525,0.6907251716078514,0.6970190479293328,471,0.4911892695422773,0.8037037037037037,5,0,48,21,360,0.8589984294572333,0.13932453888466517,0.7988816563312008,0.8942424572467387,0.8244521897030553
Logistic Regression,0.0,test,fixed_threshold_0.5,prespecified,2778,0.8560115190784737,0.5,0.0,0.0,1.0,0.0,0.39637635282591943,0.11914249967831937,2378,0,400,0,0.5,0.7537489486963835,0.33952313012645374,7.83940217762241,5.5184378976208475,0.19222462203023757,586,0.210943124550036,700,947.5,0.7415098637780265,0.7121415084760055,0.7211227266949805,613,0.5289304463435929,0.8371428571428572,17,0,63,11,495,0.8385673768027336,0.14025971374212057,0.7974515268121737,0.8955706344396673,0.8245718787736412
