algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR02_pos,soft_violation_LR02
xgboost:single_LR02,1.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7066234701223902,0.7306712556928261,0.297270955165692,0.7644110275689223,0.6969314838167298,0.4280701754385965,0.34136285307534475,0.10336248661673542,1658,721,94,305,0.12636797350224074,0.7881262635360997,0.4156564799742622,-0.169154175157114,0.9275971131874604,0.0021598272138228943,6,0.0021598272138228943,130,130.0,0.0494176009957583,0.0494176009957583,0.0494176009957583,130,0.0024803793174739378,0.046153846153846156,6,0.0494176009957583
xgboost:single_LR02,1.0,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7199424046076314,0.7228032249602568,0.3023983315954119,0.7268170426065163,0.7187894073139974,0.4270986745213549,0.3298660126706221,0.09790755934767668,1710,669,109,290,0.12636797350224074,0.7968644815064142,0.4746194851670975,0.07144451201636376,1.0259504069129661,0.0010799136069114472,3,0.0010799136069114472,108,108.0,0.04449228174161227,0.04449228174161227,0.04449228174161227,108,0.0017866597675866283,0.027777777777777776,3,0.04449228174161227
