feature,standardized_coefficient,odds_ratio_per_sd
MCV,0.08062394982135952,1.0839631953602542
MCH,0.07938597452069493,1.0826221059866066
HBA2,-0.001526104380512047,0.9984750595246226
HBF,-0.034386395732974626,0.9661980976785735
