algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR02_pos,violation_LR03_neg,violation_LR04_neg,violation_LR05_neg,soft_violation_LR01,soft_violation_LR02,soft_violation_LR03,soft_violation_LR04,soft_violation_LR05
Logistic Regression,0.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2222,0.6998199819981998,0.7373385036331019,0.29577464788732394,0.7899686520376176,0.6847083552285864,0.430401366353544,0.3945234721103218,0.11864811151779155,1303,600,67,252,0.14472843235788269,0.7764723905662895,0.33509715632918435,8.644654616124743,5.969755615371156,0.024752475247524754,55,0.024752475247524754,551,740.0,0.7396409886516174,0.710498948945047,0.7197145609714934,479,0.5164799841139853,0.0998185117967332,4,30,0,19,2,0.8500235875587275,0.13942263635924976,0.799566727350116,0.8938118357548128,0.8246000567908791
Logistic Regression,0.0,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2777,0.685992077781779,0.7019367173189492,0.27497621313035203,0.7243107769423559,0.6795626576955425,0.3986206896551724,0.396130542350366,0.11901509060558721,1616,762,110,289,0.14472843235788269,0.750797304446988,0.33994388324657754,7.706391038060391,5.4291120675098545,0.018725243068059057,54,0.019445444724522868,698,942.0,0.7344604111945913,0.703101735010373,0.7086835930618517,600,0.5200211325727836,0.07736389684813753,3,35,1,11,4,0.8505072152666532,0.13875323764432862,0.7984830502930567,0.8953075969178169,0.8241667881478061
Logistic Regression,0.1,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2222,0.6975697569756976,0.7360247884465545,0.294049008168028,0.7899686520376176,0.6820809248554913,0.42857142857142855,0.3922323037484057,0.11749377054837341,1298,605,67,252,0.16617009203842864,0.774861339215263,0.3309663067512328,5.394261886767875,4.56372466663404,0.026102610261026102,58,0.026102610261026102,551,740.0,0.7105796857221349,0.684049329021578,0.6934296709410604,479,0.4633434477806037,0.10526315789473684,3,36,0,19,0,0.8248230679539725,0.163894950344995,0.750440937784749,0.8881513362189967,0.7879247997010075
Logistic Regression,0.1,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2777,0.6820309686712279,0.7037953377978167,0.2738317757009346,0.7343358395989975,0.6732548359966358,0.39891082368958475,0.3943425452636135,0.1179974876209702,1601,777,106,293,0.16617009203842864,0.7481592964749973,0.335331600114795,4.745088631795798,4.1475570191756255,0.02124594886568239,60,0.021606049693914296,698,942.0,0.7049033934782476,0.6761304423875603,0.682181061970966,600,0.4652985576410915,0.08595988538681948,2,45,0,11,2,0.8248776054600473,0.16332638180314626,0.7481288912452356,0.8897197777615343,0.7872129011065253
Logistic Regression,0.25,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2222,0.6975697569756976,0.7347201333647417,0.2935672514619883,0.786833855799373,0.6826064109301103,0.42759795570698467,0.39448363181083307,0.11746143451097811,1299,604,68,251,0.19532672186313912,0.7737131768515971,0.32831594754209986,3.039168808188396,3.523333063844173,0.027002700270027002,60,0.027002700270027002,551,740.0,0.6704018089144075,0.6474101434663174,0.6570798176774936,479,0.40408714387460515,0.1088929219600726,3,38,0,19,0,0.7912268261286288,0.1963546217989477,0.6818748739464381,0.8820319446768321,0.7374304208821195
Logistic Regression,0.25,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2777,0.6845516744688512,0.7021385465345449,0.27436140018921473,0.7268170426065163,0.6774600504625736,0.3983516483516483,0.39730623007791954,0.11818882629885506,1611,767,109,290,0.19532672186313912,0.7462295351499016,0.33213523653078747,2.6008648174189215,3.1995918074230145,0.022686352178610012,64,0.023046453006841917,698,942.0,0.6640105429689441,0.6387278408226834,0.6454699405735158,600,0.40433321741083017,0.09169054441260745,2,49,0,11,2,0.7905278007961285,0.195921635362052,0.6779381890061207,0.8837289082569495,0.7363356499283298
Logistic Regression,0.5,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2222,0.6957695769576958,0.7349738162973164,0.2926829268292683,0.7899686520376176,0.6799789805570152,0.4271186440677966,0.40553036733679504,0.12042865751775901,1294,609,67,252,0.23426584583282573,0.7730295507670614,0.32656785599741966,1.2792675913676474,2.7316398631265013,0.0279027902790279,62,0.0279027902790279,551,740.0,0.6133616178264821,0.5953204500733414,0.6053203758960903,479,0.3380065569850255,0.11252268602540835,3,40,0,19,0,0.7450734226294137,0.24014582351754427,0.5853153172932204,0.8751831215556146,0.6659578264612994
Logistic Regression,0.5,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2777,0.6805905653583003,0.7008685506870624,0.2719626168224299,0.7293233082706767,0.6724137931034483,0.3961878829135466,0.40940230350948037,0.12153852722988683,1599,779,108,291,0.23426584583282573,0.7451439785333814,0.33013911954466935,1.0006483221633546,2.4790730109832158,0.024486856319769535,69,0.02484695714800144,698,942.0,0.6060216589507696,0.5856118198476332,0.5931842551980986,600,0.33649150227150787,0.0988538681948424,2,54,0,11,2,0.7434302302987533,0.23978992338254632,0.5797556266063865,0.8771585249252246,0.664407182286791
Logistic Regression,0.75,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2222,0.6957695769576958,0.7349738162973164,0.2926829268292683,0.7899686520376176,0.6799789805570152,0.4271186440677966,0.42009262176926215,0.12546181404848802,1294,609,67,252,0.26614393665191144,0.7730394345176812,0.326432928646539,0.4186666840296395,2.341325781778506,0.0279027902790279,62,0.0279027902790279,551,740.0,0.5672239794947572,0.5531702424890784,0.563215400449839,479,0.2946829245768563,0.11252268602540835,3,40,0,19,0,0.708472843178708,0.2737321205298833,0.509450304351358,0.8703929954238856,0.6081954561621062
Logistic Regression,0.75,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2777,0.6809506661865322,0.7010788114103594,0.2722170252572498,0.7293233082706767,0.6728343145500421,0.39645776566757496,0.42485033183046567,0.1269324627689452,1600,778,108,291,0.26614393665191144,0.7450828501025482,0.3300628309635714,0.2192306774758263,2.1244158418008707,0.024486856319769535,69,0.02484695714800144,698,942.0,0.5592315024671809,0.5427456627824576,0.550692836298686,600,0.2921410622014933,0.0988538681948424,2,54,0,11,2,0.7065129169205058,0.2732536113359542,0.5034002816227002,0.8727117398705446,0.6063918143521685
