algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR02_pos,soft_violation_LR02
logistic:single_LR02,0.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.6133909287257019,0.7064824735230257,0.2486969471332837,0.8370927318295739,0.5758722152164775,0.38346727898966704,0.395825257538041,0.11894896582947341,1370,1009,65,334,0.14075511803503238,0.7593610971522965,0.3346097344662093,8.177543611673554,5.715480851711968,0.0183585313174946,51,0.0183585313174946,130,130.0,0.1361452340053491,0.1361452340053491,0.13614523400534911,130,0.006860357973966325,0.3923076923076923,51,0.13614523400534911
logistic:single_LR02,0.0,test,baseline_common_threshold,lambda_0_validation,2778,0.6159107271418287,0.6964811145139014,0.24581430745814306,0.8095238095238095,0.5834384195039932,0.37711617046117923,0.39548763288073996,0.1188529424855129,1388,991,76,323,0.14075511803503238,0.7686992807786595,0.3669462263354828,9.342020050892833,6.359396371430544,0.011159107271418287,31,0.011159107271418287,108,108.0,0.13510331695002206,0.13510331695002206,0.13510331695002203,108,0.005650401738360249,0.28703703703703703,31,0.13510331695002203
logistic:single_LR02,0.1,validation,baseline_common_threshold,lambda_0_validation,2778,0.619150467962563,0.7015015470580612,0.2486651411136537,0.8170426065162907,0.5859604875998319,0.38128654970760234,0.3958180352381364,0.11895961068252568,1394,985,73,326,0.14075511803503238,0.7597298205581208,0.3351615608725401,8.24535760948461,5.738375070957422,0.017638588912886968,49,0.017638588912886968,130,130.0,0.13489339912991066,0.13489339912991066,0.13489339912991066,130,0.006792362653794087,0.3769230769230769,49,0.13489339912991066
logistic:single_LR02,0.1,test,baseline_common_threshold,lambda_0_validation,2778,0.6259899208063355,0.6992370585985771,0.25,0.8020050125313283,0.5964691046658259,0.38117927337701013,0.3954879981036139,0.11886501754801901,1419,960,79,320,0.14075511803503238,0.7690774856434909,0.3679326382006134,9.414378652799009,6.382818049333922,0.009719222462203024,27,0.009719222462203024,108,108.0,0.13379203091811256,0.13379203091811256,0.13379203091811254,108,0.005591368607041879,0.25,27,0.13379203091811254
logistic:single_LR02,0.25,validation,baseline_common_threshold,lambda_0_validation,2778,0.6310295176385889,0.7053083528493365,0.2539308176100629,0.8095238095238095,0.6010928961748634,0.38659485338120886,0.39581426576561163,0.11897699505437345,1430,949,76,323,0.14075511803503238,0.7602923871258642,0.3359384428779175,8.342918928346217,5.770607517768758,0.015478761699064075,43,0.015478761699064075,130,130.0,0.13307523862289186,0.13307523862289186,0.13307523862289186,130,0.0066937893546402776,0.33076923076923076,43,0.13307523862289186
logistic:single_LR02,0.25,test,baseline_common_threshold,lambda_0_validation,2778,0.6396688264938805,0.7030517656056914,0.2560777957860616,0.7919799498746867,0.6141235813366961,0.38701775872627064,0.39549555417636983,0.11888452880212337,1461,918,83,316,0.14075511803503238,0.7695252212077061,0.36932400989837666,9.517785068749971,6.415360757893488,0.009719222462203024,27,0.009719222462203024,108,108.0,0.13188997098104868,0.13188997098104868,0.13188997098104865,108,0.005505911497872696,0.25,27,0.13188997098104865
logistic:single_LR02,0.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.650467962562995,0.699970291428445,0.2588532883642496,0.7694235588972431,0.6305170239596469,0.38738170347003154,0.3958224034705598,0.1190086609898299,1500,879,92,307,0.14075511803503238,0.7610877761869996,0.33697252343661105,8.493145280599885,5.817916645366736,0.012239020878329733,34,0.012239020878329733,130,130.0,0.13019024194987108,0.13019024194987108,0.13019024194987108,130,0.0065378227726413714,0.26153846153846155,34,0.13019024194987108
logistic:single_LR02,0.5,test,baseline_common_threshold,lambda_0_validation,2778,0.6677465802735781,0.7142304057748406,0.27137870855148344,0.7794486215538847,0.6490121899957966,0.40258899676375404,0.39552230488837303,0.11891965855913333,1544,835,88,311,0.14075511803503238,0.7702415981104506,0.3717851890142046,9.675372518579172,6.462019193966882,0.00827933765298776,23,0.00827933765298776,108,108.0,0.1288779480575498,0.1288779480575498,0.1288779480575498,108,0.005371000375213385,0.21296296296296297,23,0.1288779480575498
logistic:single_LR02,0.75,validation,baseline_common_threshold,lambda_0_validation,2778,0.6713462922966162,0.698601800845114,0.26678765880217786,0.7368421052631579,0.6603614964270702,0.3917388407728181,0.39584904845594815,0.11904387493128855,1571,808,105,294,0.14075511803503238,0.7616545567365239,0.3382769884943247,8.631001085867979,5.858959576655138,0.009719222462203024,27,0.009719222462203024,130,130.0,0.12747252162459824,0.12747252162459824,0.12747252162459827,130,0.006391392745302259,0.2076923076923077,27,0.12747252162459827
logistic:single_LR02,0.75,test,baseline_common_threshold,lambda_0_validation,2778,0.6958243340532757,0.722280164471709,0.2880228136882129,0.7593984962406015,0.6851618327028163,0.41764300482425915,0.3955673080142439,0.11895825978767231,1630,749,96,303,0.14075511803503238,0.7707188315471317,0.3734394757081634,9.818383515525634,6.501383664591675,0.006839452843772498,19,0.006839452843772498,108,108.0,0.12604773673208508,0.12604773673208508,0.12604773673208508,108,0.005244687689059305,0.17592592592592593,19,0.12604773673208508
logistic:single_LR02,1.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.6900647948164147,0.7053589206307067,0.2783109404990403,0.7268170426065163,0.6839007986548971,0.4024982650936849,0.3958906537654944,0.119081683979951,1627,752,109,290,0.14075511803503238,0.7621676090183425,0.339278768709652,8.75674529067041,5.893986656365962,0.008999280057595392,25,0.008999280057595392,130,130.0,0.1249042638530784,0.1249042638530784,0.1249042638530784,130,0.006253453819362111,0.19230769230769232,25,0.1249042638530784
logistic:single_LR02,1.0,test,baseline_common_threshold,lambda_0_validation,2778,0.7159827213822895,0.7246631711687794,0.3006134969325153,0.7368421052631579,0.712484237074401,0.42701525054466233,0.39562693245830716,0.11899934753719879,1695,684,105,294,0.14075511803503238,0.7710959829165178,0.37503790417586486,9.947414584416673,6.533897653190723,0.0064794816414686825,18,0.0064794816414686825,108,108.0,0.12337930731416566,0.12337930731416566,0.12337930731416563,108,0.005125994368680444,0.16666666666666666,18,0.12337930731416563
logistic:single_LR02,1.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.714902807775378,0.6906579184404896,0.2857142857142857,0.656641604010025,0.7246742328709542,0.3981762917933131,0.3960139883465458,0.1191640085494607,1724,655,137,262,0.14075511803503238,0.762443624824988,0.340593086854439,8.9777125884718,5.949290741105665,0.005759539236861051,16,0.005759539236861051,130,130.0,0.12016592461089493,0.12016592461089493,0.12016592461089493,130,0.006000064821013407,0.12307692307692308,16,0.12016592461089493
logistic:single_LR02,1.5,test,baseline_common_threshold,lambda_0_validation,2778,0.749820014398848,0.7298179243822038,0.32710280373831774,0.7017543859649122,0.7578814627994955,0.44621513944223107,0.39578539905863735,0.11908794311798758,1803,576,119,280,0.14075511803503238,0.7716448540434736,0.377724275129385,10.170716385496412,6.582407887023864,0.003599712023038157,10,0.003599712023038157,108,108.0,0.11847218080327018,0.11847218080327018,0.11847218080327017,108,0.004908713510036934,0.09259259259259259,10,0.11847218080327017
logistic:single_LR02,2.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.7437005039596832,0.6970421008384771,0.3084455324357405,0.631578947368421,0.762505254308533,0.4144736842105263,0.396182325623818,0.1192533206927693,1814,565,147,252,0.14075511803503238,0.7625489743695094,0.3420164419537273,9.164548991868363,5.988601570620569,0.003599712023038157,10,0.003599712023038157,130,130.0,0.115883517589574,0.115883517589574,0.115883517589574,130,0.005772273085528248,0.07692307692307693,10,0.115883517589574
logistic:single_LR02,2.0,test,baseline_common_threshold,lambda_0_validation,2778,0.7724982001439885,0.7274143745239517,0.3473132372214941,0.6641604010025063,0.7906683480453972,0.45611015490533563,0.3959876462518479,0.11918314715025724,1881,498,134,265,0.14075511803503238,0.7718903184822081,0.37996799569213,10.355676657396826,6.613315487019406,0.0025197984161267097,7,0.0025197984161267097,108,108.0,0.11405524176597413,0.11405524176597413,0.11405524176597413,108,0.004714212957054825,0.06481481481481481,7,0.11405524176597413
