algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR02_pos,soft_violation_LR02
logistic:single_LR02,0.0,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.395825257538041,0.11894896582947341,2379,0,399,0,0.5,0.7593610971522965,0.3346097344662093,8.177543611673554,5.715480851711968,0.0,0,0.0,130,130.0,0.1361452340053491,0.1361452340053491,0.13614523400534911,130,0.006860357973966325,0.0,0,0.13614523400534911
logistic:single_LR02,0.0,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39548763288073996,0.1188529424855129,2379,0,399,0,0.5,0.7686992807786595,0.3669462263354828,9.342020050892833,6.359396371430544,0.0,0,0.0,108,108.0,0.13510331695002206,0.13510331695002206,0.13510331695002203,108,0.005650401738360249,0.0,0,0.13510331695002203
logistic:single_LR02,0.1,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.3958180352381364,0.11895961068252568,2379,0,399,0,0.5,0.7597298205581208,0.3351615608725401,8.24535760948461,5.738375070957422,0.0,0,0.0,130,130.0,0.13489339912991066,0.13489339912991066,0.13489339912991066,130,0.006792362653794087,0.0,0,0.13489339912991066
logistic:single_LR02,0.1,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.3954879981036139,0.11886501754801901,2379,0,399,0,0.5,0.7690774856434909,0.3679326382006134,9.414378652799009,6.382818049333922,0.0,0,0.0,108,108.0,0.13379203091811256,0.13379203091811256,0.13379203091811254,108,0.005591368607041879,0.0,0,0.13379203091811254
logistic:single_LR02,0.25,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39581426576561163,0.11897699505437345,2379,0,399,0,0.5,0.7602923871258642,0.3359384428779175,8.342918928346217,5.770607517768758,0.0,0,0.0,130,130.0,0.13307523862289186,0.13307523862289186,0.13307523862289186,130,0.0066937893546402776,0.0,0,0.13307523862289186
logistic:single_LR02,0.25,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39549555417636983,0.11888452880212337,2379,0,399,0,0.5,0.7695252212077061,0.36932400989837666,9.517785068749971,6.415360757893488,0.0,0,0.0,108,108.0,0.13188997098104868,0.13188997098104868,0.13188997098104865,108,0.005505911497872696,0.0,0,0.13188997098104865
logistic:single_LR02,0.5,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.3958224034705598,0.1190086609898299,2379,0,399,0,0.5,0.7610877761869996,0.33697252343661105,8.493145280599885,5.817916645366736,0.0,0,0.0,130,130.0,0.13019024194987108,0.13019024194987108,0.13019024194987108,130,0.0065378227726413714,0.0,0,0.13019024194987108
logistic:single_LR02,0.5,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39552230488837303,0.11891965855913333,2379,0,399,0,0.5,0.7702415981104506,0.3717851890142046,9.675372518579172,6.462019193966882,0.0,0,0.0,108,108.0,0.1288779480575498,0.1288779480575498,0.1288779480575498,108,0.005371000375213385,0.0,0,0.1288779480575498
logistic:single_LR02,0.75,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39584904845594815,0.11904387493128855,2379,0,399,0,0.5,0.7616545567365239,0.3382769884943247,8.631001085867979,5.858959576655138,0.0,0,0.0,130,130.0,0.12747252162459824,0.12747252162459824,0.12747252162459827,130,0.006391392745302259,0.0,0,0.12747252162459827
logistic:single_LR02,0.75,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.3955673080142439,0.11895825978767231,2379,0,399,0,0.5,0.7707188315471317,0.3734394757081634,9.818383515525634,6.501383664591675,0.0,0,0.0,108,108.0,0.12604773673208508,0.12604773673208508,0.12604773673208508,108,0.005244687689059305,0.0,0,0.12604773673208508
logistic:single_LR02,1.0,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.3958906537654944,0.119081683979951,2379,0,399,0,0.5,0.7621676090183425,0.339278768709652,8.75674529067041,5.893986656365962,0.0,0,0.0,130,130.0,0.1249042638530784,0.1249042638530784,0.1249042638530784,130,0.006253453819362111,0.0,0,0.1249042638530784
logistic:single_LR02,1.0,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39562693245830716,0.11899934753719879,2379,0,399,0,0.5,0.7710959829165178,0.37503790417586486,9.947414584416673,6.533897653190723,0.0,0,0.0,108,108.0,0.12337930731416566,0.12337930731416566,0.12337930731416563,108,0.005125994368680444,0.0,0,0.12337930731416563
logistic:single_LR02,1.5,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.3960139883465458,0.1191640085494607,2379,0,399,0,0.5,0.762443624824988,0.340593086854439,8.9777125884718,5.949290741105665,0.0,0,0.0,130,130.0,0.12016592461089493,0.12016592461089493,0.12016592461089493,130,0.006000064821013407,0.0,0,0.12016592461089493
logistic:single_LR02,1.5,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39578539905863735,0.11908794311798758,2379,0,399,0,0.5,0.7716448540434736,0.377724275129385,10.170716385496412,6.582407887023864,0.0,0,0.0,108,108.0,0.11847218080327018,0.11847218080327018,0.11847218080327017,108,0.004908713510036934,0.0,0,0.11847218080327017
logistic:single_LR02,2.0,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.396182325623818,0.1192533206927693,2379,0,399,0,0.5,0.7625489743695094,0.3420164419537273,9.164548991868363,5.988601570620569,0.0,0,0.0,130,130.0,0.115883517589574,0.115883517589574,0.115883517589574,130,0.005772273085528248,0.0,0,0.115883517589574
logistic:single_LR02,2.0,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.3959876462518479,0.11918314715025724,2379,0,399,0,0.5,0.7718903184822081,0.37996799569213,10.355676657396826,6.613315487019406,0.0,0,0.0,108,108.0,0.11405524176597413,0.11405524176597413,0.11405524176597413,108,0.004714212957054825,0.0,0,0.11405524176597413
