algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR02_pos,soft_violation_LR02,violation_reduction_fraction,soft_violation_reduction_fraction,passes_balanced_accuracy,passes_auc,passes_average_precision,passes_violation_reduction,passes_soft_violation_reduction,is_penalized,eligible,selected,best_validation_balanced_accuracy,baseline_validation_roc_auc,baseline_validation_average_precision,baseline_validation_patient_violation_rate,baseline_validation_soft_rule_violation,balanced_accuracy_tolerance,auc_tolerance,average_precision_tolerance,minimum_violation_reduction,minimum_soft_violation_reduction,selection_reason,selection_evaluation_mode,baseline_common_threshold
logistic:single_LR02,0.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.6133909287257019,0.7064824735230257,0.2486969471332837,0.8370927318295739,0.5758722152164775,0.38346727898966704,0.395825257538041,0.11894896582947341,1370,1009,65,334,0.14075511803503238,0.7593610971522965,0.3346097344662093,8.177543611673554,5.715480851711968,0.0183585313174946,51,0.0183585313174946,130,130.0,0.1361452340053491,0.1361452340053491,0.13614523400534911,130,0.006860357973966325,0.3923076923076923,51,0.13614523400534911,0.0,0.0,True,True,True,False,True,False,False,False,0.7064824735230257,0.7593610971522965,0.3346097344662093,0.0183585313174946,0.1361452340053491,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.14075511803503238
logistic:single_LR02,0.1,validation,baseline_common_threshold,lambda_0_validation,2778,0.619150467962563,0.7015015470580612,0.2486651411136537,0.8170426065162907,0.5859604875998319,0.38128654970760234,0.3958180352381364,0.11895961068252568,1394,985,73,326,0.14075511803503238,0.7597298205581208,0.3351615608725401,8.24535760948461,5.738375070957422,0.017638588912886968,49,0.017638588912886968,130,130.0,0.13489339912991066,0.13489339912991066,0.13489339912991066,130,0.006792362653794087,0.3769230769230769,49,0.13489339912991066,0.03921568627450991,0.009194849049135569,True,True,True,False,True,True,False,False,0.7064824735230257,0.7593610971522965,0.3346097344662093,0.0183585313174946,0.1361452340053491,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.14075511803503238
logistic:single_LR02,0.25,validation,baseline_common_threshold,lambda_0_validation,2778,0.6310295176385889,0.7053083528493365,0.2539308176100629,0.8095238095238095,0.6010928961748634,0.38659485338120886,0.39581426576561163,0.11897699505437345,1430,949,76,323,0.14075511803503238,0.7602923871258642,0.3359384428779175,8.342918928346217,5.770607517768758,0.015478761699064075,43,0.015478761699064075,130,130.0,0.13307523862289186,0.13307523862289186,0.13307523862289186,130,0.0066937893546402776,0.33076923076923076,43,0.13307523862289186,0.15686274509803924,0.02254941500439601,True,True,True,False,True,True,False,False,0.7064824735230257,0.7593610971522965,0.3346097344662093,0.0183585313174946,0.1361452340053491,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.14075511803503238
logistic:single_LR02,0.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.650467962562995,0.699970291428445,0.2588532883642496,0.7694235588972431,0.6305170239596469,0.38738170347003154,0.3958224034705598,0.1190086609898299,1500,879,92,307,0.14075511803503238,0.7610877761869996,0.33697252343661105,8.493145280599885,5.817916645366736,0.012239020878329733,34,0.012239020878329733,130,130.0,0.13019024194987108,0.13019024194987108,0.13019024194987108,130,0.0065378227726413714,0.26153846153846155,34,0.13019024194987108,0.33333333333333337,0.043739996474970504,True,True,True,False,True,True,False,False,0.7064824735230257,0.7593610971522965,0.3346097344662093,0.0183585313174946,0.1361452340053491,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.14075511803503238
logistic:single_LR02,0.75,validation,baseline_common_threshold,lambda_0_validation,2778,0.6713462922966162,0.698601800845114,0.26678765880217786,0.7368421052631579,0.6603614964270702,0.3917388407728181,0.39584904845594815,0.11904387493128855,1571,808,105,294,0.14075511803503238,0.7616545567365239,0.3382769884943247,8.631001085867979,5.858959576655138,0.009719222462203024,27,0.009719222462203024,130,130.0,0.12747252162459824,0.12747252162459824,0.12747252162459827,130,0.006391392745302259,0.2076923076923077,27,0.12747252162459827,0.47058823529411764,0.0637019168839219,True,True,True,True,True,True,True,True,0.7064824735230257,0.7593610971522965,0.3346097344662093,0.0183585313174946,0.1361452340053491,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.14075511803503238
logistic:single_LR02,1.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.6900647948164147,0.7053589206307067,0.2783109404990403,0.7268170426065163,0.6839007986548971,0.4024982650936849,0.3958906537654944,0.119081683979951,1627,752,109,290,0.14075511803503238,0.7621676090183425,0.339278768709652,8.75674529067041,5.893986656365962,0.008999280057595392,25,0.008999280057595392,130,130.0,0.1249042638530784,0.1249042638530784,0.1249042638530784,130,0.006253453819362111,0.19230769230769232,25,0.1249042638530784,0.5098039215686275,0.08256602028264194,True,True,True,True,True,True,True,False,0.7064824735230257,0.7593610971522965,0.3346097344662093,0.0183585313174946,0.1361452340053491,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.14075511803503238
logistic:single_LR02,1.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.714902807775378,0.6906579184404896,0.2857142857142857,0.656641604010025,0.7246742328709542,0.3981762917933131,0.3960139883465458,0.1191640085494607,1724,655,137,262,0.14075511803503238,0.762443624824988,0.340593086854439,8.9777125884718,5.949290741105665,0.005759539236861051,16,0.005759539236861051,130,130.0,0.12016592461089493,0.12016592461089493,0.12016592461089493,130,0.006000064821013407,0.12307692307692308,16,0.12016592461089493,0.6862745098039216,0.11736958338054156,False,True,True,True,True,True,False,False,0.7064824735230257,0.7593610971522965,0.3346097344662093,0.0183585313174946,0.1361452340053491,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.14075511803503238
logistic:single_LR02,2.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.7437005039596832,0.6970421008384771,0.3084455324357405,0.631578947368421,0.762505254308533,0.4144736842105263,0.396182325623818,0.1192533206927693,1814,565,147,252,0.14075511803503238,0.7625489743695094,0.3420164419537273,9.164548991868363,5.988601570620569,0.003599712023038157,10,0.003599712023038157,130,130.0,0.115883517589574,0.115883517589574,0.115883517589574,130,0.005772273085528248,0.07692307692307693,10,0.115883517589574,0.803921568627451,0.14882427992285802,True,True,True,True,True,True,True,False,0.7064824735230257,0.7593610971522965,0.3346097344662093,0.0183585313174946,0.1361452340053491,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.14075511803503238
