algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR02_pos,violation_LR03_neg,violation_LR04_neg,violation_LR05_neg,soft_violation_LR01,soft_violation_LR02,soft_violation_LR03,soft_violation_LR04,soft_violation_LR05
LightGBM,0.0,validation,fixed_threshold_0.5,prespecified,2222,0.8636363636363636,0.5890064689147807,0.5701754385964912,0.20376175548589343,0.9742511823436679,0.3002309468822171,0.3300662611810945,0.09977097385862416,1854,49,254,65,0.5,0.8075773774126649,0.4334860029761662,0.057899156950949736,1.0395671156836823,0.1485148514851485,360,0.162016201620162,562,757.0,0.5850215193121605,0.5599817810186427,0.561413949009934,501,0.37924870900919433,0.6405693950177936,12,0,38,12,298,0.9081746701470013,0.0874963516759041,0.6895806464045955,0.7177630777498798,0.6571873291632219
LightGBM,0.0,test,fixed_threshold_0.5,prespecified,2777,0.8656823910694995,0.5909822917259506,0.5942028985507246,0.20551378446115287,0.9764507989907485,0.3054003724394786,0.33042151517575896,0.09955795655206932,2322,56,317,82,0.5,0.8043131377645122,0.4475364985010384,0.10658451566239606,1.0421170726494646,0.14007922218221103,419,0.15088224702916816,676,898.0,0.5792923412345554,0.5515268042209166,0.5554850726316053,593,0.35388369607823184,0.6198224852071006,8,1,42,26,342,0.8990944254624673,0.09680224920735091,0.6526035608584465,0.7204567810745752,0.6638396521409514
