algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR02_pos,violation_LR04_neg,violation_LR05_neg,soft_violation_LR01,soft_violation_LR02,soft_violation_LR04,soft_violation_LR05
neural:leave_out_LR03,0.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7037437005039597,0.7331617189253082,0.2965451055662188,0.7744360902255639,0.6918873476250526,0.42886884108258155,0.3401498941990284,0.10336897278034907,1646,733,90,309,0.11813894162575404,0.7923144346785417,0.3945487977180163,-0.04559101436130201,0.9704074759332653,0.023758099352051837,66,0.023758099352051837,656,906.0,0.578221423151225,0.5481947679053688,0.5552373060657207,618,0.3475326000389479,0.10060975609756098,9,20,6,31,0.9163113160228189,0.07331812889434587,0.7666202170153459,0.6570113665163517
neural:leave_out_LR03,0.0,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7210223182145429,0.7296915049287784,0.30578512396694213,0.7418546365914787,0.7175283732660782,0.43306510607168985,0.3266836116287911,0.09706227171673955,1707,672,103,296,0.11813894162575404,0.8034056347257382,0.486491531883908,0.24593559239224297,1.1007906954987479,0.019438444924406047,54,0.019438444924406047,588,813.5,0.5956968615505874,0.566982215994234,0.5740436951778096,559,0.32999852447811684,0.09183673469387756,6,14,8,26,0.8299908118632933,0.06551574417792355,0.8201171990091863,0.6705714140434289
neural:leave_out_LR03,0.1,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6889848812095032,0.7339312973480359,0.2888283378746594,0.7969924812030075,0.6708701134930644,0.424,0.342479873233944,0.10440510931746906,1596,783,81,318,0.11849892636140187,0.7908427015415799,0.3969138763629089,-0.2561347413005539,0.913669570278115,0.019438444924406047,54,0.019438444924406047,656,906.0,0.5283951628528333,0.5032995048563973,0.5067390318479722,618,0.2871057476293391,0.08231707317073171,9,33,5,7,0.8850067349320109,0.09724697133000844,0.7109473407268525,0.5942461694354813
neural:leave_out_LR03,0.1,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6987041036717062,0.7281333851653092,0.29182509505703425,0.7694235588972431,0.6868432114333753,0.4231564438318401,0.3266926229445816,0.09696574839514445,1634,745,92,307,0.11849892636140187,0.803528893692828,0.4869969945529316,0.0045435630328291106,1.0392039700962254,0.014758819294456443,41,0.014758819294456443,588,813.5,0.5444380527133643,0.520251435511735,0.5241889383679408,559,0.2708084435611664,0.06972789115646258,4,27,6,4,0.7759879187991222,0.08782218213848492,0.7725339799531196,0.6075055955717146
neural:leave_out_LR03,0.25,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7037437005039597,0.7342046794160686,0.29693486590038315,0.7769423558897243,0.6914670029424128,0.42966042966042967,0.3512875594463257,0.10846512929592032,1645,734,89,310,0.13682319720586142,0.7888073483414295,0.3924436805736249,-0.5095337351337342,0.8264773705482836,0.019798416126709864,55,0.019798416126709864,656,906.0,0.46502368942772077,0.4461417952221174,0.44507476142361485,618,0.22899215519314664,0.08384146341463415,8,42,4,1,0.8414308259432967,0.12708878733504278,0.640456421011024,0.5145697798232237
neural:leave_out_LR03,0.25,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7116630669546437,0.7273559055267425,0.299,0.7493734335839599,0.705338377469525,0.4274481772694782,0.332621996742771,0.09913859614254134,1678,701,100,299,0.13682319720586142,0.7994044590248214,0.4771729642128215,-0.29530949787381716,0.9359094072579305,0.01511879049676026,42,0.01511879049676026,588,813.5,0.4790184271842992,0.46056620754478944,0.4605243642960514,559,0.2140928306796581,0.07142857142857142,4,35,3,0,0.7196253384153048,0.11852827055356753,0.6883422355902822,0.5271333058895399
neural:leave_out_LR03,0.5,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7055435565154787,0.7300407386688663,0.29640427599611274,0.7644110275689223,0.6956704497688104,0.4271708683473389,0.3688866826014753,0.11645721605324962,1655,724,94,305,0.14021345724662146,0.7843110297812627,0.3898371917307948,-0.760718169672593,0.7035975279160996,0.0183585313174946,51,0.0183585313174946,656,906.0,0.38491352587168026,0.3726911835241836,0.3660042485941559,618,0.1736529746810925,0.07774390243902439,4,45,2,0,0.7693292312324048,0.1529437784057779,0.5098418373200629,0.41698495219151177
neural:leave_out_LR03,0.5,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7177825773938085,0.7277999538568996,0.3029682702149437,0.7418546365914787,0.7137452711223203,0.43023255813953487,0.3454020145595711,0.10495935679036346,1698,681,103,296,0.14021345724662146,0.7959226565783943,0.4742565101895563,-0.5894823337202197,0.7948664529744667,0.013678905687544997,38,0.013678905687544997,588,813.5,0.3942578927238099,0.3818334133011583,0.37678284536365175,559,0.15969342260892577,0.06462585034013606,3,35,0,0,0.6423574765523274,0.14485817212887384,0.5278048550612048,0.42665520492123393
neural:leave_out_LR03,0.75,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6609071274298056,0.7248385781604073,0.27242246437552387,0.8145363408521303,0.6351408154686843,0.4082914572864322,0.3861627187182356,0.1240900625652657,1511,868,74,325,0.11093042542537053,0.7801539367544543,0.3779344927478314,-0.8991380107737138,0.6385515502967398,0.0183585313174946,51,0.0183585313174946,656,906.0,0.3282969034624007,0.32038067398111075,0.30980494976995115,618,0.1391627145338589,0.07774390243902439,1,50,0,0,0.6516396278007464,0.16498907300500343,0.46790412829981914,0.34906908962130545
neural:leave_out_LR03,0.75,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.669906407487401,0.7154914398227599,0.27280701754385966,0.7794486215538847,0.6515342580916351,0.4041585445094217,0.35982167529289455,0.11149609899876603,1550,829,88,311,0.11093042542537053,0.792420837718508,0.4644101215508749,-0.7505150951713399,0.7193592742097522,0.01259899208063355,35,0.01259899208063355,588,813.5,0.3356198188615057,0.3268497311357037,0.31845285466166307,559,0.127673599274898,0.05952380952380952,0,35,0,0,0.5422976632912954,0.15420613892341925,0.44380214731944245,0.35848816290927304
