restart,seed,epoch,train_combined_loss,validation_combined_loss,validation_data_loss,validation_rule_loss
0.0,42.0,1.0,0.5900199963914549,0.453768253326416,0.38387131690979004,0.2795878052711487
0.0,42.0,2.0,0.4461369227835746,0.43956688046455383,0.3750915229320526,0.2579014003276825
0.0,42.0,3.0,0.4398174267537224,0.4348404109477997,0.36840999126434326,0.26572170853614807
0.0,42.0,4.0,0.43805789067498807,0.43231919407844543,0.3666994869709015,0.26247885823249817
0.0,42.0,5.0,0.4355696718985544,0.4316398799419403,0.367633581161499,0.2560252249240875
0.0,42.0,6.0,0.43096996404882554,0.42990803718566895,0.36579811573028564,0.256439745426178
0.0,42.0,7.0,0.43134096322433385,0.4290587604045868,0.36858057975769043,0.24191270768642426
0.0,42.0,8.0,0.4279058321392875,0.4283815026283264,0.36787354946136475,0.24203185737133026
0.0,42.0,9.0,0.4244735776455144,0.4271325170993805,0.36570513248443604,0.24570949375629425
0.0,42.0,10.0,0.42366612181487795,0.4253471791744232,0.3662685751914978,0.23631437122821808
0.0,42.0,11.0,0.4239055955092341,0.42483168840408325,0.3640943169593811,0.24294942617416382
0.0,42.0,12.0,0.42131145986928586,0.4220719039440155,0.3601176142692566,0.24781718850135803
0.0,42.0,13.0,0.4194371209376686,0.4219120740890503,0.3646659851074219,0.22898432612419128
0.0,42.0,14.0,0.41763512354669213,0.42069700360298157,0.3636547327041626,0.2281690388917923
0.0,42.0,15.0,0.41697488845918607,0.41905421018600464,0.3590426743030548,0.2400461733341217
0.0,42.0,16.0,0.41339940907302386,0.41789257526397705,0.3582468628883362,0.23858284950256348
0.0,42.0,17.0,0.41237376902537276,0.4185325503349304,0.36277735233306885,0.2230207920074463
0.0,42.0,18.0,0.4141715819481369,0.4176555871963501,0.36019307374954224,0.22985005378723145
0.0,42.0,19.0,0.41234501173388644,0.41687989234924316,0.3557489812374115,0.24452365934848785
0.0,42.0,20.0,0.41317806708692517,0.41640427708625793,0.35452157258987427,0.24753080308437347
0.0,42.0,21.0,0.4125555517965112,0.4161306917667389,0.3578868508338928,0.23297540843486786
0.0,42.0,22.0,0.4090243559319523,0.41600292921066284,0.3563869893550873,0.23846374452114105
0.0,42.0,23.0,0.41137015028925894,0.41523638367652893,0.3544710874557495,0.24306116998195648
0.0,42.0,24.0,0.41045315562784424,0.4154187738895416,0.35399824380874634,0.24568210542201996
0.0,42.0,25.0,0.40981284550523833,0.4153110980987549,0.3544327914714813,0.243513286113739
0.0,42.0,26.0,0.409580463373837,0.4155648648738861,0.35634878277778625,0.2368643432855606
0.0,42.0,27.0,0.4095203671874927,0.4145979881286621,0.35591793060302734,0.23472018539905548
0.0,42.0,28.0,0.4091421378043759,0.4151737093925476,0.35583460330963135,0.23735642433166504
0.0,42.0,29.0,0.4092693381228806,0.4149450957775116,0.3553818166255951,0.23825310170650482
0.0,42.0,30.0,0.41079884771825087,0.41434258222579956,0.3537350594997406,0.24243006110191345
0.0,42.0,31.0,0.4083984916578777,0.4148859977722168,0.35355067253112793,0.2453412413597107
0.0,42.0,32.0,0.40987333216425065,0.4144933819770813,0.35618215799331665,0.23324483633041382
0.0,42.0,33.0,0.40815952037465686,0.4154045283794403,0.3593694865703583,0.2241402119398117
0.0,42.0,34.0,0.409692868788894,0.41528835892677307,0.35218843817710876,0.25239965319633484
0.0,42.0,35.0,0.40870957433740973,0.4146531820297241,0.3571666181087494,0.2299462854862213
0.0,42.0,36.0,0.40777239382674807,0.4143960475921631,0.35584744811058044,0.23419435322284698
0.0,42.0,37.0,0.40751103288256496,0.4145096242427826,0.3552687466144562,0.23696348071098328
0.0,42.0,38.0,0.4100285551081813,0.41431623697280884,0.3551384210586548,0.236711323261261
0.0,42.0,39.0,0.40694086625501324,0.41570594906806946,0.35754552483558655,0.23264169692993164
0.0,42.0,40.0,0.40506688702072136,0.41386282444000244,0.3556332290172577,0.2329183667898178
0.0,42.0,41.0,0.40723778813801925,0.4142949879169464,0.3566284775733948,0.23066604137420654
0.0,42.0,42.0,0.40747461916303995,0.4140521287918091,0.35559043288230896,0.2338467389345169
0.0,42.0,43.0,0.40666774244042897,0.4140309691429138,0.3548888862133026,0.2365683764219284
