restart,seed,epoch,train_combined_loss,validation_combined_loss,validation_data_loss,validation_rule_loss
0.0,42.0,1.0,0.547487308274024,0.40796804428100586,0.37255775928497314,0.35410284996032715
0.0,42.0,2.0,0.4016167997791621,0.3952842056751251,0.36334869265556335,0.31935515999794006
0.0,42.0,3.0,0.39607423020216215,0.3914288282394409,0.3589879274368286,0.3244089186191559
0.0,42.0,4.0,0.39501718876098846,0.38938722014427185,0.3573795258998871,0.3200768828392029
0.0,42.0,5.0,0.39418522657115784,0.3884800672531128,0.35739612579345703,0.31083938479423523
0.0,42.0,6.0,0.38911379620302283,0.3871065378189087,0.3559974431991577,0.3110908269882202
0.0,42.0,7.0,0.39014612323395587,0.386229008436203,0.3563571572303772,0.2987183928489685
0.0,42.0,8.0,0.3868456111100524,0.3860035538673401,0.3566436767578125,0.2935989201068878
0.0,42.0,9.0,0.38347012972562716,0.38496747612953186,0.3550276756286621,0.29939788579940796
0.0,42.0,10.0,0.38324480390308313,0.3834036588668823,0.35377201437950134,0.29631632566452026
0.0,42.0,11.0,0.3836750398054513,0.3832537531852722,0.35296016931533813,0.30293577909469604
0.0,42.0,12.0,0.3818891055657503,0.3811455965042114,0.3504721522331238,0.3067345917224884
0.0,42.0,13.0,0.38047146286344546,0.38078612089157104,0.35156428813934326,0.29221823811531067
0.0,42.0,14.0,0.37908707836884553,0.38050705194473267,0.3520335257053375,0.2847353219985962
0.0,42.0,15.0,0.37808765182831666,0.37895041704177856,0.3487496078014374,0.30200809240341187
0.0,42.0,16.0,0.37459744164071124,0.37786170840263367,0.347713440656662,0.301482617855072
0.0,42.0,17.0,0.3742320542968832,0.37867215275764465,0.3508058786392212,0.2786627411842346
0.0,42.0,18.0,0.3753999847922773,0.3772597312927246,0.34831228852272034,0.2894743084907532
0.0,42.0,19.0,0.37369812465689933,0.3770405352115631,0.3460785150527954,0.30962011218070984
0.0,42.0,20.0,0.3740369548743662,0.376372754573822,0.34563148021698,0.3074128031730652
0.0,42.0,21.0,0.3745107232393902,0.3762426972389221,0.3469479978084564,0.2929469645023346
0.0,42.0,22.0,0.3697954847516168,0.37604206800460815,0.3461019992828369,0.2994007170200348
0.0,42.0,23.0,0.37212563023443357,0.37513694167137146,0.34467050433158875,0.30466434359550476
0.0,42.0,24.0,0.37113981688527725,0.37554389238357544,0.3448149263858795,0.30728963017463684
0.0,42.0,25.0,0.370953607809256,0.37535104155540466,0.3451331853866577,0.30217865109443665
0.0,42.0,26.0,0.3706999194069708,0.37575024366378784,0.3460039496421814,0.2974630892276764
