restart,seed,epoch,train_combined_loss,validation_combined_loss,validation_data_loss,validation_rule_loss
0.0,42.0,1.0,0.5142256329109969,0.3732853829860687,0.3732853829860687,0.0
0.0,42.0,2.0,0.36620544826171647,0.3596121072769165,0.3596121072769165,0.0
0.0,42.0,3.0,0.3610551920261665,0.35697323083877563,0.35697323083877563,0.0
0.0,42.0,4.0,0.36052637433944207,0.3554975986480713,0.3554975986480713,0.0
0.0,42.0,5.0,0.3605098213672695,0.35471367835998535,0.35471367835998535,0.0
0.0,42.0,6.0,0.3554974516379477,0.35358092188835144,0.35358092188835144,0.0
0.0,42.0,7.0,0.3573499955509679,0.35245633125305176,0.35245633125305176,0.0
0.0,42.0,8.0,0.3537073547657534,0.352342426776886,0.352342426776886,0.0
0.0,42.0,9.0,0.3503866041354838,0.3510415554046631,0.3510415554046631,0.0
0.0,42.0,10.0,0.3498915256235926,0.34933701157569885,0.34933701157569885,0.0
0.0,42.0,11.0,0.35073970664972703,0.3491590619087219,0.3491590619087219,0.0
0.0,42.0,12.0,0.3489808449795546,0.34722384810447693,0.34722384810447693,0.0
0.0,42.0,13.0,0.34759402053651794,0.34696754813194275,0.34696754813194275,0.0
0.0,42.0,14.0,0.3460170478755551,0.3467763066291809,0.3467763066291809,0.0
0.0,42.0,15.0,0.34539514380104613,0.34540876746177673,0.34540876746177673,0.0
0.0,42.0,16.0,0.34216775478198885,0.34453222155570984,0.34453222155570984,0.0
0.0,42.0,17.0,0.34203472676797725,0.34558820724487305,0.34558820724487305,0.0
0.0,42.0,18.0,0.34236233310029224,0.3440789580345154,0.3440789580345154,0.0
0.0,42.0,19.0,0.34092691880380843,0.3438563346862793,0.3438563346862793,0.0
0.0,42.0,20.0,0.34129728820269284,0.3430268168449402,0.3430268168449402,0.0
0.0,42.0,21.0,0.3422182175867298,0.34312745928764343,0.34312745928764343,0.0
0.0,42.0,22.0,0.3366796530540816,0.34288233518600464,0.34288233518600464,0.0
0.0,42.0,23.0,0.33939186208484023,0.3418872654438019,0.3418872654438019,0.0
0.0,42.0,24.0,0.3385713491716272,0.34229350090026855,0.34229350090026855,0.0
0.0,42.0,25.0,0.33847747808236234,0.3422953486442566,0.3422953486442566,0.0
0.0,42.0,26.0,0.3381272927105477,0.34240782260894775,0.34240782260894775,0.0
0.0,42.0,27.0,0.3372436102026723,0.341800332069397,0.341800332069397,0.0
0.0,42.0,28.0,0.33830580005674654,0.3420617878437042,0.3420617878437042,0.0
0.0,42.0,29.0,0.3374357761855658,0.3416498899459839,0.3416498899459839,0.0
0.0,42.0,30.0,0.339017694416903,0.3411116600036621,0.3411116600036621,0.0
0.0,42.0,31.0,0.3362107686336237,0.34140077233314514,0.34140077233314514,0.0
0.0,42.0,32.0,0.33794416705609914,0.34121569991111755,0.34121569991111755,0.0
0.0,42.0,33.0,0.3358902803397153,0.3425711989402771,0.3425711989402771,0.0
0.0,42.0,34.0,0.3373088978974133,0.3417370319366455,0.3417370319366455,0.0
0.0,42.0,35.0,0.33561712690882717,0.34134867787361145,0.34134867787361145,0.0
0.0,42.0,36.0,0.33567746727853787,0.3413509130477905,0.3413509130477905,0.0
0.0,42.0,37.0,0.3354744554610545,0.3411283493041992,0.3411283493041992,0.0
0.0,42.0,38.0,0.3377206882710303,0.3416915535926819,0.3416915535926819,0.0
0.0,42.0,39.0,0.33442967206457913,0.34222206473350525,0.34222206473350525,0.0
0.0,42.0,40.0,0.33316886789185446,0.3411329686641693,0.3411329686641693,0.0
0.0,42.0,41.0,0.3346846833147217,0.34135591983795166,0.34135591983795166,0.0
0.0,42.0,42.0,0.3353205959295514,0.3413311839103699,0.3413311839103699,0.0
0.0,42.0,43.0,0.33487906540489015,0.3413403630256653,0.3413403630256653,0.0
0.0,42.0,44.0,0.3384527591236098,0.3414066731929779,0.3414066731929779,0.0
0.0,42.0,45.0,0.3342407632097307,0.34098923206329346,0.34098923206329346,0.0
0.0,42.0,46.0,0.33311736437398953,0.3412437438964844,0.3412437438964844,0.0
0.0,42.0,47.0,0.3351184359465795,0.34094318747520447,0.34094318747520447,0.0
0.0,42.0,48.0,0.3352925419456861,0.3412840664386749,0.3412840664386749,0.0
0.0,42.0,49.0,0.3340758903517956,0.3410305380821228,0.3410305380821228,0.0
0.0,42.0,50.0,0.33392285097619806,0.34113845229148865,0.34113845229148865,0.0
0.0,42.0,51.0,0.33580911626708193,0.3408394455909729,0.3408394455909729,0.0
0.0,42.0,52.0,0.3319014394115878,0.3407747149467468,0.3407747149467468,0.0
0.0,42.0,53.0,0.3341739404145702,0.34323450922966003,0.34323450922966003,0.0
0.0,42.0,54.0,0.3331737261783775,0.34109577536582947,0.34109577536582947,0.0
0.0,42.0,55.0,0.33200996185519543,0.34168317914009094,0.34168317914009094,0.0
0.0,42.0,56.0,0.33322897916180133,0.3411765992641449,0.3411765992641449,0.0
0.0,42.0,57.0,0.3335223982291496,0.34191441535949707,0.34191441535949707,0.0
0.0,42.0,58.0,0.33256145810225246,0.3419332802295685,0.3419332802295685,0.0
0.0,42.0,59.0,0.33296740903615124,0.3411329686641693,0.3411329686641693,0.0
0.0,42.0,60.0,0.3329236291669995,0.3409038782119751,0.3409038782119751,0.0
0.0,42.0,61.0,0.3357307622536736,0.3420495092868805,0.3420495092868805,0.0
0.0,42.0,62.0,0.3347661391378179,0.34151214361190796,0.34151214361190796,0.0
0.0,42.0,63.0,0.33343911499711537,0.3409125804901123,0.3409125804901123,0.0
0.0,42.0,64.0,0.33416566595680186,0.3415336310863495,0.3415336310863495,0.0
0.0,42.0,65.0,0.33205959853355,0.3410366475582123,0.3410366475582123,0.0
0.0,42.0,66.0,0.33466123165224027,0.3415246307849884,0.3415246307849884,0.0
0.0,42.0,67.0,0.3316879161189633,0.34150421619415283,0.34150421619415283,0.0
0.0,42.0,68.0,0.33386359506259516,0.341389536857605,0.341389536857605,0.0
0.0,42.0,69.0,0.3328975420881185,0.34130480885505676,0.34130480885505676,0.0
0.0,42.0,70.0,0.3315367908298061,0.3412051498889923,0.3412051498889923,0.0
0.0,42.0,71.0,0.33373548583943735,0.3416597843170166,0.3416597843170166,0.0
0.0,42.0,72.0,0.335278849483123,0.3423272967338562,0.3423272967338562,0.0
0.0,42.0,73.0,0.33313807069114126,0.34162473678588867,0.34162473678588867,0.0
0.0,42.0,74.0,0.332750667445071,0.34135472774505615,0.34135472774505615,0.0
0.0,42.0,75.0,0.33028296326949896,0.3418911397457123,0.3418911397457123,0.0
0.0,42.0,76.0,0.3327869472079683,0.3417087197303772,0.3417087197303772,0.0
0.0,42.0,77.0,0.33123105726827595,0.34260836243629456,0.34260836243629456,0.0
0.0,42.0,78.0,0.3304773651688572,0.3420713245868683,0.3420713245868683,0.0
0.0,42.0,79.0,0.3324396725475266,0.34118130803108215,0.34118130803108215,0.0
0.0,42.0,80.0,0.3320927373137512,0.3428209722042084,0.3428209722042084,0.0
0.0,42.0,81.0,0.33086746910327824,0.34187501668930054,0.34187501668930054,0.0
0.0,42.0,82.0,0.33030939051017744,0.3418993353843689,0.3418993353843689,0.0
1.0,43.0,1.0,0.5673061823618826,0.39437294006347656,0.39437294006347656,0.0
1.0,43.0,2.0,0.3798360394703184,0.36392858624458313,0.36392858624458313,0.0
1.0,43.0,3.0,0.36618911471187016,0.35986006259918213,0.35986006259918213,0.0
1.0,43.0,4.0,0.3627917142335628,0.3577153980731964,0.3577153980731964,0.0
1.0,43.0,5.0,0.36291488522513693,0.35544124245643616,0.35544124245643616,0.0
1.0,43.0,6.0,0.3597723674858594,0.35436075925827026,0.35436075925827026,0.0
1.0,43.0,7.0,0.35608683674436503,0.353237122297287,0.353237122297287,0.0
1.0,43.0,8.0,0.3567043532505712,0.35227659344673157,0.35227659344673157,0.0
1.0,43.0,9.0,0.35517130701456906,0.3531087636947632,0.3531087636947632,0.0
1.0,43.0,10.0,0.3535695851078098,0.3509465754032135,0.3509465754032135,0.0
1.0,43.0,11.0,0.3541765120074952,0.34971702098846436,0.34971702098846436,0.0
1.0,43.0,12.0,0.35122268419351027,0.34827756881713867,0.34827756881713867,0.0
1.0,43.0,13.0,0.3507858972928058,0.3485889732837677,0.3485889732837677,0.0
1.0,43.0,14.0,0.3485925145015298,0.3469042181968689,0.3469042181968689,0.0
1.0,43.0,15.0,0.34979009102435693,0.3467549979686737,0.3467549979686737,0.0
1.0,43.0,16.0,0.34643527118652584,0.34656837582588196,0.34656837582588196,0.0
1.0,43.0,17.0,0.3432964886072632,0.34579795598983765,0.34579795598983765,0.0
1.0,43.0,18.0,0.34490029278987455,0.34556931257247925,0.34556931257247925,0.0
