feature,standardized_coefficient,odds_ratio_per_sd
MCV,0.19538964956816757,1.2157846241611703
MCH,0.18707001004313442,1.2057116940228585
HBA2,-4.0169292031344664e-05,0.9999598315147439
HBF,-0.0339805006729581,0.9665903523151429
