algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,soft_violation_LR01
neural:single_LR01,0.0,validation,fixed_threshold_0.5,prespecified,2778,0.8603311735061195,0.5680184066724188,0.5478260869565217,0.15789473684210525,0.9781420765027322,0.245136186770428,0.3401498941990284,0.10336897278034907,2327,52,336,63,0.5,0.7923144346785417,0.3945487977180163,-0.04559101436130201,0.9704074759332653,0.003959683225341973,11,0.003959683225341973,11,11.0,0.9163113160228188,0.9163113160228188,0.9163113160228189,11,0.011569176516032807,1.0,11,0.9163113160228189
neural:single_LR01,0.0,test,fixed_threshold_0.5,prespecified,2778,0.8740100791936645,0.5906064025132187,0.7333333333333333,0.19298245614035087,0.9882303488860866,0.3055555555555556,0.3266836116287911,0.09706227171673955,2351,28,322,77,0.5,0.8034056347257382,0.486491531883908,0.24593559239224297,1.1007906954987479,0.003599712023038157,10,0.003599712023038157,10,10.0,0.8299908118632932,0.8299908118632932,0.8299908118632933,10,0.007949995251336923,1.0,10,0.8299908118632933
neural:single_LR01,0.1,validation,fixed_threshold_0.5,prespecified,2778,0.8603311735061195,0.5701043276539394,0.5462184873949579,0.16290726817042606,0.9773013871374527,0.25096525096525096,0.34023245212660086,0.10334265290813323,2325,54,334,65,0.5,0.7919035714549088,0.3951676518243101,-0.05926723637800214,0.9750908199206872,0.003959683225341973,11,0.003959683225341973,11,11.0,0.8883922736188677,0.8883922736188677,0.8883922736188677,11,0.010064975127601928,1.0,11,0.8883922736188677
neural:single_LR01,0.1,test,fixed_threshold_0.5,prespecified,2778,0.8761699064074874,0.5960392785241793,0.7570093457943925,0.20300751879699247,0.9890710382513661,0.3201581027667984,0.3267916872764075,0.0971147872116083,2353,26,318,81,0.5,0.803190721654915,0.4844262354605974,0.22350529361248653,1.1018312531781285,0.003599712023038157,10,0.003599712023038157,10,10.0,0.7976808808743954,0.7976808808743954,0.7976808808743953,10,0.007047670205646767,1.0,10,0.7976808808743953
neural:single_LR01,0.25,validation,fixed_threshold_0.5,prespecified,2778,0.8603311735061195,0.5669754461816584,0.5486725663716814,0.15538847117794485,0.978562421185372,0.2421875,0.34041117190745285,0.10344613577054015,2328,51,337,62,0.5,0.7915369550399749,0.3925279233984918,-0.06086467099563812,0.9717097849508312,0.003959683225341973,11,0.003959683225341973,11,11.0,0.8404785917338096,0.8404785917338096,0.8404785917338096,11,0.008381449454988957,1.0,11,0.8404785917338096
neural:single_LR01,0.25,test,fixed_threshold_0.5,prespecified,2778,0.8740100791936645,0.5885204815316981,0.7425742574257426,0.18796992481203006,0.9890710382513661,0.3,0.3280130238251943,0.09741888779374752,2353,26,324,75,0.5,0.8006107113095896,0.4858625869429147,0.20353192571394935,1.0870554357364073,0.003599712023038157,10,0.003599712023038157,10,10.0,0.7571264835695427,0.7571264835695427,0.7571264835695426,10,0.005785113712211437,1.0,10,0.7571264835695426
neural:single_LR01,0.5,validation,fixed_threshold_0.5,prespecified,2778,0.8617710583153347,0.564687254074657,0.5728155339805825,0.14786967418546365,0.9815048339638504,0.2350597609561753,0.34098678375042984,0.1035771256320159,2335,44,340,59,0.5,0.7904392127860634,0.38880439334519,-0.0242286405524427,0.9992206101024341,0.003599712023038157,10,0.003599712023038157,11,11.0,0.7637198409347822,0.7637198409347822,0.7637198409347824,11,0.006524050540354638,0.9090909090909091,10,0.7637198409347824
neural:single_LR01,0.5,test,fixed_threshold_0.5,prespecified,2778,0.8740100791936645,0.5885204815316981,0.7425742574257426,0.18796992481203006,0.9890710382513661,0.3,0.32861677942260653,0.09777165989969655,2353,26,324,75,0.5,0.8005464480874317,0.4822146785143013,0.25510231872780864,1.1255155765784288,0.0032397408207343412,9,0.0032397408207343412,10,10.0,0.6694841506580512,0.6694841506580512,0.6694841506580511,10,0.004389317406757761,0.9,9,0.6694841506580511
neural:single_LR01,0.75,validation,fixed_threshold_0.5,prespecified,2778,0.8599712023038157,0.5698941553126196,0.5416666666666666,0.16290726817042606,0.976881042454813,0.2504816955684008,0.34151807697172043,0.10383465834896231,2324,55,334,65,0.5,0.7902316741833567,0.38680122876988604,-0.07924252217758648,0.9865525302722316,0.0032397408207343412,9,0.0032397408207343412,11,11.0,0.6740503501937245,0.6740503501937245,0.6740503501937245,11,0.005284664108751139,0.8181818181818182,9,0.6740503501937245
neural:single_LR01,0.75,test,fixed_threshold_0.5,prespecified,2778,0.8729301655867531,0.59310476696154,0.7017543859649122,0.20050125313283207,0.985708280790248,0.31189083820662766,0.3285506404999112,0.09781712046572606,2345,34,319,80,0.5,0.8010668748373665,0.47111832919267355,0.19266578514629504,1.110956574399818,0.0021598272138228943,6,0.0021598272138228943,10,10.0,0.5820855384071668,0.5820855384071668,0.5820855384071668,10,0.003461997812088276,0.6,6,0.5820855384071668
neural:single_LR01,1.0,validation,fixed_threshold_0.5,prespecified,2778,0.859251259899208,0.5632160476854178,0.5363636363636364,0.14786967418546365,0.978562421185372,0.2318271119842829,0.34173352414436514,0.10389541031680728,2328,51,340,59,0.5,0.7898123829961621,0.3852952790239213,-0.06356950340657802,0.9854832650132417,0.0032397408207343412,9,0.0032397408207343412,11,11.0,0.6311814901277875,0.6311814901277875,0.6311814901277875,11,0.004889261137248567,0.8181818181818182,9,0.6311814901277875
neural:single_LR01,1.0,test,fixed_threshold_0.5,prespecified,2778,0.8718502519798416,0.5872594474837788,0.7009345794392523,0.18796992481203006,0.9865489701555276,0.2964426877470356,0.3298264466501923,0.09822249378062471,2347,32,324,75,0.5,0.79900202376475,0.4651899294559576,0.20489088104113456,1.1052823594002152,0.0017998560115190785,5,0.0017998560115190785,10,10.0,0.5461003318428993,0.5461003318428993,0.5461003318428993,10,0.003093157518844885,0.5,5,0.5461003318428993
neural:single_LR01,1.5,validation,fixed_threshold_0.5,prespecified,2778,0.8581713462922966,0.5657144121337392,0.5210084033613446,0.15538847117794485,0.9760403530895334,0.23938223938223938,0.34240099315201117,0.10424986412792374,2322,57,337,62,0.5,0.7899377489541424,0.3821484279259069,-0.09136530002455621,0.9651742329076417,0.0014398848092152627,4,0.0014398848092152627,11,11.0,0.5361280621904316,0.5361280621904316,0.5361280621904315,11,0.0038562877395517557,0.36363636363636365,4,0.5361280621904315
