algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,soft_violation_LR01
neural:single_LR01,0.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.7037437005039597,0.7331617189253082,0.2965451055662188,0.7744360902255639,0.6918873476250526,0.42886884108258155,0.3401498941990284,0.10336897278034907,1646,733,90,309,0.11813894162575404,0.7923144346785417,0.3945487977180163,-0.04559101436130201,0.9704074759332653,0.0032397408207343412,9,0.0032397408207343412,11,11.0,0.9163113160228188,0.9163113160228188,0.9163113160228189,11,0.011569176516032807,0.8181818181818182,9,0.9163113160228189
neural:single_LR01,0.0,test,baseline_common_threshold,lambda_0_validation,2778,0.7210223182145429,0.7296915049287784,0.30578512396694213,0.7418546365914787,0.7175283732660782,0.43306510607168985,0.3266836116287911,0.09706227171673955,1707,672,103,296,0.11813894162575404,0.8034056347257382,0.486491531883908,0.24593559239224297,1.1007906954987479,0.0021598272138228943,6,0.0021598272138228943,10,10.0,0.8299908118632932,0.8299908118632932,0.8299908118632933,10,0.007949995251336923,0.6,6,0.8299908118632933
neural:single_LR01,0.1,validation,baseline_common_threshold,lambda_0_validation,2778,0.7008639308855291,0.7314803401947492,0.29428571428571426,0.7744360902255639,0.6885245901639344,0.42650103519668736,0.34023245212660086,0.10334265290813323,1638,741,90,309,0.11813894162575404,0.7919035714549088,0.3951676518243101,-0.05926723637800214,0.9750908199206872,0.0028797696184305254,8,0.0028797696184305254,11,11.0,0.8883922736188677,0.8883922736188677,0.8883922736188677,11,0.010064975127601928,0.7272727272727273,8,0.8883922736188677
neural:single_LR01,0.1,test,baseline_common_threshold,lambda_0_validation,2778,0.7167026637868971,0.7302983183052207,0.30324543610547666,0.7493734335839599,0.7112232030264817,0.43176895306859203,0.3267916872764075,0.0971147872116083,1692,687,100,299,0.11813894162575404,0.803190721654915,0.4844262354605974,0.22350529361248653,1.1018312531781285,0.0014398848092152627,4,0.0014398848092152627,10,10.0,0.7976808808743954,0.7976808808743954,0.7976808808743953,10,0.007047670205646767,0.4,4,0.7976808808743953
neural:single_LR01,0.25,validation,baseline_common_threshold,lambda_0_validation,2778,0.6969042476601872,0.7270825234587098,0.2904446546830653,0.7694235588972431,0.6847414880201765,0.4217032967032967,0.34041117190745285,0.10344613577054015,1629,750,92,307,0.11813894162575404,0.7915369550399749,0.3925279233984918,-0.06086467099563812,0.9717097849508312,0.0017998560115190785,5,0.0017998560115190785,11,11.0,0.8404785917338096,0.8404785917338096,0.8404785917338096,11,0.008381449454988957,0.45454545454545453,5,0.8404785917338096
neural:single_LR01,0.25,test,baseline_common_threshold,lambda_0_validation,2778,0.7167026637868971,0.7282123973237002,0.3024439918533605,0.7443609022556391,0.7120638923917613,0.43012309920347574,0.3280130238251943,0.09741888779374752,1694,685,102,297,0.11813894162575404,0.8006107113095896,0.4858625869429147,0.20353192571394935,1.0870554357364073,0.0010799136069114472,3,0.0010799136069114472,10,10.0,0.7571264835695427,0.7571264835695427,0.7571264835695426,10,0.005785113712211437,0.3,3,0.7571264835695426
neural:single_LR01,0.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.6929445644348452,0.7226847067226705,0.2866541353383459,0.7644110275689223,0.6809583858764187,0.4169514695830485,0.34098678375042984,0.1035771256320159,1620,759,94,305,0.11813894162575404,0.7904392127860634,0.38880439334519,-0.0242286405524427,0.9992206101024341,0.0010799136069114472,3,0.0010799136069114472,11,11.0,0.7637198409347822,0.7637198409347822,0.7637198409347824,11,0.006524050540354638,0.2727272727272727,3,0.7637198409347824
neural:single_LR01,0.5,test,baseline_common_threshold,lambda_0_validation,2778,0.7159827213822895,0.733006855094862,0.3038229376257545,0.7568922305764411,0.7091214796132829,0.4335965541995693,0.32861677942260653,0.09777165989969655,1687,692,97,302,0.11813894162575404,0.8005464480874317,0.4822146785143013,0.25510231872780864,1.1255155765784288,0.0,0,0.0,10,10.0,0.6694841506580512,0.6694841506580512,0.6694841506580511,10,0.004389317406757761,0.0,0,0.6694841506580511
neural:single_LR01,0.75,validation,baseline_common_threshold,lambda_0_validation,2778,0.6868250539956804,0.7243265793740341,0.2841429880843263,0.7769423558897243,0.6717108028583438,0.4161073825503356,0.34151807697172043,0.10383465834896231,1598,781,89,310,0.11813894162575404,0.7902316741833567,0.38680122876988604,-0.07924252217758648,0.9865525302722316,0.0007199424046076314,2,0.0007199424046076314,11,11.0,0.6740503501937245,0.6740503501937245,0.6740503501937245,11,0.005284664108751139,0.18181818181818182,2,0.6740503501937245
neural:single_LR01,0.75,test,baseline_common_threshold,lambda_0_validation,2778,0.7026637868970482,0.7273163994475469,0.293719806763285,0.7619047619047619,0.692728036990332,0.42398884239888424,0.3285506404999112,0.09781712046572606,1648,731,95,304,0.11813894162575404,0.8010668748373665,0.47111832919267355,0.19266578514629504,1.110956574399818,0.0,0,0.0,10,10.0,0.5820855384071668,0.5820855384071668,0.5820855384071668,10,0.003461997812088276,0.0,0,0.5820855384071668
neural:single_LR01,1.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.6839452843772498,0.7205592796619544,0.28127853881278536,0.7719298245614035,0.6691887347625053,0.41231593038821956,0.34173352414436514,0.10389541031680728,1592,787,91,308,0.11813894162575404,0.7898123829961621,0.3852952790239213,-0.06356950340657802,0.9854832650132417,0.0007199424046076314,2,0.0007199424046076314,11,11.0,0.6311814901277875,0.6311814901277875,0.6311814901277875,11,0.004889261137248567,0.18181818181818182,2,0.6311814901277875
neural:single_LR01,1.0,test,baseline_common_threshold,lambda_0_validation,2778,0.7055435565154787,0.7269118571965854,0.29521016617790813,0.7568922305764411,0.6969314838167298,0.4247538677918425,0.3298264466501923,0.09822249378062471,1658,721,97,302,0.11813894162575404,0.79900202376475,0.4651899294559576,0.20489088104113456,1.1052823594002152,0.0,0,0.0,10,10.0,0.5461003318428993,0.5461003318428993,0.5461003318428993,10,0.003093157518844885,0.0,0,0.5461003318428993
neural:single_LR01,1.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.6925845932325414,0.7256034158536315,0.2875816993464052,0.7719298245614035,0.6792770071458596,0.41904761904761906,0.34240099315201117,0.10424986412792374,1616,763,91,308,0.11813894162575404,0.7899377489541424,0.3821484279259069,-0.09136530002455621,0.9651742329076417,0.0003599712023038157,1,0.0003599712023038157,11,11.0,0.5361280621904316,0.5361280621904316,0.5361280621904315,11,0.0038562877395517557,0.09090909090909091,1,0.5361280621904315
neural:single_LR01,1.5,test,baseline_common_threshold,lambda_0_validation,2778,0.7120230381569475,0.729651998849583,0.3000997008973081,0.7543859649122807,0.7049180327868853,0.42938659058487877,0.33088592459927657,0.09856003487665468,1677,702,98,301,0.11813894162575404,0.797126801872272,0.45538050849060346,0.16228053949847673,1.0759960457652302,0.0,0,0.0,10,10.0,0.4610807657241821,0.4610807657241821,0.4610807657241821,10,0.0023829814858987307,0.0,0,0.4610807657241821
neural:single_LR01,2.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.6832253419726422,0.7243107769423558,0.2823529411764706,0.7819548872180451,0.6666666666666666,0.4148936170212766,0.3436741649081369,0.10460675404337673,1586,793,87,312,0.11813894162575404,0.7886767149062232,0.37795958298856897,-0.1320417146039899,0.9566257966941082,0.0003599712023038157,1,0.0003599712023038157,11,11.0,0.43859297037124634,0.43859297037124634,0.43859297037124634,11,0.0029586521936209474,0.09090909090909091,1,0.43859297037124634
neural:single_LR01,2.0,test,baseline_common_threshold,lambda_0_validation,2778,0.7023038156947444,0.7260632666154667,0.293036750483559,0.7593984962406015,0.692728036990332,0.4228890439637125,0.33090559096593436,0.09869889018435506,1648,731,96,303,0.11813894162575404,0.7984510456469042,0.444103888820775,0.12785674678573947,1.0750003820718694,0.0,0,0.0,10,10.0,0.3786838268240293,0.3786838268240293,0.3786838268240293,10,0.0018570457880567257,0.0,0,0.3786838268240293
