algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR05_neg,soft_violation_LR05
logistic:single_LR05,0.0,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.395825257538041,0.11894896582947341,2379,0,399,0,0.5,0.7593610971522965,0.3346097344662093,8.177543611673554,5.715480851711968,0.17998560115190784,500,0.17998560115190784,500,750.0,0.8254633099466663,0.8254633099466664,0.8254633099466664,500,0.4721574750877353,1.0,500,0.8254633099466664
logistic:single_LR05,0.0,test,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5,0.0,0.0,1.0,0.0,0.39548763288073996,0.1188529424855129,2379,0,399,0,0.5,0.7686992807786595,0.3669462263354828,9.342020050892833,6.359396371430544,0.16234701223902087,451,0.16234701223902087,451,676.5,0.8264255487816486,0.8264255487816488,0.8264255487816486,451,0.4272296052711125,1.0,451,0.8264255487816486
