algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR03_neg,soft_violation_LR03
xgboost:single_LR03,0.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.7688984881209503,0.7315704140553149,0.3452229299363057,0.6791979949874687,0.783942833123161,0.4577702702702703,0.34098166820689346,0.10336912675655044,1865,514,128,271,0.176466839134463,0.7895953629344483,0.4112856354938421,-0.16055807277262055,0.9450566056771348,0.0025197984161267097,7,0.0025197984161267097,66,66.0,0.6280662797347888,0.6280662797347888,0.6280662797347889,66,0.025774149657787692,0.10606060606060606,7,0.6280662797347889
xgboost:single_LR03,0.0,test,baseline_common_threshold,lambda_0_validation,2778,0.7915766738660908,0.7281239037063023,0.3695652173913043,0.6390977443609023,0.8171500630517023,0.46831955922865015,0.32783613300787867,0.09776640131015564,1944,435,144,255,0.176466839134463,0.8027730107108881,0.4682172562859919,0.09362643509448579,1.0510456494183482,0.005399568034557235,15,0.005399568034557235,51,51.0,0.6427528416533685,0.6427528416533685,0.6427528416533685,51,0.022856448224374472,0.29411764705882354,15,0.6427528416533685
xgboost:single_LR03,0.1,validation,baseline_common_threshold,lambda_0_validation,2778,0.7645788336933045,0.7290483459594763,0.34002509410288584,0.6791979949874687,0.7788986969314838,0.4531772575250836,0.340983234477708,0.10330761770648075,1853,526,128,271,0.176466839134463,0.7900625881643999,0.41015224058608446,-0.14821839549495786,0.9828800639027655,0.0014398848092152627,4,0.0014398848092152627,66,66.0,0.5926103626157561,0.5926103626157561,0.592610362615756,66,0.022983478768767083,0.06060606060606061,4,0.592610362615756
xgboost:single_LR03,0.1,test,baseline_common_threshold,lambda_0_validation,2778,0.7847372210223182,0.7272595106935055,0.36083916083916084,0.6466165413533834,0.8079024800336275,0.4631956912028725,0.3281640743148602,0.09788186602515667,1922,457,141,258,0.176466839134463,0.8030564009856503,0.46724386318407,0.10906534017038552,1.0938061701643382,0.0021598272138228943,6,0.0021598272138228943,51,51.0,0.6054074732539533,0.6054074732539533,0.6054074732539533,51,0.019644849782673002,0.11764705882352941,6,0.6054074732539533
xgboost:single_LR03,0.25,validation,baseline_common_threshold,lambda_0_validation,2778,0.7642188624910007,0.7215374501828341,0.336734693877551,0.6616541353383458,0.7814207650273224,0.4463229078613694,0.34201733070386436,0.10367818921754898,1859,520,135,264,0.176466839134463,0.7882779668802101,0.4062932095440729,-0.21435695738871616,0.9196301923367243,0.0010799136069114472,3,0.0010799136069114472,66,66.0,0.5399403509471717,0.5399403509471717,0.5399403509471717,66,0.019915806423911706,0.045454545454545456,3,0.5399403509471717
xgboost:single_LR03,0.25,test,baseline_common_threshold,lambda_0_validation,2778,0.790856731461483,0.7318754009867039,0.37,0.6491228070175439,0.8146279949558638,0.4713375796178344,0.32749371293528357,0.09778702705193679,1938,441,140,259,0.176466839134463,0.8040877730265132,0.46063652541427946,0.05076820279582604,1.0315196438734253,0.0014398848092152627,4,0.0014398848092152627,51,51.0,0.5508917518558287,0.5508917518558287,0.5508917518558287,51,0.016933203063113578,0.0784313725490196,4,0.5508917518558287
xgboost:single_LR03,0.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.7660187185025198,0.7257171933617146,0.3401273885350318,0.6691729323308271,0.782261454392602,0.4510135135135135,0.34310918985509425,0.10423914095135217,1861,518,132,267,0.176466839134463,0.7878697373951904,0.3982946921730948,-0.2595178069402622,0.9049021099552458,0.0003599712023038157,1,0.0003599712023038157,66,66.0,0.466824672366271,0.466824672366271,0.466824672366271,66,0.01610799152585424,0.015151515151515152,1,0.466824672366271
xgboost:single_LR03,0.5,test,baseline_common_threshold,lambda_0_validation,2778,0.7879769618430525,0.7281081012746242,0.3650568181818182,0.6441102756892231,0.8121059268600253,0.46600181323662737,0.3283452295709148,0.09816324872267244,1932,447,142,257,0.176466839134463,0.8036152803193354,0.4511291267220429,0.00959967298880269,1.0204348280740148,0.0003599712023038157,1,0.0003599712023038157,51,51.0,0.4766141770169507,0.4766141770169507,0.47661417701695075,51,0.013324945111644665,0.0196078431372549,1,0.47661417701695075
xgboost:single_LR03,0.75,validation,baseline_common_threshold,lambda_0_validation,2778,0.7544996400287977,0.7221205599117593,0.32806804374240583,0.6766917293233082,0.7675493905002102,0.44189852700491,0.3446257629511057,0.10477071694174309,1826,553,129,270,0.176466839134463,0.7868167686977003,0.39078876577178484,-0.2810672030564961,0.9165198711656061,0.0,0,0.0,66,66.0,0.4203119972270597,0.4203119972270597,0.4203119972270597,66,0.013805234017021044,0.0,0,0.4203119972270597
xgboost:single_LR03,0.75,test,baseline_common_threshold,lambda_0_validation,2778,0.7822174226061915,0.7257883043042663,0.3573407202216066,0.6466165413533834,0.8049600672551492,0.46030330062444247,0.3305622412949516,0.0989592832599669,1915,464,141,258,0.176466839134463,0.8016383961163943,0.4407887626209017,-0.021677530930405652,1.0292976052470495,0.0,0,0.0,51,51.0,0.42515898064934826,0.42515898064934826,0.4251589806493483,51,0.011125921976801437,0.0,0,0.4251589806493483
