algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR03_neg,soft_violation_LR03
xgboost:single_LR03,0.0,validation,fixed_threshold_0.5,prespecified,2778,0.8639308855291576,0.5941082213731048,0.5695364238410596,0.21553884711779447,0.9726775956284153,0.31272727272727274,0.34098166820689346,0.10336912675655044,2314,65,313,86,0.5,0.7895953629344483,0.4112856354938421,-0.16055807277262055,0.9450566056771348,0.01907847372210223,53,0.01907847372210223,66,66.0,0.6280662797347888,0.6280662797347888,0.6280662797347889,66,0.025774149657787692,0.803030303030303,53,0.6280662797347889
xgboost:single_LR03,0.0,test,fixed_threshold_0.5,prespecified,2778,0.8693304535637149,0.5962178460021428,0.6343283582089553,0.21303258145363407,0.9794031105506515,0.31894934333958724,0.32783613300787867,0.09776640131015564,2330,49,314,85,0.5,0.8027730107108881,0.4682172562859919,0.09362643509448579,1.0510456494183482,0.012958963282937365,36,0.012958963282937365,51,51.0,0.6427528416533685,0.6427528416533685,0.6427528416533685,51,0.022856448224374472,0.7058823529411765,36,0.6427528416533685
xgboost:single_LR03,0.1,validation,fixed_threshold_0.5,prespecified,2778,0.86321094312455,0.5936878766904652,0.5620915032679739,0.21553884711779447,0.9718369062631358,0.3115942028985507,0.340983234477708,0.10330761770648075,2312,67,313,86,0.5,0.7900625881643999,0.41015224058608446,-0.14821839549495786,0.9828800639027655,0.017278617710583154,48,0.017278617710583154,66,66.0,0.5926103626157561,0.5926103626157561,0.592610362615756,66,0.022983478768767083,0.7272727272727273,48,0.592610362615756
xgboost:single_LR03,0.1,test,fixed_threshold_0.5,prespecified,2778,0.8696904247660188,0.5943420973619421,0.6434108527131783,0.20802005012531327,0.9806641445985709,0.3143939393939394,0.3281640743148602,0.09788186602515667,2333,46,316,83,0.5,0.8030564009856503,0.46724386318407,0.10906534017038552,1.0938061701643382,0.011879049676025918,33,0.011879049676025918,51,51.0,0.6054074732539533,0.6054074732539533,0.6054074732539533,51,0.019644849782673002,0.6470588235294118,33,0.6054074732539533
xgboost:single_LR03,0.25,validation,fixed_threshold_0.5,prespecified,2778,0.8599712023038157,0.5959681675816275,0.5294117647058824,0.22556390977443608,0.9663724253888188,0.3163444639718805,0.34201733070386436,0.10367818921754898,2299,80,309,90,0.5,0.7882779668802101,0.4062932095440729,-0.21435695738871616,0.9196301923367243,0.011879049676025918,33,0.011879049676025918,66,66.0,0.5399403509471717,0.5399403509471717,0.5399403509471717,66,0.019915806423911706,0.5,33,0.5399403509471717
xgboost:single_LR03,0.25,test,fixed_threshold_0.5,prespecified,2778,0.8704103671706264,0.605192046952185,0.6326530612244898,0.23308270676691728,0.9773013871374527,0.34065934065934067,0.32749371293528357,0.09778702705193679,2325,54,306,93,0.5,0.8040877730265132,0.46063652541427946,0.05076820279582604,1.0315196438734253,0.009719222462203024,27,0.009719222462203024,51,51.0,0.5508917518558287,0.5508917518558287,0.5508917518558287,51,0.016933203063113578,0.5294117647058824,27,0.5508917518558287
xgboost:single_LR03,0.5,validation,fixed_threshold_0.5,prespecified,2778,0.8606911447084233,0.6047321961903498,0.532608695652174,0.24561403508771928,0.9638503572929803,0.3361921097770154,0.34310918985509425,0.10423914095135217,2293,86,301,98,0.5,0.7878697373951904,0.3982946921730948,-0.2595178069402622,0.9049021099552458,0.00827933765298776,23,0.00827933765298776,66,66.0,0.466824672366271,0.466824672366271,0.466824672366271,66,0.01610799152585424,0.3484848484848485,23,0.466824672366271
xgboost:single_LR03,0.5,test,fixed_threshold_0.5,prespecified,2778,0.8704103671706264,0.605192046952185,0.6326530612244898,0.23308270676691728,0.9773013871374527,0.34065934065934067,0.3283452295709148,0.09816324872267244,2325,54,306,93,0.5,0.8036152803193354,0.4511291267220429,0.00959967298880269,1.0204348280740148,0.00827933765298776,23,0.00827933765298776,51,51.0,0.4766141770169507,0.4766141770169507,0.47661417701695075,51,0.013324945111644665,0.45098039215686275,23,0.47661417701695075
xgboost:single_LR03,0.75,validation,fixed_threshold_0.5,prespecified,2778,0.8610511159107271,0.6080712500039506,0.5343915343915344,0.2531328320802005,0.9630096679277007,0.3435374149659864,0.3446257629511057,0.10477071694174309,2291,88,298,101,0.5,0.7868167686977003,0.39078876577178484,-0.2810672030564961,0.9165198711656061,0.0064794816414686825,18,0.0064794816414686825,66,66.0,0.4203119972270597,0.4203119972270597,0.4203119972270597,66,0.013805234017021044,0.2727272727272727,18,0.4203119972270597
xgboost:single_LR03,0.75,test,fixed_threshold_0.5,prespecified,2778,0.8682505399568035,0.601845091922745,0.610738255033557,0.22807017543859648,0.9756200084068937,0.33211678832116787,0.3305622412949516,0.0989592832599669,2321,58,308,91,0.5,0.8016383961163943,0.4407887626209017,-0.021677530930405652,1.0292976052470495,0.0064794816414686825,18,0.0064794816414686825,51,51.0,0.42515898064934826,0.42515898064934826,0.4251589806493483,51,0.011125921976801437,0.35294117647058826,18,0.4251589806493483
xgboost:single_LR03,1.0,validation,fixed_threshold_0.5,prespecified,2778,0.8578113750899928,0.607222659422832,0.51,0.2556390977443609,0.9588062211013031,0.34056761268781305,0.34517246456565287,0.10510980811665137,2281,98,297,102,0.5,0.7876442893699148,0.3914611961766643,-0.33052199824309386,0.8725313906107977,0.003959683225341973,11,0.003959683225341973,66,66.0,0.36628819819191083,0.36628819819191083,0.36628819819191083,66,0.01148309341607923,0.16666666666666666,11,0.36628819819191083
xgboost:single_LR03,1.0,test,fixed_threshold_0.5,prespecified,2778,0.8686105111591073,0.6072700667178665,0.6075949367088608,0.24060150375939848,0.9739386296763346,0.34470377019748655,0.33160594548149813,0.09947875570298115,2317,62,303,96,0.5,0.8013560593370774,0.4363197708662455,-0.07948403172736286,0.9749727999669686,0.005039596832253419,14,0.005039596832253419,51,51.0,0.3770848461804722,0.3770848461804722,0.3770848461804722,51,0.009456900415633575,0.27450980392156865,14,0.3770848461804722
