algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR02_pos,violation_LR03_neg,violation_LR04_neg,soft_violation_LR01,soft_violation_LR02,soft_violation_LR03,soft_violation_LR04
neural:leave_out_LR05,0.0,validation,fixed_threshold_0.5,prespecified,2778,0.8603311735061195,0.5680184066724188,0.5478260869565217,0.15789473684210525,0.9781420765027322,0.245136186770428,0.3401498941990284,0.10336897278034907,2327,52,336,63,0.5,0.7923144346785417,0.3945487977180163,-0.04559101436130201,0.9704074759332653,0.03167746580273578,89,0.032037437005039596,222,222.0,0.3370915252083281,0.3370915252083281,0.3290555970948307,212,0.05376807676122989,0.4009009009009009,11,0,64,14,0.9163113160228189,0.07331812889434587,0.6624883955833738,0.7666202170153459
neural:leave_out_LR05,0.0,test,fixed_threshold_0.5,prespecified,2778,0.8740100791936645,0.5906064025132187,0.7333333333333333,0.19298245614035087,0.9882303488860866,0.3055555555555556,0.3266836116287911,0.09706227171673955,2351,28,322,77,0.5,0.8034056347257382,0.486491531883908,0.24593559239224297,1.1007906954987479,0.026277897768178547,76,0.027357811375089993,188,188.0,0.3541444692684747,0.3541444692684747,0.34389264490420507,178,0.05056493480106997,0.40425531914893614,10,0,47,19,0.8299908118632933,0.06551574417792355,0.6984573519892162,0.8201171990091863
neural:leave_out_LR05,0.1,validation,fixed_threshold_0.5,prespecified,2778,0.8617710583153347,0.5740738984914999,0.5619834710743802,0.17042606516290726,0.9777217318200925,0.26153846153846155,0.3400619015216045,0.10325463741227742,2326,53,331,68,0.5,0.79181086385573,0.4009819416231245,-0.07461227615944843,0.972157830841456,0.028797696184305256,81,0.029157667386609073,222,222.0,0.32423409810373643,0.32423409810373643,0.3159043755610737,212,0.048798564318117986,0.36486486486486486,11,0,56,14,0.8962813659260669,0.07133708013555942,0.627897721574162,0.760386980821689
neural:leave_out_LR05,0.1,test,fixed_threshold_0.5,prespecified,2778,0.8732901367890569,0.5912290183213393,0.7155963302752294,0.19548872180451127,0.9869693148381673,0.30708661417322836,0.3273513463314039,0.09733075732099934,2348,31,321,78,0.5,0.8024395794024786,0.4811213206621954,0.2030458039604063,1.0939493968535916,0.0251979841612671,73,0.026277897768178547,188,188.0,0.3401640603906666,0.3401640603906666,0.3307172637049122,178,0.04544085348430275,0.3882978723404255,10,0,44,19,0.7838844250887632,0.06324552191007468,0.6640341220533147,0.8113548690289781
neural:leave_out_LR05,0.25,validation,fixed_threshold_0.5,prespecified,2778,0.8628509719222462,0.5851340204230626,0.5652173913043478,0.19548872180451127,0.9747793190416141,0.2905027932960894,0.3406876170186631,0.10329796345289244,2319,60,321,78,0.5,0.790307525855412,0.3976518054201149,-0.1011722918000864,0.9614890495243728,0.02663786897048236,74,0.02663786897048236,222,222.0,0.3045774965180649,0.3045774965180649,0.2954553460596867,212,0.04219630561337728,0.3333333333333333,10,0,53,11,0.8418593508276072,0.07006219753470178,0.5903856733983214,0.6854807496070863
neural:leave_out_LR05,0.25,test,fixed_threshold_0.5,prespecified,2778,0.8718502519798416,0.5945601709191011,0.6776859504132231,0.20551378446115287,0.9836065573770492,0.3153846153846154,0.32740521611610673,0.09730535596477854,2340,39,317,82,0.5,0.8017021325908297,0.47766077721303174,0.17641478538551175,1.0849992913239794,0.022318214542836574,63,0.02267818574514039,188,188.0,0.31782602462653364,0.31782602462653364,0.30835438228808765,178,0.03870220003521471,0.3351063829787234,8,0,38,17,0.7137154382963976,0.062234098114717154,0.6241391725789487,0.7400925183636055
neural:leave_out_LR05,0.5,validation,fixed_threshold_0.5,prespecified,2778,0.8563714902807775,0.5896946022053874,0.5,0.21553884711779447,0.9638503572929803,0.30122591943957966,0.34273099020472375,0.10405902200326567,2293,86,313,86,0.5,0.7883153659685153,0.39112287163065623,-0.19868129952638958,0.9266086007014936,0.017278617710583154,48,0.017278617710583154,222,222.0,0.272441192780406,0.272441192780406,0.26256874661875085,212,0.03492241361837084,0.21621621621621623,10,0,30,8,0.7674833291182012,0.06874115890465103,0.5199158282743559,0.5859221902158525
neural:leave_out_LR05,0.5,test,fixed_threshold_0.5,prespecified,2778,0.8714902807775378,0.6079084849576653,0.6418918918918919,0.23809523809523808,0.9777217318200925,0.3473491773308958,0.32876015006960974,0.09775051945499494,2326,53,304,95,0.5,0.8003631398799647,0.44804232635253693,0.06523740425824355,1.0468540260471124,0.01655867530597552,46,0.01655867530597552,188,188.0,0.28076776206255594,0.28076776206255594,0.271455879619673,178,0.03079523915153993,0.24468085106382978,7,0,26,13,0.6262996412813663,0.06316767719194846,0.5471041321851848,0.6208906829879995
neural:leave_out_LR05,0.75,validation,fixed_threshold_0.5,prespecified,2778,0.8542116630669546,0.5967772520835506,0.4845360824742268,0.23558897243107768,0.9579655317360235,0.31703204047217537,0.3447645607861386,0.10476493785213846,2279,100,305,94,0.5,0.7867899045638476,0.3803980659301517,-0.25597350011983816,0.8962139321073309,0.013678905687544997,38,0.013678905687544997,222,222.0,0.24909243089854496,0.24909243089854496,0.23845002274673271,212,0.030553087661683104,0.17117117117117117,9,1,21,7,0.7021982878672354,0.06449919975100038,0.4780728029030742,0.5091091689136293
neural:leave_out_LR05,0.75,test,fixed_threshold_0.5,prespecified,2778,0.8729301655867531,0.619178779230548,0.6402439024390244,0.2631578947368421,0.9751996637242539,0.37300177619893427,0.33056162908252495,0.09829577720435279,2320,59,294,105,0.5,0.7978990140336129,0.43519090193799365,-0.0031705272513121415,1.008372844249177,0.01331893448524118,37,0.01331893448524118,188,188.0,0.2524219378762951,0.2524219378762951,0.2427773057563363,178,0.026368660709279703,0.19680851063829788,5,0,22,10,0.5569102182984352,0.05916945943551392,0.5017319439417298,0.5214521777734421
