algorithm_key,fold,algorithm,scenario,selected_lambda,balanced_accuracy_tolerance,auc_tolerance,average_precision_tolerance,minimum_violation_reduction,minimum_soft_violation_reduction,selection_reason,validation_balanced_accuracy,validation_roc_auc,validation_average_precision,validation_patient_violation_rate,validation_soft_rule_violation,test_balanced_accuracy,test_delta_balanced_accuracy,test_sensitivity,test_delta_sensitivity,test_specificity,test_delta_specificity,test_roc_auc,test_delta_roc_auc,test_average_precision,test_delta_average_precision,test_patient_violation_rate,test_delta_patient_violation_rate,test_soft_rule_violation,test_delta_soft_rule_violation,test_log_loss,test_delta_log_loss,test_brier_score,test_delta_brier_score
xgboost,3,XGBoost,ba_strict_0.005,0.0,0.005,0.01,0.02,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7445594071067462,0.8040439365660885,0.4258075038129716,0.0396039603960396,0.5830163499283127,0.7374876425715255,0.0,0.7192982456140351,0.0,0.755677039529016,0.0,0.8002923625295366,0.0,0.4430190809220333,0.0,0.0388908894490457,0.0,0.5763350210130185,0.0,0.3323546100178852,0.0,0.1001149354365521,0.0
xgboost,3,XGBoost,ba_permissive_0.020,0.1,0.02,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",0.7297914363890047,0.80325406016239,0.419670850795066,0.0189018901890189,0.5168993421396401,0.729009761578041,-0.008477880993484566,0.7393483709273183,0.020050125313283207,0.7186711522287637,-0.03700588730025234,0.7965572046179367,-0.003735157911599951,0.4391387918343224,-0.0038802890877108753,0.0219661505221462,-0.0169247389268995,0.5124691751576637,-0.06386584585535482,0.3352156626739549,0.002861052656069729,0.101071744282126,0.0009568088455738921
xgboost,3,XGBoost,auc_strict_0.005,0.0,0.01,0.005,0.02,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7445594071067462,0.8040439365660885,0.4258075038129716,0.0396039603960396,0.5830163499283127,0.7374876425715255,0.0,0.7192982456140351,0.0,0.755677039529016,0.0,0.8002923625295366,0.0,0.4430190809220333,0.0,0.0388908894490457,0.0,0.5763350210130185,0.0,0.3323546100178852,0.0,0.1001149354365521,0.0
xgboost,3,XGBoost,auc_permissive_0.020,0.0,0.01,0.02,0.02,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7445594071067462,0.8040439365660885,0.4258075038129716,0.0396039603960396,0.5830163499283127,0.7374876425715255,0.0,0.7192982456140351,0.0,0.755677039529016,0.0,0.8002923625295366,0.0,0.4430190809220333,0.0,0.0388908894490457,0.0,0.5763350210130185,0.0,0.3323546100178852,0.0,0.1001149354365521,0.0
xgboost,3,XGBoost,ap_strict_0.010,0.0,0.01,0.01,0.01,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7445594071067462,0.8040439365660885,0.4258075038129716,0.0396039603960396,0.5830163499283127,0.7374876425715255,0.0,0.7192982456140351,0.0,0.755677039529016,0.0,0.8002923625295366,0.0,0.4430190809220333,0.0,0.0388908894490457,0.0,0.5763350210130185,0.0,0.3323546100178852,0.0,0.1001149354365521,0.0
xgboost,3,XGBoost,ap_permissive_0.030,0.0,0.01,0.01,0.03,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7445594071067462,0.8040439365660885,0.4258075038129716,0.0396039603960396,0.5830163499283127,0.7374876425715255,0.0,0.7192982456140351,0.0,0.755677039529016,0.0,0.8002923625295366,0.0,0.4430190809220333,0.0,0.0388908894490457,0.0,0.5763350210130185,0.0,0.3323546100178852,0.0,0.1001149354365521,0.0
xgboost,3,XGBoost,violation_strict_0.50,0.0,0.01,0.01,0.02,0.5,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7445594071067462,0.8040439365660885,0.4258075038129716,0.0396039603960396,0.5830163499283127,0.7374876425715255,0.0,0.7192982456140351,0.0,0.755677039529016,0.0,0.8002923625295366,0.0,0.4430190809220333,0.0,0.0388908894490457,0.0,0.5763350210130185,0.0,0.3323546100178852,0.0,0.1001149354365521,0.0
xgboost,3,XGBoost,violation_permissive_0.30,0.0,0.01,0.01,0.02,0.3,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7445594071067462,0.8040439365660885,0.4258075038129716,0.0396039603960396,0.5830163499283127,0.7374876425715255,0.0,0.7192982456140351,0.0,0.755677039529016,0.0,0.8002923625295366,0.0,0.4430190809220333,0.0,0.0388908894490457,0.0,0.5763350210130185,0.0,0.3323546100178852,0.0,0.1001149354365521,0.0
xgboost,4,XGBoost,primary,0.0,0.01,0.01,0.02,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7412705890880098,0.8083236005844592,0.4587981860618291,0.0378037803780378,0.5866272919002722,0.7117768137753973,0.0,0.7368421052631579,0.0,0.6867115222876367,0.0,0.7770856915206434,0.0,0.4627400755607853,0.0,0.0356499819949585,0.0,0.5842652858760404,0.0,0.3398356274501454,0.0,0.1005361706446075,0.0
xgboost,4,XGBoost,ba_strict_0.005,0.0,0.005,0.01,0.02,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7412705890880098,0.8083236005844592,0.4587981860618291,0.0378037803780378,0.5866272919002722,0.7117768137753973,0.0,0.7368421052631579,0.0,0.6867115222876367,0.0,0.7770856915206434,0.0,0.4627400755607853,0.0,0.0356499819949585,0.0,0.5842652858760404,0.0,0.3398356274501454,0.0,0.1005361706446075,0.0
xgboost,4,XGBoost,ba_permissive_0.020,0.1,0.02,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",0.724699657528041,0.8049705381866941,0.4526415825655702,0.0216021602160216,0.5192407533218341,0.7072854550168525,-0.004491358758544783,0.7593984962406015,0.022556390977443663,0.6551724137931034,-0.03153910849453323,0.776640929489409,-0.0004447620312344469,0.4530043482429648,-0.009735727317820464,0.0205257472092185,-0.015124234785740001,0.514343712661436,-0.06992157321460446,0.3432277935901496,0.0033921661400042047,0.1021530927664723,0.0016169221218648028
xgboost,4,XGBoost,auc_strict_0.005,0.0,0.01,0.005,0.02,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7412705890880098,0.8083236005844592,0.4587981860618291,0.0378037803780378,0.5866272919002722,0.7117768137753973,0.0,0.7368421052631579,0.0,0.6867115222876367,0.0,0.7770856915206434,0.0,0.4627400755607853,0.0,0.0356499819949585,0.0,0.5842652858760404,0.0,0.3398356274501454,0.0,0.1005361706446075,0.0
xgboost,4,XGBoost,auc_permissive_0.020,0.0,0.01,0.02,0.02,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7412705890880098,0.8083236005844592,0.4587981860618291,0.0378037803780378,0.5866272919002722,0.7117768137753973,0.0,0.7368421052631579,0.0,0.6867115222876367,0.0,0.7770856915206434,0.0,0.4627400755607853,0.0,0.0356499819949585,0.0,0.5842652858760404,0.0,0.3398356274501454,0.0,0.1005361706446075,0.0
xgboost,4,XGBoost,ap_strict_0.010,0.0,0.01,0.01,0.01,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7412705890880098,0.8083236005844592,0.4587981860618291,0.0378037803780378,0.5866272919002722,0.7117768137753973,0.0,0.7368421052631579,0.0,0.6867115222876367,0.0,0.7770856915206434,0.0,0.4627400755607853,0.0,0.0356499819949585,0.0,0.5842652858760404,0.0,0.3398356274501454,0.0,0.1005361706446075,0.0
xgboost,4,XGBoost,ap_permissive_0.030,0.0,0.01,0.01,0.03,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7412705890880098,0.8083236005844592,0.4587981860618291,0.0378037803780378,0.5866272919002722,0.7117768137753973,0.0,0.7368421052631579,0.0,0.6867115222876367,0.0,0.7770856915206434,0.0,0.4627400755607853,0.0,0.0356499819949585,0.0,0.5842652858760404,0.0,0.3398356274501454,0.0,0.1005361706446075,0.0
xgboost,4,XGBoost,violation_strict_0.50,0.0,0.01,0.01,0.02,0.5,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7412705890880098,0.8083236005844592,0.4587981860618291,0.0378037803780378,0.5866272919002722,0.7117768137753973,0.0,0.7368421052631579,0.0,0.6867115222876367,0.0,0.7770856915206434,0.0,0.4627400755607853,0.0,0.0356499819949585,0.0,0.5842652858760404,0.0,0.3398356274501454,0.0,0.1005361706446075,0.0
xgboost,4,XGBoost,violation_permissive_0.30,0.0,0.01,0.01,0.02,0.3,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7412705890880098,0.8083236005844592,0.4587981860618291,0.0378037803780378,0.5866272919002722,0.7117768137753973,0.0,0.7368421052631579,0.0,0.6867115222876367,0.0,0.7770856915206434,0.0,0.4627400755607853,0.0,0.0356499819949585,0.0,0.5842652858760404,0.0,0.3398356274501454,0.0,0.1005361706446075,0.0
xgboost,5,XGBoost,primary,0.0,0.01,0.01,0.02,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.734801674307355,0.795641924893379,0.4673946490942239,0.0373537353735373,0.5692867234060804,0.7339464093370516,0.0,0.7719298245614035,0.0,0.6959629941126998,0.0,0.800307644637245,0.0,0.4244721903407412,0.0,0.0345696795102628,0.0,0.5883750671274873,0.0,0.3338906115529108,0.0,0.1008375341922002,0.0
xgboost,5,XGBoost,ba_strict_0.005,0.0,0.005,0.01,0.02,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.734801674307355,0.795641924893379,0.4673946490942239,0.0373537353735373,0.5692867234060804,0.7339464093370516,0.0,0.7719298245614035,0.0,0.6959629941126998,0.0,0.800307644637245,0.0,0.4244721903407412,0.0,0.0345696795102628,0.0,0.5883750671274873,0.0,0.3338906115529108,0.0,0.1008375341922002,0.0
xgboost,5,XGBoost,ba_permissive_0.020,0.25,0.02,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",0.722452751553808,0.7935218603854333,0.4608745684439715,0.022052205220522,0.4350861755689435,0.7227772964792132,-0.011169112857838392,0.7794486215538847,0.007518796992481258,0.6661059714045416,-0.029857022708158154,0.7941020549692145,-0.006205589668030531,0.4207765351973219,-0.0036956551434192964,0.0158444364422038,-0.018725243068059002,0.4454830717838086,-0.14289199534367875,0.3459005243899355,0.012009912837024739,0.1057090484594676,0.004871514267267396
xgboost,5,XGBoost,auc_strict_0.005,0.0,0.01,0.005,0.02,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.734801674307355,0.795641924893379,0.4673946490942239,0.0373537353735373,0.5692867234060804,0.7339464093370516,0.0,0.7719298245614035,0.0,0.6959629941126998,0.0,0.800307644637245,0.0,0.4244721903407412,0.0,0.0345696795102628,0.0,0.5883750671274873,0.0,0.3338906115529108,0.0,0.1008375341922002,0.0
xgboost,5,XGBoost,auc_permissive_0.020,0.0,0.01,0.02,0.02,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.734801674307355,0.795641924893379,0.4673946490942239,0.0373537353735373,0.5692867234060804,0.7339464093370516,0.0,0.7719298245614035,0.0,0.6959629941126998,0.0,0.800307644637245,0.0,0.4244721903407412,0.0,0.0345696795102628,0.0,0.5883750671274873,0.0,0.3338906115529108,0.0,0.1008375341922002,0.0
xgboost,5,XGBoost,ap_strict_0.010,0.0,0.01,0.01,0.01,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.734801674307355,0.795641924893379,0.4673946490942239,0.0373537353735373,0.5692867234060804,0.7339464093370516,0.0,0.7719298245614035,0.0,0.6959629941126998,0.0,0.800307644637245,0.0,0.4244721903407412,0.0,0.0345696795102628,0.0,0.5883750671274873,0.0,0.3338906115529108,0.0,0.1008375341922002,0.0
xgboost,5,XGBoost,ap_permissive_0.030,0.0,0.01,0.01,0.03,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.734801674307355,0.795641924893379,0.4673946490942239,0.0373537353735373,0.5692867234060804,0.7339464093370516,0.0,0.7719298245614035,0.0,0.6959629941126998,0.0,0.800307644637245,0.0,0.4244721903407412,0.0,0.0345696795102628,0.0,0.5883750671274873,0.0,0.3338906115529108,0.0,0.1008375341922002,0.0
xgboost,5,XGBoost,violation_strict_0.50,0.0,0.01,0.01,0.02,0.5,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.734801674307355,0.795641924893379,0.4673946490942239,0.0373537353735373,0.5692867234060804,0.7339464093370516,0.0,0.7719298245614035,0.0,0.6959629941126998,0.0,0.800307644637245,0.0,0.4244721903407412,0.0,0.0345696795102628,0.0,0.5883750671274873,0.0,0.3338906115529108,0.0,0.1008375341922002,0.0
xgboost,5,XGBoost,violation_permissive_0.30,0.0,0.01,0.01,0.02,0.3,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.734801674307355,0.795641924893379,0.4673946490942239,0.0373537353735373,0.5692867234060804,0.7339464093370516,0.0,0.7719298245614035,0.0,0.6959629941126998,0.0,0.800307644637245,0.0,0.4244721903407412,0.0,0.0345696795102628,0.0,0.5883750671274873,0.0,0.3338906115529108,0.0,0.1008375341922002,0.0
xgboost,6,XGBoost,primary,0.0,0.01,0.01,0.02,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7349194556689076,0.796886453825588,0.4710203036003585,0.0405040504050405,0.5731293359534317,0.7186471854288938,0.0,0.7117794486215538,0.0,0.7255149222362337,0.0,0.8026992660297232,0.0,0.4458009917277578,0.0,0.0421166306695464,0.0,0.5749020252907422,0.0,0.3328564624899167,0.0,0.1006535467132405,0.0
xgboost,6,XGBoost,ba_strict_0.005,0.0,0.005,0.01,0.02,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7349194556689076,0.796886453825588,0.4710203036003585,0.0405040504050405,0.5731293359534317,0.7186471854288938,0.0,0.7117794486215538,0.0,0.7255149222362337,0.0,0.8026992660297232,0.0,0.4458009917277578,0.0,0.0421166306695464,0.0,0.5749020252907422,0.0,0.3328564624899167,0.0,0.1006535467132405,0.0
xgboost,6,XGBoost,ba_permissive_0.020,0.1,0.02,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",0.7160200771920924,0.79343537756751,0.4695642254346959,0.0225022502250225,0.508933583370602,0.7149952434680649,-0.003651941960828964,0.7368421052631579,0.02506265664160401,0.6931483816729719,-0.032366540563261825,0.8007239620699499,-0.0019753039597733,0.4267983732838824,-0.019002618443875352,0.0212383009359251,-0.0208783297336213,0.5068791520763584,-0.06802287321438383,0.3377648007912172,0.004908338301300497,0.1029556037120635,0.0023020569988229933
xgboost,6,XGBoost,auc_strict_0.005,0.0,0.01,0.005,0.02,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7349194556689076,0.796886453825588,0.4710203036003585,0.0405040504050405,0.5731293359534317,0.7186471854288938,0.0,0.7117794486215538,0.0,0.7255149222362337,0.0,0.8026992660297232,0.0,0.4458009917277578,0.0,0.0421166306695464,0.0,0.5749020252907422,0.0,0.3328564624899167,0.0,0.1006535467132405,0.0
xgboost,6,XGBoost,auc_permissive_0.020,0.0,0.01,0.02,0.02,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7349194556689076,0.796886453825588,0.4710203036003585,0.0405040504050405,0.5731293359534317,0.7186471854288938,0.0,0.7117794486215538,0.0,0.7255149222362337,0.0,0.8026992660297232,0.0,0.4458009917277578,0.0,0.0421166306695464,0.0,0.5749020252907422,0.0,0.3328564624899167,0.0,0.1006535467132405,0.0
xgboost,6,XGBoost,ap_strict_0.010,0.0,0.01,0.01,0.01,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7349194556689076,0.796886453825588,0.4710203036003585,0.0405040504050405,0.5731293359534317,0.7186471854288938,0.0,0.7117794486215538,0.0,0.7255149222362337,0.0,0.8026992660297232,0.0,0.4458009917277578,0.0,0.0421166306695464,0.0,0.5749020252907422,0.0,0.3328564624899167,0.0,0.1006535467132405,0.0
xgboost,6,XGBoost,ap_permissive_0.030,0.0,0.01,0.01,0.03,0.4,0.0,No penalized lambda satisfied all validation constraints; the unpenalized baseline was retained.,0.7349194556689076,0.796886453825588,0.4710203036003585,0.0405040504050405,0.5731293359534317,0.7186471854288938,0.0,0.7117794486215538,0.0,0.7255149222362337,0.0,0.8026992660297232,0.0,0.4458009917277578,0.0,0.0421166306695464,0.0,0.5749020252907422,0.0,0.3328564624899167,0.0,0.1006535467132405,0.0
