algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR02_pos,violation_LR03_neg,violation_LR04_neg,violation_LR05_neg,soft_violation_LR02,soft_violation_LR03,soft_violation_LR04,soft_violation_LR05
lightgbm:leave_out_LR01,0.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7534197264218863,0.7319196477954028,0.3309692671394799,0.7017543859649122,0.7620849096258933,0.4497991967871486,0.3409690727392309,0.1033494132771442,1813,566,119,280,0.1620460991482594,0.7898776997137652,0.40453878836719104,-0.1398448685489366,0.9606272594483047,0.03959683225341973,112,0.040316774658027354,711,961.0,0.5683256315552316,0.5412712759395801,0.5429557649202511,621,0.3572463158669537,0.15752461322081576,9,6,6,91,0.08276934369713913,0.6308009009096434,0.6544595726203124,0.6452682189261444
lightgbm:leave_out_LR01,0.0,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.775377969762419,0.7186661483469077,0.3469387755102041,0.6390977443609023,0.798234552332913,0.4497354497354497,0.329078278187055,0.097942081247911,1899,480,144,255,0.1620460991482594,0.7996451827340524,0.4719453791349321,0.09175927554321596,1.0539845533676393,0.047156227501799854,137,0.049316054715622754,629,854.5,0.5827604912043162,0.5570066434544386,0.5606229969474401,561,0.3385525393358609,0.2178060413354531,7,12,7,111,0.0792975706917617,0.6427075558106076,0.725875460489381,0.654597166302644
lightgbm:leave_out_LR01,0.1,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7469402447804175,0.7302224666331655,0.3248847926267281,0.706766917293233,0.7536780159730979,0.4451460142067877,0.34544879190369704,0.10531367379471362,1793,586,117,282,0.1798623189439729,0.7878365522886662,0.40648126614078167,-0.38801697137355606,0.8705187599842099,0.019438444924406047,54,0.019438444924406047,711,961.0,0.49960941171986006,0.4773969790555399,0.4782407407596638,621,0.27726248891629035,0.0759493670886076,20,3,6,25,0.10669230281017425,0.5314869277893824,0.6060220266982568,0.5627815702171863
lightgbm:leave_out_LR01,0.1,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7649388048956084,0.7250866763377548,0.33883248730964466,0.6691729323308271,0.7810004203446826,0.44987363100252736,0.32901031579219586,0.09808065698441851,1858,521,132,267,0.1798623189439729,0.8028894219575843,0.4723779263940827,-0.15774847100272532,0.9727771480399036,0.019798416126709864,55,0.019798416126709864,629,854.5,0.5156227058112332,0.49436081148001343,0.49692369404960834,561,0.2618627481179273,0.08744038155802862,21,6,7,21,0.10387064374895524,0.5478559175165271,0.6579455638503987,0.5749297192672744
lightgbm:leave_out_LR01,0.25,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7361411087113031,0.72704617786585,0.31526548672566373,0.7142857142857143,0.7398066414459857,0.43745203376822717,0.3576664658681847,0.11067425039584315,1760,619,114,285,0.17773782116442058,0.783001008195141,0.3967816294192985,-0.6175396099490347,0.7816765695974288,0.014038876889848811,39,0.014038876889848811,711,961.0,0.4262262913578696,0.4095240983578656,0.4079806242510498,621,0.21100377640330956,0.05485232067510549,36,1,2,0,0.13128353066658513,0.43892064605635583,0.5514898787417636,0.473727328249881
lightgbm:leave_out_LR01,0.25,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7483801295896328,0.7279342745261641,0.32517482517482516,0.6992481203007519,0.7566204287515763,0.4439140811455847,0.3361907982620491,0.10126089945519919,1800,579,120,279,0.17773782116442058,0.8004347775702392,0.45476654478381673,-0.4115494517489961,0.8861560951529335,0.011879049676025918,33,0.011879049676025918,629,854.5,0.43927763941628917,0.42310808152775725,0.4234250472616736,561,0.19705177987996966,0.05246422893481717,27,4,2,0,0.12497382536941319,0.452969669557636,0.583201989110715,0.48438030864860226
lightgbm:leave_out_LR01,0.5,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7152627789776818,0.7231998659953793,0.2995910020449898,0.7343358395989975,0.7120638923917613,0.42556281771968046,0.3792466243309,0.12038600344474332,1694,685,106,293,0.16236236194171827,0.7783751096952132,0.3912382190513101,-0.8536240472668408,0.6648398198563048,0.012958963282937365,36,0.012958963282937365,711,961.0,0.34201476639861556,0.3309169397424224,0.32578732886816153,621,0.1550094387160461,0.05063291139240506,36,0,0,0,0.14746132874139678,0.3406360498182068,0.45609996187097707,0.3735769854088289
lightgbm:leave_out_LR01,0.5,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7350611951043916,0.7305875028049316,0.3158469945355191,0.7243107769423559,0.7368642286675073,0.4398782343987823,0.351993089707949,0.10863419314619212,1753,626,110,289,0.16236236194171827,0.7970488432093263,0.4382972412685584,-0.6821139399914896,0.7549405054272063,0.010079193664506839,28,0.010079193664506839,629,854.5,0.3526003421482756,0.34193822831948106,0.33864322843348466,561,0.14359744109646805,0.04451510333863275,27,1,0,0,0.13871997193694618,0.3558797306694512,0.5006225723223978,0.3823407838259332
lightgbm:leave_out_LR01,0.75,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7156227501799856,0.7234100383366993,0.2998976458546571,0.7343358395989975,0.712484237074401,0.4258720930232558,0.39745026267105515,0.12827162367965228,1695,684,106,293,0.1600656626620281,0.7761243166765168,0.38130851093154516,-0.9792356524474769,0.6055798916201922,0.012958963282937365,36,0.012958963282937365,711,961.0,0.2903645307813205,0.28274282146005547,0.27481366020821785,621,0.1257997944700111,0.05063291139240506,36,0,0,0,0.15601635276389136,0.28180615201731213,0.40856520801011686,0.31204067209099845
lightgbm:leave_out_LR01,0.75,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.730381569474442,0.7278552623677732,0.3114224137931034,0.7243107769423559,0.7313997477931904,0.43556895252449135,0.3668976117525947,0.1153071505802162,1740,639,110,289,0.1600656626620281,0.7947627580932153,0.4379148737296828,-0.8314613990553642,0.6856587149455868,0.009719222462203024,27,0.009719222462203024,629,854.5,0.2982258267404673,0.29093646969822756,0.2849561298580301,561,0.11559045318257113,0.04292527821939587,27,0,0,0,0.14561367411300988,0.29603898722895666,0.4476271193797306,0.31855844571859954
lightgbm:leave_out_LR01,1.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.712742980561555,0.7238145805876608,0.2982810920121335,0.7393483709273183,0.7082807902480034,0.4250720461095101,0.4146804327305116,0.13512188850993356,1685,694,104,295,0.15996415518145307,0.7744071191008205,0.3784443407048561,-1.0670822729518652,0.5615734508138293,0.012958963282937365,36,0.012958963282937365,711,961.0,0.25315152180333056,0.2479619937277246,0.23778925318208508,621,0.10684269379248391,0.05063291139240506,36,0,0,0,0.1612589215270545,0.23918665350916343,0.3730485856742322,0.2679105396503537
lightgbm:leave_out_LR01,1.0,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7289416846652268,0.7322293754562952,0.31210191082802546,0.7368421052631579,0.7276166456494325,0.43847874720357943,0.37999064855135284,0.12069634144267809,1731,648,105,294,0.15996415518145307,0.793768258392935,0.43385479646755093,-0.9292131988475069,0.6376723315553463,0.009719222462203024,27,0.009719222462203024,629,854.5,0.25933087624165546,0.2542248130375465,0.24630865703784477,561,0.09762361095944228,0.04292527821939587,27,0,0,0,0.14959937880098112,0.2517641377567819,0.3962658299347012,0.2735735093032275
lightgbm:leave_out_LR01,1.5,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7102231821454283,0.7254722556707025,0.29740518962075846,0.7468671679197995,0.7040773434216057,0.4254104211277659,0.4415066675631282,0.14477019860250484,1675,704,101,298,0.1532530117154988,0.7736670385505586,0.3768709227043066,-1.1747245066329002,0.5119338830156702,0.012958963282937365,36,0.012958963282937365,711,961.0,0.20621588122013332,0.20411068414228187,0.19080342484599105,621,0.08485991192013813,0.05063291139240506,36,0,0,0,0.16706730922768692,0.18996672790704894,0.31764075526177077,0.21220306170954267
lightgbm:leave_out_LR01,1.5,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7242620590352772,0.733668976982178,0.3094496365524403,0.7468671679197995,0.7204707860445565,0.43759177679882527,0.4023416722535985,0.12908112881700487,1714,665,101,298,0.1532530117154988,0.792965494863683,0.43086454761558396,-1.0541594318553074,0.5804030108482715,0.009719222462203024,27,0.009719222462203024,629,854.5,0.21013535050670548,0.20786667934839206,0.1970520060734281,561,0.07675470580336693,0.04292527821939587,27,0,0,0,0.15384213158009816,0.2003974695013024,0.3309415136441572,0.21646348424763323
lightgbm:leave_out_LR01,2.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7113030957523399,0.7240168517131416,0.2974874371859296,0.7418546365914787,0.7061790668348046,0.4246771879483501,0.4642413226319245,0.15175050117181257,1680,699,103,296,0.15805466737284227,0.7721421038936138,0.37243804879024944,-1.2436623315462885,0.4767651464919933,0.012958963282937365,36,0.012958963282937365,711,961.0,0.17734816238099574,0.17702039873287947,0.16172316661102623,621,0.07232855970995057,0.05063291139240506,36,0,0,0,0.16823552899466693,0.16145087527772184,0.2796643908881206,0.17828032219623832
