algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR02_pos,violation_LR03_neg,violation_LR04_neg,violation_LR05_neg,soft_violation_LR01,soft_violation_LR02,soft_violation_LR03,soft_violation_LR04,soft_violation_LR05,violation_reduction_fraction,soft_violation_reduction_fraction,passes_balanced_accuracy,passes_auc,passes_average_precision,passes_violation_reduction,passes_soft_violation_reduction,is_penalized,eligible,selected,best_validation_balanced_accuracy,baseline_validation_roc_auc,baseline_validation_average_precision,baseline_validation_patient_violation_rate,baseline_validation_soft_rule_violation,balanced_accuracy_tolerance,auc_tolerance,average_precision_tolerance,minimum_violation_reduction,minimum_soft_violation_reduction,selection_reason,selection_evaluation_mode,baseline_common_threshold
XGBoost,0.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.7688984881209503,0.7315704140553149,0.3452229299363057,0.6791979949874687,0.783942833123161,0.4577702702702703,0.34098166820689346,0.10336912675655044,1865,514,128,271,0.176466839134463,0.7895953629344483,0.4112856354938421,-0.16055807277262055,0.9450566056771348,0.04895608351331893,140,0.0503959683225342,722,899.5,0.6048582305632099,0.5441732622282471,0.5527313862586316,629,0.36374144933305835,0.19390581717451524,9,8,7,6,110,0.8668706868602228,0.084804724391213,0.6280662797347889,0.583404961449824,0.6442589094364617,0.0,0.0,True,True,True,False,True,False,False,False,0.7315704140553149,0.7895953629344483,0.4112856354938421,0.04895608351331893,0.6048582305632099,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.176466839134463
XGBoost,0.1,validation,baseline_common_threshold,lambda_0_validation,2778,0.7386609071274298,0.7264314632735686,0.3169092945128779,0.7092731829573935,0.7435897435897436,0.43808049535603716,0.3456701490895885,0.10541398578444484,1769,610,116,283,0.176466839134463,0.7883011437800048,0.4057143133206149,-0.3808668434569552,0.8908241986079087,0.021958243340532757,61,0.021958243340532757,722,899.5,0.529956295432779,0.48274006276642134,0.4878460488373163,629,0.2765399163920504,0.08448753462603878,9,28,3,4,17,0.8291597037595071,0.11847085476621635,0.5372931394966266,0.561302476038374,0.5602709462180813,0.5514705882352942,0.12383386940223398,True,True,True,True,True,True,True,True,0.7315704140553149,0.7895953629344483,0.4112856354938421,0.04895608351331893,0.6048582305632099,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.176466839134463
XGBoost,0.25,validation,baseline_common_threshold,lambda_0_validation,2778,0.7300215982721382,0.7234732480634121,0.30944625407166126,0.7142857142857143,0.7326607818411097,0.4318181818181818,0.3581201093057359,0.11086444825465093,1743,636,114,285,0.176466839134463,0.7829931069793019,0.39294175928133884,-0.6225341601988228,0.7966301348858861,0.017278617710583154,48,0.017278617710583154,722,899.5,0.44868239638105095,0.4154128148726346,0.4166522635612119,629,0.20946397251769255,0.0664819944598338,6,37,1,4,0,0.7632152400208853,0.1503251828576635,0.43688503196271644,0.5430066210618114,0.4700217990016994,0.6470588235294118,0.25820237915376765,True,True,True,True,True,True,True,False,0.7315704140553149,0.7895953629344483,0.4112856354938421,0.04895608351331893,0.6048582305632099,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.176466839134463
XGBoost,0.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.7278617710583153,0.7180403720524514,0.3057671381936888,0.7042606516290727,0.7318200924758301,0.4264036418816389,0.3791401969273347,0.1204601880995058,1741,638,118,281,0.176466839134463,0.7791494288474443,0.3882681051645603,-0.8611578444079332,0.6678570635762696,0.015478761699064075,43,0.015478761699064075,722,899.5,0.3565417267845602,0.3369223762720201,0.33328446249403865,629,0.15206938632065142,0.05955678670360111,1,39,0,3,0,0.6552131737202729,0.1706359289776763,0.33066036006047234,0.4986343436887178,0.3691296821421112,0.6838235294117648,0.4105367030344141,False,False,False,True,True,True,False,False,0.7315704140553149,0.7895953629344483,0.4112856354938421,0.04895608351331893,0.6048582305632099,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.176466839134463
XGBoost,0.75,validation,baseline_common_threshold,lambda_0_validation,2778,0.7242620590352772,0.716981609130013,0.3029001074113856,0.706766917293233,0.7271963009667928,0.42406015037593986,0.39725366535308165,0.1284520573414077,1730,649,117,282,0.176466839134463,0.7772921163775348,0.3827766806119834,-0.9864449341633869,0.6188508083064302,0.014758819294456443,41,0.014758819294456443,722,899.5,0.3022982577471216,0.2913522748879553,0.2841399771047143,629,0.12290899892578665,0.05678670360110803,1,38,0,2,0,0.5855779439203346,0.18650531975914925,0.2746354841618393,0.4725259748351883,0.30891092388016284,0.6985294117647058,0.5002163441412734,False,False,False,True,True,True,False,False,0.7315704140553149,0.7895953629344483,0.4112856354938421,0.04895608351331893,0.6048582305632099,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.176466839134463
XGBoost,1.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.7213822894168467,0.7132143094179333,0.2994652406417112,0.7017543859649122,0.7246742328709542,0.4197901049475262,0.41425948683986574,0.13542780513552863,1724,655,119,280,0.176466839134463,0.7759209920555907,0.3750305514881888,-1.077167624904704,0.5814371530023009,0.014038876889848811,39,0.014038876889848811,722,899.5,0.2637939938576849,0.2592341036088272,0.2486776889406902,629,0.10412737546888415,0.054016620498614956,1,38,0,0,0,0.5489510748425593,0.19980753266533968,0.23663889276594552,0.44430287426451986,0.2657417433985814,0.7132352941176471,0.563874672562437,False,False,False,True,True,True,False,False,0.7315704140553149,0.7895953629344483,0.4112856354938421,0.04895608351331893,0.6048582305632099,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.176466839134463
XGBoost,1.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.7217422606191505,0.7165533632315341,0.30106382978723406,0.7092731829573935,0.7238335435056746,0.42270351008215085,0.44207128301307846,0.14560630119516035,1722,657,116,283,0.176466839134463,0.7749686321731187,0.366301782195166,-1.1898799405276144,0.5250423017305544,0.013678905687544997,38,0.013678905687544997,722,899.5,0.21266736864024008,0.2157930643006764,0.2010469543370156,629,0.08153976851980599,0.05263157894736842,0,38,0,0,0,0.47315512967677337,0.21167889173805224,0.19069970986194656,0.3997260654082216,0.20899511648137054,0.7205882352941176,0.648401298198065,False,False,False,True,True,True,False,False,0.7315704140553149,0.7895953629344483,0.4112856354938421,0.04895608351331893,0.6048582305632099,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.176466839134463
XGBoost,2.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.7235421166306696,0.7176042249381335,0.30267379679144385,0.7092731829573935,0.7259352669188734,0.424287856071964,0.4648289294491882,0.15278379405467474,1727,652,116,283,0.176466839134463,0.7734447510116189,0.36117026839668875,-1.2616729538976934,0.48896640297465244,0.013678905687544997,38,0.013678905687544997,722,899.5,0.1803927785321334,0.18820438524282032,0.17071375772109473,629,0.06833126683303849,0.05263157894736842,0,38,0,0,0,0.4106258052578486,0.21995000958271707,0.1602875836446388,0.36137409955839733,0.17354717805560924,0.7205882352941176,0.701760231708905,False,False,False,True,True,True,False,False,0.7315704140553149,0.7895953629344483,0.4112856354938421,0.04895608351331893,0.6048582305632099,0.01,0.01,0.02,0.4,0.0,"Selected the smallest penalized lambda satisfying balanced-accuracy, ROC-AUC, average-precision, and violation-reduction constraints.",baseline_common_threshold,0.176466839134463
