algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,soft_violation_LR01
lightgbm:single_LR01,0.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7534197264218863,0.7319196477954028,0.3309692671394799,0.7017543859649122,0.7620849096258933,0.4497991967871486,0.3409690727392309,0.1033494132771442,1813,566,119,280,0.1620460991482594,0.7898776997137652,0.40453878836719104,-0.1398448685489366,0.9606272594483047,0.0032397408207343412,9,0.0032397408207343412,11,11.0,0.8638260760203477,0.8638260760203477,0.8638260760203477,11,0.009604660837065012,0.8181818181818182,9,0.8638260760203477
lightgbm:single_LR01,0.0,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.775377969762419,0.7186661483469077,0.3469387755102041,0.6390977443609023,0.798234552332913,0.4497354497354497,0.329078278187055,0.097942081247911,1899,480,144,255,0.1620460991482594,0.7996451827340524,0.4719453791349321,0.09175927554321596,1.0539845533676393,0.0017998560115190785,5,0.0017998560115190785,10,10.0,0.7997263470945638,0.7997263470945638,0.7997263470945637,10,0.006995018540157002,0.5,5,0.7997263470945637
lightgbm:single_LR01,0.1,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7465802735781137,0.7300122942918457,0.3245109321058688,0.706766917293233,0.7532576712904582,0.444794952681388,0.3413568748116061,0.10337891550987093,1792,587,117,282,0.15681951799366675,0.7885229045712221,0.404386786263338,-0.135925460872627,0.9656294732954462,0.0032397408207343412,9,0.0032397408207343412,11,11.0,0.8310110993335307,0.8310110993335307,0.8310110993335305,11,0.008314523039538172,0.8181818181818182,9,0.8310110993335305
lightgbm:single_LR01,0.1,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.769618430525558,0.720518193339591,0.3416557161629435,0.6516290726817042,0.7894073139974779,0.4482758620689655,0.3285266262243487,0.09780142021670114,1878,501,139,260,0.15681951799366675,0.8009062167819718,0.47303769203774704,0.11142247626945162,1.0700382258156722,0.0017998560115190785,5,0.0017998560115190785,10,10.0,0.7530582721779997,0.7530582721779997,0.7530582721779997,10,0.005986855452098844,0.5,5,0.7530582721779997
lightgbm:single_LR01,0.25,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.6868250539956804,0.7295413818278357,0.28610354223433243,0.7894736842105263,0.669609079445145,0.42,0.34108590248317866,0.10345906468983991,1593,786,84,315,0.11400897042395758,0.7898671647593132,0.40550574472536927,-0.17951658966135514,0.9242794392688651,0.0003599712023038157,1,0.0003599712023038157,11,11.0,0.7568447951538405,0.7568447951538405,0.7568447951538403,11,0.006454328574521606,0.09090909090909091,1,0.7568447951538403
lightgbm:single_LR01,0.25,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7066234701223902,0.7202416507852228,0.2932405566600398,0.7393483709273183,0.7011349306431274,0.4199288256227758,0.3285608650843552,0.09776535858703034,1668,711,104,295,0.11400897042395758,0.8006159787868157,0.4710941210231462,0.047457526570449736,1.0128316523648042,0.0,0,0.0,10,10.0,0.670883645691376,0.670883645691376,0.670883645691376,10,0.004546061442272625,0.0,0,0.670883645691376
lightgbm:single_LR01,0.5,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7570194384449244,0.7288065687548,0.33292978208232443,0.6892230576441103,0.7683900798654897,0.4489795918367347,0.3413732285954233,0.10343251719155104,1828,551,124,275,0.16793673337864495,0.7889332410471324,0.40158019909233933,-0.13779165627545345,0.9652092081191861,0.0,0,0.0,11,11.0,0.6941671929250224,0.6941671929250224,0.6941671929250223,11,0.0050732008705027185,0.0,0,0.6941671929250223
lightgbm:single_LR01,0.5,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7807775377969762,0.7207757729759455,0.35376044568245124,0.6365914786967418,0.8049600672551492,0.4547896150402865,0.329665493330854,0.0982371315584318,1915,464,145,254,0.16793673337864495,0.7995882939800111,0.4670815526255684,0.08083203148055294,1.0530584082362782,0.0,0,0.0,10,10.0,0.5983767357453408,0.5983767357453408,0.5983767357453406,10,0.0035889149517546667,0.0,0,0.5983767357453406
lightgbm:single_LR01,0.75,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7095032397408207,0.7281807924603438,0.298019801980198,0.7543859649122807,0.7019756200084069,0.42725337118523776,0.34208184707717276,0.10372745370205405,1670,709,98,301,0.13207846385515729,0.7881489136881716,0.39621054068437267,-0.13746506895640018,0.9695987486644996,0.0,0,0.0,11,11.0,0.6270982572341697,0.6270982572341697,0.6270982572341697,11,0.004130872137433181,0.0,0,0.6270982572341697
lightgbm:single_LR01,0.75,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7332613390928726,0.7295366410983322,0.3141304347826087,0.7243107769423559,0.7347625052543085,0.4382107657316149,0.33102722815543845,0.09873252840786594,1748,631,110,289,0.13207846385515729,0.7979627505080481,0.4560324374933593,0.08069511039177518,1.0563186372112745,0.0,0,0.0,10,10.0,0.5324533318496047,0.5324533318496047,0.5324533318496047,10,0.002891717574079839,0.0,0,0.5324533318496047
