algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,soft_violation_LR01
lightgbm:single_LR01,0.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.7534197264218863,0.7319196477954028,0.3309692671394799,0.7017543859649122,0.7620849096258933,0.4497991967871486,0.3409690727392309,0.1033494132771442,1813,566,119,280,0.1620460991482594,0.7898776997137652,0.40453878836719104,-0.1398448685489366,0.9606272594483047,0.0032397408207343412,9,0.0032397408207343412,11,11.0,0.8638260760203477,0.8638260760203477,0.8638260760203477,11,0.009604660837065012,0.8181818181818182,9,0.8638260760203477
lightgbm:single_LR01,0.0,test,baseline_common_threshold,lambda_0_validation,2778,0.775377969762419,0.7186661483469077,0.3469387755102041,0.6390977443609023,0.798234552332913,0.4497354497354497,0.329078278187055,0.097942081247911,1899,480,144,255,0.1620460991482594,0.7996451827340524,0.4719453791349321,0.09175927554321596,1.0539845533676393,0.0017998560115190785,5,0.0017998560115190785,10,10.0,0.7997263470945638,0.7997263470945638,0.7997263470945637,10,0.006995018540157002,0.5,5,0.7997263470945637
lightgbm:single_LR01,0.1,validation,baseline_common_threshold,lambda_0_validation,2778,0.7516198704103672,0.726696944125762,0.3274021352313167,0.6917293233082706,0.7616645649432535,0.4444444444444444,0.3413568748116061,0.10337891550987093,1812,567,123,276,0.1620460991482594,0.7885229045712221,0.404386786263338,-0.135925460872627,0.9656294732954462,0.0032397408207343412,9,0.0032397408207343412,11,11.0,0.8310110993335307,0.8310110993335307,0.8310110993335305,11,0.008314523039538172,0.8181818181818182,9,0.8310110993335305
lightgbm:single_LR01,0.1,test,baseline_common_threshold,lambda_0_validation,2778,0.7782577393808495,0.7224334480589873,0.35157318741450067,0.6441102756892231,0.8007566204287516,0.45486725663716815,0.3285266262243487,0.09780142021670114,1905,474,142,257,0.1620460991482594,0.8009062167819718,0.47303769203774704,0.11142247626945162,1.0700382258156722,0.0017998560115190785,5,0.0017998560115190785,10,10.0,0.7530582721779997,0.7530582721779997,0.7530582721779997,10,0.005986855452098844,0.5,5,0.7530582721779997
lightgbm:single_LR01,0.25,validation,baseline_common_threshold,lambda_0_validation,2778,0.7476601871850252,0.7222991273897227,0.32235294117647056,0.6867167919799498,0.7578814627994955,0.4387510008006405,0.34108590248317866,0.10345906468983991,1803,576,125,274,0.1620460991482594,0.7898671647593132,0.40550574472536927,-0.17951658966135514,0.9242794392688651,0.0021598272138228943,6,0.0021598272138228943,11,11.0,0.7568447951538405,0.7568447951538405,0.7568447951538403,11,0.006454328574521606,0.5454545454545454,6,0.7568447951538403
lightgbm:single_LR01,0.25,test,baseline_common_threshold,lambda_0_validation,2778,0.7796976241900648,0.7284889398780684,0.35549525101763907,0.656641604010025,0.8003362757461118,0.4612676056338028,0.3285608650843552,0.09776535858703034,1904,475,137,262,0.1620460991482594,0.8006159787868157,0.4710941210231462,0.047457526570449736,1.0128316523648042,0.0003599712023038157,1,0.0003599712023038157,10,10.0,0.670883645691376,0.670883645691376,0.670883645691376,10,0.004546061442272625,0.1,1,0.670883645691376
lightgbm:single_LR01,0.5,validation,baseline_common_threshold,lambda_0_validation,2778,0.7473002159827213,0.7241748760299235,0.32280701754385965,0.6917293233082706,0.7566204287515763,0.44019138755980863,0.3413732285954233,0.10343251719155104,1800,579,123,276,0.1620460991482594,0.7889332410471324,0.40158019909233933,-0.13779165627545345,0.9652092081191861,0.0,0,0.0,11,11.0,0.6941671929250224,0.6941671929250224,0.6941671929250223,11,0.0050732008705027185,0.0,0,0.6941671929250223
lightgbm:single_LR01,0.5,test,baseline_common_threshold,lambda_0_validation,2778,0.775377969762419,0.7217950298191886,0.3481781376518219,0.6466165413533834,0.7969735182849937,0.45263157894736844,0.329665493330854,0.0982371315584318,1896,483,141,258,0.1620460991482594,0.7995882939800111,0.4670815526255684,0.08083203148055294,1.0530584082362782,0.0,0,0.0,10,10.0,0.5983767357453408,0.5983767357453408,0.5983767357453406,10,0.0035889149517546667,0.0,0,0.5983767357453406
lightgbm:single_LR01,0.75,validation,baseline_common_threshold,lambda_0_validation,2778,0.748020158387329,0.7266811416940839,0.32438739789964993,0.6967418546365914,0.7566204287515763,0.4426751592356688,0.34208184707717276,0.10372745370205405,1800,579,121,278,0.1620460991482594,0.7881489136881716,0.39621054068437267,-0.13746506895640018,0.9695987486644996,0.0,0,0.0,11,11.0,0.6270982572341697,0.6270982572341697,0.6270982572341697,11,0.004130872137433181,0.0,0,0.6270982572341697
lightgbm:single_LR01,0.75,test,baseline_common_threshold,lambda_0_validation,2778,0.7717782577393808,0.7196933064059897,0.34354194407456723,0.6466165413533834,0.792770071458596,0.44869565217391305,0.33102722815543845,0.09873252840786594,1886,493,141,258,0.1620460991482594,0.7979627505080481,0.4560324374933593,0.08069511039177518,1.0563186372112745,0.0,0,0.0,10,10.0,0.5324533318496047,0.5324533318496047,0.5324533318496047,10,0.002891717574079839,0.0,0,0.5324533318496047
lightgbm:single_LR01,1.0,validation,baseline_common_threshold,lambda_0_validation,2778,0.7487401007919366,0.7250155653952031,0.32432432432432434,0.6917293233082706,0.7583018074821354,0.4416,0.3424175010200863,0.10384174315959353,1804,575,123,276,0.1620460991482594,0.78740883313791,0.399353329068728,-0.16527086889331988,0.945666770628469,0.0,0,0.0,11,11.0,0.5581909209246159,0.5581909209246159,0.5581909209246159,11,0.003397621345613041,0.0,0,0.5581909209246159
lightgbm:single_LR01,1.0,test,baseline_common_threshold,lambda_0_validation,2778,0.7757379409647228,0.7230481626512688,0.3490566037735849,0.6491228070175439,0.7969735182849937,0.4539877300613497,0.3312510208935647,0.09889320450469427,1896,483,140,259,0.1620460991482594,0.7981139271044361,0.45380135513618947,0.045504397372899685,1.0265520359225675,0.0,0,0.0,10,10.0,0.47463034085287603,0.47463034085287603,0.47463034085287614,10,0.002392939269299007,0.0,0,0.47463034085287614
