feature,standardized_coefficient,odds_ratio_per_sd
MCV,0.10499698709706495,1.1107072638974886
MCH,0.10242268605765091,1.1078516462203507
HBA2,-0.00205609880436415,0.9979460135188194
HBF,-0.03302918858982913,0.967510318915027
