feature,standardized_coefficient,odds_ratio_per_sd
MCV,0.14079606385427407,1.1511898548221604
MCH,0.13479383297994102,1.1443008429356418
HBA2,-0.006462003390055667,0.9935588304535727
HBF,-0.030762177494787254,0.9697061636042792
