feature,standardized_coefficient,odds_ratio_per_sd
MCV,0.1127714637700522,1.1193760857239943
MCH,0.10949981136727914,1.115719860473855
HBA2,-0.0030151519719616346,0.9969893890336582
HBF,-0.03251971217258657,0.9680033681937782
